index	original	translation	scores	mean	z_scores	z_mean	model_scores
1458	Despite Bryan's aversion to conflict, he oversaw U.S. interventions in Haiti, the Dominican Republic and Mexico.	Trotz Bryans Abneigung gegen Konflikte überwachte er US-Interventionen in Haiti, der Dominikanischen Republik und Mexiko.	[100, 84, 92]	92.0	[0.2654514735602496, -0.5812548086821103, 0.5142064075882272]	0.06613435748878882	-0.3914523124694824
1462	"The maxillae still ""grip"" the ""food"" while the mandibles ""bite"" it."	"Die Oberkiefer ""greifen"" immer noch nach dem ""Futter"", während die Mandibeln es ""beißen""."	[100, 81, 100]	93.66666666666669	[0.2654514735602496, 0.4821429590688326, 0.8505318100501577]	0.5327087475597466	-0.4569484889507294
1464	In the pits, the pits crews scuffled, but it was quickly broken up.	In der Box schlurften die Boxencrews, aber es wurde schnell aufgelöst.	[100, 82, 100]	94.0	[0.37321150863630664, 0.6405984906688512, 0.2654514735602496]	0.42642049095513584	-0.5713290572166443
1472	or by viruses and bacteria from sewage effluent that sometimes contaminates coastal waters.	oder durch Viren und Bakterien aus Abwässern, die manchmal Küstengewässer kontaminieren.	[100, 88, 100]	96.0	[0.2654514735602496, 0.7162710214022698, 0.6946992867901757]	0.5588072605842317	-0.3001044988632202
1477	Juvenile vandalism and pilfering occurred in waves.	Jugendvandalismus und Diebstahl traten in Wellen auf.	[90, 100, 87]	92.33333333333331	[0.9064431667947606, 0.8505318100501577, 0.40008997603444385]	0.7190216509597874	-0.29332056641578674
1482	Mao, Lin Biao, and the Fifth Encirclement Campaign.	Mao, Lin Biao und die fünfte Einkreisungskampagne.	[100, 80, 91, 100, 100, 80]	91.83333333333331	[0.2654514735602496, -0.04441756016769294, 0.04515183701325695, 1.1216191016511512, 1.214968665278659, 0.37758712577084125]	0.4967267738510776	-0.2261237055063248
1483	Consequently, most of the homesteaders abandoned their properties.	Infolgedessen gaben die meisten Heimbewohner ihre Grundstücke auf.	[100, 100, 75]	91.66666666666669	[0.2654514735602496, 0.8505318100501577, -0.4685902305312789]	0.21579768435970947	-0.6719090938568115
1486	The geology consists of weathered gravel, clays and silt over sandstone bedrock.	Die Geologie besteht aus verwittertem Kies, Ton und Schlick über Sandsteingrundgestein.	[100, 70, 100]	90.0	[0.2654514735602496, -1.2608678885313718, 0.8505318100501577]	-0.04829486830698818	-0.3038630485534668
1492	Bocskai then persuaded Sigismund to return, but Sigismund once again abdicated in March 1599.	Bocskai überredete Sigismund dann, zurückzukehren, aber Sigismund dankte im März 1599 erneut ab.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 1.0083794836748325]	0.5490141552904629	-0.43564921617507935
1494	Wolf populations in northern Inner Mongolia declined during the 1940s, primarily because of poaching of gazelles, the wolf's main prey.	Die Wolfspopulationen in der nördlichen Inneren Mongolei gingen in den 1940er Jahren zurück, hauptsächlich aufgrund der Wilderei von Gazellen, der Hauptbeute des Wolfes.	[100, 71, 100]	90.33333333333331	[0.2654514735602496, -1.1024123569313533, 0.37321150863630664]	-0.15458312491159906	-0.3607383668422699
1495	This prompts Stella to confess to Michael and then, formally, to Fowler, that she lied about Rodney.	Dies veranlasst Stella, Michael und dann Fowler offiziell zu gestehen, dass sie über Rodney gelogen hat.	[100, 93, 100]	97.66666666666669	[0.2654514735602496, 1.1917013848834965, 0.6946992867901757]	0.7172840484113072	-0.3601807057857513
1498	Carlos Martinez threw his second shutout of the season on September 4 against the San Diego Padres.	Carlos Martinez warf am 4. September sein zweites Shutout der Saison gegen die San Diego Padres.	[85, 100, 87]	90.66666666666669	[0.4310128033135338, 0.8505318100501577, 0.23850312594138384]	0.5066825797683584	-0.1099436804652214
1499	In governing, John always depended on strong auxiliaries.	Beim Regieren war John immer auf starke Hilfskräfte angewiesen.	[100, 80, 92]	90.66666666666669	[0.2654514735602496, -0.9392014633651773, 0.22045848511428265]	-0.15109716823021502	-0.4200031459331513
1501	Disguised as a Korean merchant, he infiltrated a heavily guarded Korean fort.	Als koreanischer Kaufmann verkleidet, infiltrierte er eine stark bewachte koreanische Festung.	[100, 95, 100]	98.33333333333331	[0.2654514735602496, 0.40309849169632395, 0.888964911753513]	0.5191716256700288	-0.23530268669128415
1505	Saarinen chose a weighted catenary over a normal catenary curve because it looked less pointed and less steep.	Saarinen wählte eine gewichtete Oberleitung gegenüber einer normalen Oberleitungskurve, weil sie weniger spitz und weniger steil aussah.	[100, 78, 94]	90.66666666666669	[0.8505318100501577, -0.23458970556018363, 0.35362164899379517]	0.32318791782792305	-0.39941757917404175
1510	In 40 matches and 38 innings for KKR Ganguly scored 1,031 runs and took eight wickets.	In 40 Spielen und 38 Innings für KKR erzielte Ganguly 1.031 Runs und nahm acht Wickets.	[100, 81, 100]	93.66666666666669	[0.2654514735602496, 0.4821429590688326, 0.37321150863630664]	0.37360198042179626	-0.21397879719734192
1511	Just before the restart on lap 161, Bryan Herta ducked into the pits, and topped off the fuel.	Kurz vor dem Neustart in Runde 161 duckte sich Bryan Herta an die Box und füllte den Kraftstoff nach.	[92, 93, 93]	92.66666666666669	[0.1346385006840237, 1.1917013848834965, 0.5693470639175959]	0.6318956498283721	-0.3770526051521301
1512	He demands $479,000 or he will kill Wendy and kidnap Abel.	Er verlangt 479.000 Dollar oder er wird Wendy töten und Abel entführen.	[100, 81, 100]	93.66666666666669	[0.8505318100501577, 0.05066851252855241, 1.0713288875485882]	0.6575097367090995	-0.2397100329399109
1517	She kidnaps Ste and tries to force a confession out of him.	Sie entführt Ste und versucht, ihm ein Geständnis aufzuzwingen.	[84, 94, 93]	90.33333333333331	[0.33592673061728845, 0.3136118280255572, 0.6180449360099306]	0.4225278315509254	-0.2914639711380005
1521	The sound quality of these gongs are more like cymbals clashing and shrills.	Die Klangqualität dieser Gongs ähnelt eher einem Zusammenprall von Becken und Schrillen.	[100, 100, 88]	96.0	[0.2654514735602496, 0.37321150863630664, 0.3392345448207148]	0.3259658423390904	-0.3552657961845398
1524	However, the apical cells do contain organelles like large vacuoles and starch grains, like the angiosperm meristematic cells.	Die apikalen Zellen enthalten jedoch Organellen wie große Vakuolen und Stärkekörner wie die meristematischen Angiospermenzellen.	[100, 100, 100]	100.0	[0.2654514735602496, 3.4927980594691856, 0.37321150863630664]	1.3771536805552471	-0.3388872146606445
1529	Mughal Bengal became increasingly independent under the Nawabs of Bengal in the 18th century.	Mogulbengalen wurde im 18. Jahrhundert unter den Nawabs von Bengalen zunehmend unabhängig.	[100, 84, 92]	92.0	[0.2654514735602496, 0.33592673061728845, 0.5622828577720874]	0.3878870206498752	-0.21763423085212708
1530	Bart fought the Rogues before chasing after Inertia, distracting them while Valerie Perez released the Speed Force.	Bart kämpfte gegen die Schurken, bevor er Trägheit verfolgte und sie ablenkte, während Valerie Perez die Speed Force freigab.	[100, 97, 86]	94.33333333333331	[0.2654514735602496, 0.5820718190378574, 0.1833624696120152]	0.34362858740337404	-0.35732391476631165
1531	XX948 Tornado Prototype P.06 on display at Hermeskeil.	XX948 Tornado-Prototyp P.06 in Hermeskeil ausgestellt.	[94, 87, 100]	93.66666666666669	[2.542064869869074, 0.6211849487060245, 0.2654514735602496]	1.1429004307117827	-0.2486804276704788
1535	On 11 August 1964, the frigate sailed for the western Pacific for a Far East deployment.	Am 11. August 1964 segelte die Fregatte für einen Einsatz in Fernost in den westlichen Pazifik.	[78, 92, 100]	90.0	[-0.23458970556018363, 0.1346385006840237, 0.9553316582231767]	0.2851268177823389	-0.2994100153446197
1536	Elsewhere, beech trees, sugar maples, basswoods, pin oaks, red maples and blackgum trees grow.	An anderer Stelle wachsen Buchen, Zuckerahorne, Linde, Stifteichen, Rotahorn und Schwarzgummibäume.	[96, 76, 100]	90.66666666666669	[0.4925851553670907, -0.4247618509526743, 0.6946992867901757]	0.2541741970681974	-0.5174980759620667
1538	Stoddart, scoring 20 in his only innings in the match.	Stoddart erzielte 20 in seinen einzigen Innings im Match.	[100, 81, 91]	90.66666666666669	[0.2654514735602496, 0.4821429590688326, 0.6609966518144079]	0.4695303614811634	-0.2560041546821594
1541	Scott ordered him not to testify, in defiance of the Congressional subpoena.	Scott befahl ihm, trotz der Vorladung des Kongresses nicht auszusagen.	[100, 76, 100]	92.0	[0.2654514735602496, -0.31013469893126033, 0.37321150863630664]	0.10950942775509864	-0.473627507686615
1543	Cicero transliterated the Greek word into the Latin átheos.	Cicero übersetzte das griechische Wort ins Lateinische átheos.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 1.0083794836748325]	0.5490141552904629	-0.2448144108057022
1544	The defeat demoralized the Austrians so heavily that they agreed to an armistice shortly afterwards.	Die Niederlage demoralisierte die Österreicher so stark, dass sie kurz darauf einem Waffenstillstand zustimmten.	[93, 99, 93]	95.0	[1.1917013848834965, 0.7610451463793909, 0.6180449360099306]	0.8569304890909394	-0.26982590556144714
1545	Method for countering interference over Blackwood.	Methode zur Bekämpfung von Störungen über Blackwood.	[100, 83, 95]	92.66666666666669	[0.2654514735602496, 0.7990540222688698, 0.40309849169632395]	0.4892013291751478	-0.4582869708538056
1547	However, Steelers' quarterback Ben Roethlisberger dove in front of Harper and tackled him by the leg, saving a touchdown.	Steelers Quarterback Ben Roethlisberger tauchte jedoch vor Harper und packte ihn am Bein, um einen Touchdown zu retten.	[100, 94, 88]	94.0	[0.2654514735602496, 1.3195194590819954, -0.2233081539990433]	0.4538875928810672	-0.4022613167762756
1548	The limestone occurs in the Dundas and Sheffield Elements and the Florentine Synclinorium.	Der Kalkstein kommt in den Elementen Dundas und Sheffield sowie im Florentiner Synclinorium vor.	[100, 91, 82]	91.0	[0.2654514735602496, 0.04515183701325695, 0.6405984906688512]	0.3170672670807859	-0.21288210153579712
1549	Unlike the previous tours for Weapon, Down the SocioPath scaled back the theatrics and introduced Matthew Setzer as a live guitarist.	Im Gegensatz zu den vorherigen Touren für Weapon reduzierte Down the SocioPath das Theater und stellte Matthew Setzer als Live-Gitarristen vor.	[100, 80, 100]	93.33333333333331	[0.2654514735602496, 0.323687427468814, 0.37321150863630664]	0.3207834698884568	-0.4334147572517395
1553	Full of rage and guilt, Daedalus kills the vulture.	Daedalus tötet den Geier voller Wut und Schuld.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 0.6419452159768436]	0.4268693993911333	-0.1933920979499817
1560	From the last day of 405 or 406, the Siling and Asding Vandals, the Suebi, the Alans, and other Germanic tribes crossed the Rhine, possibly at Mainz.	Ab dem letzten Tag von 405 oder 406 überquerten die Decken- und Additionsvandalen, die Suebi, die Alanen und andere germanische Stämme den Rhein, möglicherweise in Mainz.	[100, 100, 79]	93.0	[0.2654514735602496, 0.37321150863630664, -0.46445745253737897]	0.05806850988639242	-0.3254809081554413
1563	The city of Albuquerque engulfs the village of Los Ranchos de Albuquerque.	Die Stadt Albuquerque verschlingt das Dorf Los Ranchos de Albuquerque.	[99, 75, 100]	91.33333333333331	[0.7610451463793909, -0.5198479236489196, 0.9553316582231767]	0.3988429603178827	-0.1781555861234665
1567	Curtin warns him away, and the bandit alerts his companions.	Curtin warnt ihn und der Bandit alarmiert seine Gefährten.	[89, 92, 91]	90.66666666666669	[-0.13382149032827656, 1.0966153121872513, 0.45906575125885857]	0.4739531910392778	-0.35752061009407043
1568	It again starred Gielgud, and featured Richard Pasco and Ursula Howells.	Es spielte wieder Gielgud und zeigte Richard Pasco und Ursula Howells.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 1.0083794836748325]	0.5490141552904629	-0.3629183471202849
1574	"A historian of internment, Ann Sunahara, argues that ""the American action sealed the fate of Japanese Canadians."""	"Eine Internierungshistorikerin, Ann Sunahara, argumentiert, dass ""die amerikanische Aktion das Schicksal der japanischen Kanadier besiegelt hat""."	[100, 87, 94]	93.66666666666669	[0.2654514735602496, 1.432876148668944, 0.3136118280255572]	0.6706464834182503	-0.24480025470256805
1579	Ernie Nevers, a Stanford back, coached the Duluth Eskimos and Chicago Cardinals.	Ernie Nevers, ein Rücken von Stanford, trainierte die Duluth Eskimos und Chicago Cardinals.	[100, 91, 81]	90.66666666666669	[0.2654514735602496, 0.5065207795342442, 0.4821429590688326]	0.4180384040544422	-0.26790741086006165
1585	American Horse did not flinch but deliberately reentered the office, followed by Jack still flourishing the pistol.	American Horse zuckte nicht zusammen, sondern betrat absichtlich das Büro, gefolgt von Jack, der immer noch die Pistole blühte.	[100, 80, 93]	91.0	[0.2654514735602496, 1.0636577994409213, 0.22412516435479046]	0.5177448124519871	-0.4618845283985138
1593	In June 1940, the Soviet Union forcibly annexed Estonia, Latvia, and Lithuania.	Im Juni 1940 annektierte die Sowjetunion Estland, Lettland und Litauen gewaltsam.	[100, 78, 94]	90.66666666666669	[0.2654514735602496, 0.006776364268776851, 0.3136118280255572]	0.19527988861819456	-0.15049800276756287
1594	The midlevel exception itself also changed with the 2011 CBA.	Die Ausnahme auf mittlerer Ebene selbst hat sich mit der CBA 2011 ebenfalls geändert.	[100, 78, 93]	90.33333333333331	[0.2654514735602496, 0.006776364268776851, 0.22412516435479046]	0.16545100072793895	-0.3629206717014313
1595	The King of Saltpeter, John Thomas North, was the principal backer of nitrate mining.	Der König von Saltpeter, John Thomas North, war der Hauptförderer des Nitratabbaus.	[98, 76, 100]	91.33333333333331	[0.6715584827086242, -0.4247618509526743, 0.9553316582231767]	0.4007094299930422	-0.2350910156965256
1599	Impressed by her eagerness, Knopf cast Hepburn in his current production, The Czarina.	Knopf war beeindruckt von ihrem Eifer und besetzte Hepburn in seiner aktuellen Produktion The Czarina.	[100, 87, 94]	93.66666666666669	[0.2654514735602496, -0.31279481766981004, 0.6738070142477738]	0.20882122337940445	-0.4052677750587464
1602	Most notably, this rotation consisted of pitchers Greg Maddux, John Smoltz, and Tom Glavine.	Diese Rotation bestand vor allem aus den Pitchern Greg Maddux, John Smoltz und Tom Glavine.	[93, 93, 93]	93.0	[0.22412516435479046, 1.1917013848834965, 0.5693470639175959]	0.6617245377186276	-0.2408304810523987
1603	Kant's mausoleum adjoins the northeast corner of Königsberg Cathedral in Kaliningrad, Russia.	Kants Mausoleum grenzt an die nordöstliche Ecke des Königsberger Doms in Kaliningrad, Russland.	[93, 78, 100]	90.33333333333331	[0.22412516435479046, -0.23458970556018363, 0.9553316582231767]	0.3149557056725945	-0.2869175970554352
1605	The 7th/XI Hussars was formed in 1936 through the amalgamation of the 7th Hussars and XI Hussars.	Die 7. / XI. Husaren wurden 1936 durch den Zusammenschluss der 7. Husaren und XI. Husaren gegründet.	[89, 95, 100]	94.66666666666669	[-0.13382149032827656, 1.3818735302759872, 0.9553316582231767]	0.7344612327236292	-0.32464462518692017
1608	On April 25, 1973, a grand jury voted to indict Vandiver and McKittrick for first degree murder, and indict Paulus as an accomplice to murder.	Am 25. April 1973 stimmte eine große Jury dafür, Vandiver und McKittrick wegen Mordes ersten Grades anzuklagen und Paulus als Komplizen des Mordes anzuklagen.	[100, 74, 100]	91.33333333333331	[0.2654514735602496, -0.27396814399966013, 0.8505318100501577]	0.2806717132035824	-0.2247234284877777
1609	Barred from collecting tithes, Orthodox priests lived in penury, and many labored as peasants to survive.	Orthodoxe Priester durften den Zehnten nicht sammeln und lebten in Not, und viele arbeiteten als Bauern, um zu überleben.	[100, 74, 100]	91.33333333333331	[0.2654514735602496, -0.27396814399966013, 0.8505318100501577]	0.2806717132035824	-0.4233341217041016
1610	Folding and foliation occurred in northeast Tasmania during the Devonian after the granites appeared.	Faltung und Folierung traten im Nordosten Tasmaniens während des Devon auf, nachdem die Granite erschienen waren.	[100, 93, 86]	93.0	[0.8505318100501577, 3.961847343562181, 0.5260988760097791]	1.7794926765407062	-0.3948251008987427
1611	After the dissolution of the Philippine Commission and takeover of the senate, San Teodoro regained its township in 1919.	Nach der Auflösung der philippinischen Kommission und der Übernahme des Senats erlangte San Teodoro 1919 seine Gemeinde zurück.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 0.6419452159768436]	0.4268693993911333	-0.34922951459884644
1613	As of 20 September 2010, new recruits may enlist under their real identities or under declared identities.	Ab dem 20. September 2010 können sich neue Mitarbeiter unter ihrer tatsächlichen Identität oder unter deklarierten Identität anmelden.	[100, 83, 100]	94.33333333333331	[0.2654514735602496, 0.7990540222688698, 0.8505318100501577]	0.6383457686264257	-0.4553811848163605
1614	He emptied his Colt Army revolvers into the swirling mass of Union soldiers and pulled out his saber, hacking and slashing.	Er leerte seine Revolver der Colt-Armee in die wirbelnde Masse der Unionssoldaten und zog seinen Säbel heraus, hackte und schlug auf.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 1.0083794836748325]	0.5490141552904629	-0.3538224101066589
1615	Parasites, particularly intestinal worms such as hookworms, tapeworms and roundworms, can be transmitted in a dog's feces.	Parasiten, insbesondere Darmwürmer wie Hakenwürmer, Bandwürmer und Spulwürmer, können im Kot eines Hundes übertragen werden.	[100, 73, 100]	91.0	[0.2654514735602496, -0.785501293731316, 0.37321150863630664]	-0.04894610384491991	-0.16270266473293304
1621	My Ups and Downs in Baseball by Orlando Cepeda with Charles Einstein.	Meine Höhen und Tiefen im Baseball von Orlando Cepeda mit Charles Einstein.	[100, 93, 88]	93.66666666666669	[0.2654514735602496, 1.2122151408057047, -0.2233081539990433]	0.4181194867889703	-0.17575661838054654
1624	Dean Barnett, 41, American columnist and blogger, complications from cystic fibrosis.	Dean Barnett, 41, amerikanischer Kolumnist und Blogger, Komplikationen durch Mukoviszidose.	[78, 100, 92]	90.0	[-0.23458970556018363, 0.8505318100501577, 0.5622828577720874]	0.3927416540873538	-0.13951800763607025
1625	Kippenberger continued his schooling at Christchurch Boys' High School as a boarder.	Kippenberger setzte seine Ausbildung an der Christchurch Boys 'High School als Internatsschüler fort.	[92, 79, 100]	90.33333333333331	[0.1346385006840237, -0.13950363286393827, 0.9553316582231767]	0.31682217534775403	-0.3306814730167389
1626	Cavalry and foot soldiers led the procession, and six colonels served as the pallbearers.	Kavallerie- und Fußsoldaten führten die Prozession an, und sechs Oberst dienten als Sargträger.	[100, 93, 97]	96.66666666666669	[0.2654514735602496, 1.1917013848834965, 0.48388769190338327]	0.6470135167823764	-0.3661045134067536
1630	He finished the season with 4,827 passing yards, 34 touchdowns, only eight interceptions, and a passer rating of 98.7.	Er beendete die Saison mit 4.827 Pässen, 34 Touchdowns, nur acht Interceptions und einer Passantenbewertung von 98,7.	[100, 94, 88]	94.0	[0.2654514735602496, 1.3195194590819954, -0.2233081539990433]	0.4538875928810672	-0.3347458839416504
1634	Publius Valerius L. f. M. n. Flaccus, consul in 227 BC.	Publius Valerius L. f.	[100, 78, 94]	90.66666666666669	[0.2654514735602496, 0.006776364268776851, 0.3136118280255572]	0.19527988861819456	-0.13650786876678467
1635	He reemerged once again in 1994 at WrestleMania X as guest referee for the WWF World Heavyweight Championship match between Bret Hart and Yokozuna.	Er trat 1994 bei WrestleMania X erneut als Gastschiedsrichter für das WWF-Weltmeisterschaftsspiel im Schwergewicht zwischen Bret Hart und Yokozuna auf.	[100, 74, 88, 95, 90, 100]	91.16666666666669	[0.2654514735602496, -1.4761214453897777, 0.7162710214022698, 0.9202384163904231, 0.7990852558407435, 1.0987116526053302]	0.3872727290682064	-0.3517555296421051
1637	2d Battalion redesignated as 2d Battalion, 4th Infantry Regiment on 1 October 2005.	2. Bataillon am 1. Oktober 2005 als 2. Bataillon, 4. Infanterieregiment umbenannt.	[100, 100, 73]	91.0	[0.2654514735602496, 0.37321150863630664, -0.45457602147024295]	0.06136232024210444	-0.4097349345684052
1640	Reid narrowly escapes a lynching as Rachel rides to his defense.	Reid entgeht knapp einem Lynchmord, als Rachel zu seiner Verteidigung reitet.	[85, 95, 90]	90.0	[0.4310128033135338, 0.40309849169632395, 0.6657623711877506]	0.4999578887325361	-0.4323903024196625
1641	He lacked the charisma of such contemporaries as Franklin Roosevelt, Winston Churchill, or Charles de Gaulle.	Ihm fehlte das Charisma von Zeitgenossen wie Franklin Roosevelt, Winston Churchill oder Charles de Gaulle.	[100, 81, 100]	93.66666666666669	[0.2654514735602496, 0.4821429590688326, 0.37321150863630664]	0.37360198042179626	-0.12390360236167908
1643	The musket first appeared in the Ottoman Empire by 1465.	Die Muskete erschien erstmals 1465 im Osmanischen Reich.	[100, 97, 95]	97.33333333333331	[0.2654514735602496, 0.5820718190378574, 0.6796283765763332]	0.5090505563914801	-0.4183245599269867
1645	The critic generally substituted his own definitions of epochs.	Der Kritiker ersetzte im Allgemeinen seine eigenen Definitionen von Epochen.	[100, 100, 100]	100.0	[0.2654514735602496, 3.4927980594691856, 0.8505318100501577]	1.5362604476931976	-0.3352214097976685
1646	McClintic cast Maurice Evans as the Dauphin, Brian Aherne as Warwick, Tyrone Power as Bertrand de Poulengey, and Arthur Byron as the Inquisitor.	McClintic besetzte Maurice Evans als Dauphin, Brian Aherne als Warwick, Tyrone Power als Bertrand de Poulengey und Arthur Byron als Inquisitor.	[100, 80, 93]	91.0	[0.2654514735602496, 0.323687427468814, 0.22412516435479046]	0.27108802179461805	-0.16855572164058685
1650	This became the Lagos Constabulary, and subsequently the Nigerian Police Force.	Dies wurde die Lagos Constabulary und später die nigerianische Polizei.	[100, 91, 82]	91.0	[0.2654514735602496, 1.0015292394910058, -0.30639992846391856]	0.32019359486244564	-0.652489423751831
1651	He flew Supermarine Spitfires frequently on such trips.	Auf solchen Reisen flog er häufig mit Supermarine Spitfires.	[100, 82, 93]	91.66666666666669	[0.2654514735602496, 0.6405984906688512, 0.22412516435479046]	0.3767250428612972	-0.3964237868785858
1652	Hitler preferred a heavier caliber for the main artillery.	Hitler bevorzugte ein schwereres Kaliber für die Hauptartillerie.	[100, 93, 82, 86, 90, 100]	91.83333333333331	[0.2654514735602496, 0.22412516435479046, 0.14575458522479776, 0.5577531829211125, 0.7990852558407435, 1.0987116526053302]	0.5151468857511707	-0.3474695086479187
1653	"The quake woke Muir in the early morning, and he ran out of his cabin ""both glad and frightened,"" exclaiming, ""A noble earthquake!"""	"Das Beben weckte Muir am frühen Morgen und er rannte aus seiner Kabine ""sowohl froh als auch verängstigt"" und rief aus: ""Ein edles Erdbeben!"""	[100, 97, 81]	92.66666666666669	[0.2654514735602496, 0.5820718190378574, 0.4821429590688326]	0.4432220838889799	-0.3165217339992523
1654	Castagnoli entered the 2009 King of Trios teaming with Bryan Danielson and Dave Taylor as Team Uppercut.	Castagnoli trat 2009 in den King of Trios ein und arbeitete mit Bryan Danielson und Dave Taylor als Team Uppercut zusammen.	[100, 100, 100]	100.0	[0.2654514735602496, 1.857303893757214, 0.6419452159768436]	0.9215668610981024	-0.3545413613319397
1656	And how will the final four react to facing an eliminator competitor?	Und wie werden die letzten vier auf die Begegnung mit einem Eliminator-Konkurrenten reagieren?	[100, 79, 100]	93.0	[0.2654514735602496, 0.16523189586879544, 0.37321150863630664]	0.2679649593551172	-0.5098870396614075
1660	The reeve finds the reliquary in Ullesthorpe, where the brigands dumped it, and carries it to safety at Huncote, home of the Earl of Leicester.	Der Reeve findet das Reliquiar in Ullesthorpe, wo die Räuber es abgeladen haben, und bringt es in Huncote, der Heimat des Earl of Leicester, in Sicherheit.	[100, 82, 100]	94.0	[0.2654514735602496, 0.6405984906688512, 0.37321150863630664]	0.42642049095513584	-0.3733865916728973
1665	Essays in Honor of the Bicentenary of Mary Shelley's Birth.	Essays zu Ehren des 200. Geburtstages von Mary Shelley.	[95, 86, 100]	93.66666666666669	[0.40309849169632395, 0.5260988760097791, 0.9553316582231767]	0.6281763419764266	-0.33107396960258484
1667	Next came the Raondriana descendents, then commoners and then slaves.	Als nächstes kamen die Nachkommen von Raondriana, dann Bürger und dann Sklaven.	[100, 86, 84]	90.0	[0.2654514735602496, -0.4022814813405768, 0.9575095538688884]	0.27355984869618705	-0.3688698709011078
1673	Only in the turn could the Spitfire outperform the Fw 190.	Nur in der Kurve konnte der Spitfire die Fw 190 übertreffen.	[100, 78, 94]	90.66666666666669	[0.2654514735602496, 0.006776364268776851, 0.3136118280255572]	0.19527988861819456	-0.3920988440513611
1675	The naval squadron consisting of both and and the heavy cruiser along with escorts.	Das Marinegeschwader, bestehend aus beiden und und dem schweren Kreuzer zusammen mit Eskorten.	[98, 83, 91]	90.66666666666669	[0.6715584827086242, 0.2408406579210431, 0.45906575125885857]	0.4571549639628419	-0.5704540014266968
1679	Owen later confides in Katy, and breaking down in her arms.	Owen vertraut sich später Katy an und bricht in ihren Armen zusammen.	[100, 99, 75]	91.33333333333331	[0.2654514735602496, 1.7622178210609687, -0.4685902305312789]	0.5196930213633132	-0.3865661919116974
1681	The storm brought heavy rainfall to Puerto Rico, peaking at 10.15 in in the Indiera Baja barrio of Maricao.	Der Sturm brachte starke Regenfälle nach Puerto Rico und erreichte um 10.15 Uhr im Indiera Baja Barrio von Maricao seinen Höhepunkt.	[100, 75, 96]	90.33333333333331	[0.2654514735602496, -0.5198479236489196, 0.43120185054556315]	0.058935133485631036	-0.3821759223937988
1682	Five tornadoes struck on February 25 in Pennsylvania, Maryland, and Massachusetts.	Fünf Tornados schlugen am 25. Februar in Pennsylvania, Maryland und Massachusetts ein.	[100, 82, 100]	94.0	[0.2654514735602496, 0.6405984906688512, 0.8505318100501577]	0.5855272580930863	-0.18344739079475406
1683	Other Christian denominations as of 2002 include Lutherans, Baptists and Molokans.	Andere christliche Konfessionen ab 2002 sind Lutheraner, Baptisten und Molokaner.	[100, 82, 100]	94.0	[0.2654514735602496, 0.6405984906688512, 0.37321150863630664]	0.42642049095513584	-0.33481594920158386
1686	The 1951 film Malta Story centered around Spitfires and their pilots defending Malta in 1942.	Der Film Malta Story von 1951 drehte sich um Spitfires und ihre Piloten, die 1942 Malta verteidigten.	[100, 100, 79]	93.0	[0.2654514735602496, 0.8505318100501577, 0.16523189586879544]	0.4270717264930676	-0.2989605069160461
1688	Wayne also patrols the highways, stopping thieves.	Wayne patrouilliert auch auf den Autobahnen und hält Diebe auf.	[100, 74, 100]	91.33333333333331	[0.8505318100501577, -0.614933996345165, 0.6946992867901757]	0.31009903349838946	-0.2774626910686493
1689	SDSU's Audiology and its Speech and Language Pathology programs rank 27th and 25th best.	Die Programme Audiologie und Sprach- und Sprachpathologie von SDSU belegen den 27. und 25. Platz.	[100, 91, 96]	95.66666666666669	[0.2654514735602496, 1.0015292394910058, 0.46731419492592197]	0.5780983026590589	-0.3871634602546692
1692	On 12 February 1843 the Tyne sailed again from London for Nelson, Wellington, and Auckland.	Am 12. Februar 1843 segelte die Tyne erneut von London nach Nelson, Wellington und Auckland.	[100, 85, 100]	95.0	[0.2654514735602496, 0.4310128033135338, 0.6946992867901757]	0.4637211878879864	-0.18487688899040225
1694	They were Algerians living in expatriate enclaves in France, Moroccans in Spain, or Yemenis in Saudi Arabia.	Es waren Algerier, die in ausgewanderten Enklaven in Frankreich, Marokkaner in Spanien oder Jemeniten in Saudi-Arabien lebten.	[93, 100, 97]	96.66666666666669	[0.22412516435479046, 0.2654514735602496, 0.5241604678919853]	0.3379123686023418	-0.275366872549057
1695	Wichita sortied on 12 May to relieve Tuscaloosa, which was patrolling the Denmark Strait.	Wichita war am 12. Mai im Einsatz, um Tuscaloosa zu entlasten, der auf der Straße von Dänemark patrouillierte.	[100, 100, 100]	100.0	[0.8505318100501577, 0.2654514735602496, 0.6946992867901757]	0.6035608568001943	-0.3694185316562653
1697	After the Expo, baptisms doubled from 1969 to 1970.	Nach der Expo verdoppelten sich die Taufen von 1969 bis 1970.	[100, 81, 100]	93.66666666666669	[0.2654514735602496, 0.4821429590688326, 0.37321150863630664]	0.37360198042179626	-0.33019766211509705
