index	original	translation	scores	mean	z_scores	z_mean	model_scores
1230	Reforma electorală a dublat astfel numărul alegătorilor la 700 000.	The electoral reform thus doubled the number of voters to 700 000.	"[100, 96, 95]"	97	"[1.0259160246377157, 0.9771075469752267, 0.9384215336201124]"	0.980481702	-0.170873046
1231	"Tot atunci, populația Scoției a fost înregistrată la 5,3 milioane, a Țării Galilor la 3,06 milioane și a Irlandei de Nord la 1,81 milioane."	"Also then, the Scottish population was registered at 5.3 million, Wales at 3,06 million and Northern Ireland at 1.81 million."	"[89, 87, 85]"	87	"[0.9270604506959101, 0.9763235314861929, 0.7203187296926867]"	0.874567571	-0.250413537
1232	"Această atitudine era încurajată în principal de consilierul lui Churchill pe probleme de politică externă, Lord Vansittart, un antigerman visceral."	"This attitude was mainly encouraged by Churchill's advisor to foreign policy, Lord Vansittart, an anti-German visceral."	"[100, 85, 80]"	88.33333333	"[0.8333627005754242, 0.5136611774380361, 0.5425238435787821]"	0.629849241	-0.195116058
1233	Un episod deosebit din istoria Timișoarei îl reprezintă asediul cetății de către oastea țăranilor răsculați condusă de Gheorghe Doja.	A particular episode in the history of the Timemaker is the siege of the stop by the oasteurs of the hungry led by Gheorghe Doja.	"[40, 51, 44]"	45	"[-1.110642728074215, -0.8686678400469715, -1.0043349070529228]"	-0.994548492	-0.397792518
1234	Cheltuielile cu apărarea clasează țara pe locul șase în UE.	Defence spending puts the country in six place in the EU.	"[70, 63, 67]"	66.66666667	"[0.20126787967938273, -0.05822522608789244, -0.029666159529317282]"	0.037792165	-0.439072162
1235	Principalul obiectiv al germanilor era distrugerea RAF Fighter Command.	The German main objective was to destroy RAF Fighter Command.	"[100, 97, 88]"	95	"[0.8333627005754242, 0.9579527143622191, 0.8241288996953475]"	0.871814772	-0.186006993
1236	"Olandezii aveau 84 de tunuri AA de 75 mm, 39 de tunuri vechi de 60 mm și 232 de tunuri de 40 și 20 mm."	"The chains had 84 AA cannons of 75 mm, 39 old cannons of 60 mm and 232 cannons of 40 and 20 mm."	"[31, 25, 28]"	28	"[-1.1482643303552078, -1.2434231147942238, -1.3508612400327744]"	-1.247516228	-0.221146703
1237	Tot statul major a depus mărturie împotriva lui Dreyfus fără a prezenta vreo probă.	He also testified against Dreyfus without presenting any evidence.	"[76, 73, 75]"	74.66666667	"[-0.10043658021984972, -0.024738291991263858, 0.36687045110247346]"	0.080565193	-0.445151508
1238	"Rockingham a devenit premier, iar Clinton a fost înlocuit de Sir Guy Carleton ce a primit instrucțiuni că să evite acțiuni offensive și să capituleze."	"Rockingham became premier, and Clinton was replaced by Sir Guy Carleton in instructions that it would avoid events in the OECD and capital."	"[33, 48, 49]"	43.33333333	"[-1.0790575503534339, -0.9850139148585382, -0.7386802494522907]"	-0.934250572	-0.424591631
1239	"La apariție, strofa mi se păruse ușor încifrată, simplu fior nostalgic."	"When I started, my spray seemed slightly keenly, simply nostalgic."	"[25, 20, 50]"	31.66666667	"[-1.3558846703605294, -1.9372260139007138, -0.7429962429518655]"	-1.345368976	-0.684813738
1240	"Dumitru Cerna nu încearcă definiții, ci definește stări."	"Duma Cerna is not trying definitions, but defines states."	"[70, 50, 60]"	60	"[0.2065906887493776, -0.34836398322953965, -0.14476602032948666]"	-0.095513105	-0.314568162
1241	Sub imagine stă scris « Cu ce își mai pierde Zola timpul »	"This is because, as a result of this, we have decided to rectify our own estimates."	"[2, 1, 6]"	3	"[-2.151762640380929, -2.1026798810963205, -2.0839869645571887]"	-2.112809829	-1.289959192
1242	"În ceea ce privește Iranul, acestuia i se impută comiterea a trei crime de război."	"As far as Iran is concerned, it is charged with committing three war crimes."	"[96, 92, 90]"	92.66666667	"[1.100956019702443, 1.0384738150746813, 0.6201952995495169]"	0.919875045	-0.168369412
1243	Jaful la care aceștia sunt supuși de autoritățile imperiale locale declanșează o mare răscoala antiromană.	The smear to which they are subjected by the local imperial authorities is causing a great anti-Roman uprising.	"[55, 61, 58]"	58	"[-0.31778297033392133, -0.4306296724764774, -0.5014610656394238]"	-0.416624569	-0.419257849
1244	"Statul croat încă mai controlează o mare parte din economie, cheltuielile bugetare reprezentând până la 40% din PIB."	"The Croatian state still controls a large part of the economy, with budget expenditure amounting to 40% of GDP."	"[77, 96, 95]"	89.33333333	"[0.47202691683494225, 0.9771075469752267, 1.2627424535868919]"	0.903958972	-0.246561721
1245	"După 1919 , tot nordul Franței era luat și căutat pentru a găsi aceste rămășițe."	"After 1919, northern France was also being taken and sought to find these remnants."	"[53, 55, 56]"	54.66666667	"[-0.24095688744177754, -0.5968056203690558, -0.2831795803330344]"	-0.373647363	-0.400096893
1246	Budismul Zen și Credința Bahá'í revendică fiecare câte circa 40 de membri.	The spur of Zen and the Christian Bahá'í each claim about 40 members.	"[100, 100, 100]"	100	"[0.8333627005754242, 1.3691071294052808, 0.9204040350903382]"	1.040957955	-0.455864966
1247	"Iernile sunt destul de grele în platoul , datorită munților care îl înconjoară."	Winters are quite difficult in the plateau because of the mountains surrounding it.	"[85, 100, 93]"	92.66666667	"[0.7491696650354068, 0.8333627005754242, 1.0787382953162328]"	0.88709022	-0.41730988
1248	"Ce anume desemnează termenul poate varia însă de la sursă la sursă, limitele la est și la nord nefiind nici ele foarte exacte."	"However, what is referred to as the term may vary from source to source, and the limits to east and north are not very precise either."	"[68, 88, 63]"	73	"[0.13206109967760885, 0.6247340616690819, -0.1600719493737417]"	0.198907737	-0.40188098
1249	Toată familia aștepta cu lampa aprinsă și cu ușa deschisă până la miezul nopții ora la care sosesc ursitoarele.	The whole family was waiting with the lamp lit and the door opened until midnight for the time the ursors arrive.	"[42, 39, 35]"	38.66666667	"[-0.7676270403454515, -1.1053099122604266, -1.254193071389884]"	-1.042376675	-0.33991164
1250	"Ulterior, odată cu extinderea implicării SUA în conflict, irakienii au putut ataca în liniște orice obiectiv iranian, sub protecția US Navy."	"Subsequently, with the extension of US involvement in the conflict, Iraqis could calmly attack any Iranian objective under the protection of US Navy."	"[98, 88, 87]"	91	"[1.170162799704217, 0.5662670826290181, 0.8318279936180567]"	0.856085959	-0.262991071
1251	"A realizat emisiuni TV, răspândind ideile sale despre istorie."	"It has broadcast TV, which broadcasts its ideas about history."	"[56, 59, 61]"	58.66666667	"[-0.2831795803330344, -0.4696795473962132, -0.26833897621150676]"	-0.340399368	-0.58177942
1252	"Ministerul Sănătății, împreună cu omologii săi din birourile de sănătate provinciale, supraveghează necesitățile de sănătate ale populației din China."	"The Ministry of Health, together with its counterparts in provincial health offices, oversees the health needs of the population of China."	"[81, 93, 79]"	84.33333333	"[0.581905169689139, 1.0787382953162328, 0.6899046093854939]"	0.783516025	-0.240586162
1253	"Când cursorul este poziționat astfel încât orificiul este vizibil,"	"When the student is positioned in such a way that the hole is visible,"	"[12, 21, 30]"	21	"[-1.6923380682419311, -1.6917064312820593, -1.3089248969053493]"	-1.564323132	-0.243656635
1254	"Tinerii, practică, de asemenea, fotbal și baschet, în special în zonele spațiilor verzi urbane și în limitatele spații deschise."	"Young people are also practising football and basketball, especially in urban green areas and confinement."	"[100, 79, 90]"	89.66666667	"[0.8333627005754242, 0.2915154089759445, 0.8933356796971215]"	0.67273793	-0.345950842
1255	"Datorită lipsei de succese, în 66 î.Hr., Pompei a primit o comandă militară extraordinară."	"Due to the lack of success, in 66 î.Hr. Pompei received an extraordinary military order."	"[100, 100, 100]"	100	"[1.119444292482282, 0.8333627005754242, 0.9609931851748625]"	0.971266726	-0.423027992
1256	"Aristotel din Stagira, cel mai important discipol al lui Platon, împarte cu dascălul său titlul de cel mai mare filosof al antichității."	"The Stagira Aristotle, which is the most important discipol of Platon, shares with its daughter the title of the greatest philosopher of antiques."	"[27, 26, 24]"	25.66666667	"[-1.4239461409190908, -1.5137854993982403, -1.279225480056811]"	-1.405652373	-0.348163158
1257	"Atribuțiile sale au fost prevăzute de Constituția Anului VIII adoptată prin referendum la sfârșitul anului 1799, alcătuită și de Napoleon."	"Its powers were laid down in Constitution of Year VIII adopted by referendum at the end of 1799, also made up of Napoleon."	"[63, 67, 70]"	66.66666667	"[-0.04095585032682584, -0.21542740145052786, -0.061400471701174276]"	-0.105927908	-0.284733415
1258	"Comunitatea maghiară număra, la recensământul din 2011, aproape 30.000 de locuitori."	"The Hungarian Community counted, in the 2011 census, almost 30.000 inhabitants."	"[96, 100, 100]"	98.66666667	"[1.100956019702443, 0.8333627005754242, 1.0690255985932648]"	1.001114773	-0.269527107
1259	Ordinul conținea indicații pentru desfășurarea de interogatorii și pentru aducerea la conducerea județeană a obiectelor care ar fi fost găsite.	The Order contained indications to carry out interrogators and to bring the objects that would have been found to county management.	"[72, 100, 83]"	85	"[0.2704746596811566, 0.8333627005754242, 0.4396125879506722]"	0.514483316	-0.314037085
1260	"Galațiul este al doilea port al României, cu posibilitate de conectare la Marea Neagră, de la Galați Dunărea fiind maritimă."	"Galatib is Romania's second, possible port with connection to the Black Sea, with Galats the Danube being a sea."	"[47, 31, 54]"	44	"[-1.023795939795727, -1.3905122256400222, -0.6340919596161035]"	-1.016133375	-0.631162524
1261	"Tot în luna februarie la „sfinți”, dacă bate vântul dinspre răsărit va fi un an sărac, secetos, cu vânturi reci și seci de la răsărit."	"This is because, on the basis of the criteria laid down in Article 6 (1) (c) of Regulation (EU) No 182 / 2011, it is important to take into account:"	"[1, 1, 2]"	1.333333333	"[-2.6823272679223003, -2.5963795810312456, -2.151762640380929]"	-2.476823163	-0.900697708
1262	"O opinie este că sunt filosofi români, dar nu și filosofie românească."	"One opinion is that they are Romanian philosophy, but not Romanian philosophy."	"[100, 100, 100]"	100	"[1.2393695797059907, 0.9609931851748625, 0.8333627005754242]"	1.011241822	-0.167600662
1263	"În același an, a existat și o scădere a economiei britanice, care a dus la o reducere a investițiilor britanice în Statele Unite."	"In the same year, there was also a fall in the UK economy, leading to a reduction in UK investment in the United States."	"[100, 91, 91]"	94	"[0.8333627005754242, 0.9971446507833563, 0.6086270256518422]"	0.813044792	-0.449766576
1264	Majoritatea lucrărilor au fost realizate în perioada dintre terminarea Școlii de belle arte și momentul deschiderii expoziției.	The majority of the work was carried out between the end of the arts school and the opening of the exhibition.	"[65, 69, 60]"	64.66666667	"[-0.03946182093633749, 0.33188095675962026, -0.1644991453854839]"	0.042639997	-0.433502376
1265	"Pe 24 iulie 2007, la puțin timp după câștigarea unui contratimp, Alexander Vinokourov a fost testat pozitiv pentru o transfuzie sangvină."	"On 24 July 2007, shortly after the acquisition of a counter-currency, Alexander Vinokourov was tested positively for a blood transfusion."	"[67, 48, 67]"	60.66666667	"[0.0974577096767219, -0.6276374566623969, 0.005244707791558031]"	-0.174978346	-0.259145945
1266	"Locuințele tradiționale chinezești erau construite în general din lemn, fiind mai rezistente la cutremure."	Traditional Chinese dwellings were generally made from wood and are more resistant to earthquakes.	"[82, 98, 93]"	91	"[0.4699095056396061, 0.994977009105901, 1.0798029793660062]"	0.848229831	-0.402819246
1267	"După o lupta crâncenă, deși românii păreau să fie invinatori, armata otomană era de neoprita."	"After a hard fight, although the Romanians seemed to be invinators, the Ottoman army was unstoppable."	"[89, 77, 100]"	88.66666667	"[1.0479282620113675, 0.3010080058167143, 0.8333627005754242]"	0.727432989	-0.348831177
1268	"periodizarea grupului cultural Gârla Mare, pe baza descoperirilor din așezarea de la"	"periodization of the Great Gârla cultural group, based on discoveries from location"	"[85, 100, 72]"	85.66666667	"[0.7203187296926867, 0.8799919452809679, 0.1230870739328952]"	0.574465916	-0.496772259
1269	Petrolul a inundat rezervele de apă potabilă ale italienilor.	Oil has flooded Italians' drinking water reserves.	"[100, 97, 100]"	99	"[1.031651381875285, 0.9579527143622191, 0.783766770321848]"	0.924456956	-0.193638951
1270	Despotismul luminat și iluminismul au fost reformatoare în concepția lui Montesquieu.	Illuminated descent and illumination were reforming in Montesquieu's conception.	"[100, 100, 71]"	90.33333333	"[0.9424550146868682, 0.8333627005754242, -0.07084282603457787]"	0.568324963	-0.265132695
1271	"Modernizarea a oferit Japoniei capacitatea expansiunii imperialiste în Coreea, Chian, Taiwan și unele insule din Pacific."	"The modernisation offered Japan the capacity for imperialist expansion in Korea, Chian, Taiwan and some of the Pacific islands."	"[88, 100, 100]"	96	"[1.0121258967487803, 0.783766770321848, 0.8333627005754242]"	0.876418456	-0.186003983
1272	Vinurile este consumat pe întreg teritoriul Slovaciei.	Wines are consumed throughout Slovakia.	"[81, 100, 88]"	89.66666667	"[0.4433447513237695, 0.8333627005754242, 1.0121258967487803]"	0.76294445	-0.139604807
1273	Prin 1540 Hernando de Soto a întreprins o expediție mare a teritoriilor care constituie azi SUA.	By 1540 Hernando de Soto carried out a large shipment of the territory constituting the USA today.	"[37, 40, 43]"	40	"[-0.9406439903498862, -1.1524320860276505, -0.9866552352002403]"	-1.026577104	-0.341401219
1274	"Precipitațiile sunt intense pe întregul an, dar, în special în estul țării, iarna este mai secetoasă decât vara."	"Precipitation is intense throughout the year, but especially in the east of the country winter is more secular than summer."	"[41, 34, 47]"	40.66666667	"[-1.2564880894188606, -1.0127745450220196, -0.8213385780349406]"	-1.030200404	-0.321655869
1275	"Acumularea trebuie înlăturată periodic de pe capete, ca parte a programului normal de întreținere sau verificare."	The accumulation shall be periodically removed from the head as part of normal maintenance or checking.	"[96, 100, 91]"	95.66666667	"[0.8105988923429646, 0.8333627005754242, 0.6573739332035399]"	0.767111842	-0.283681899
1276	"Pentru a pune capăt incursiunilor comise de indieni, trupele federale au ocupat cele două Floride, Spania nemaiavând forță să instituie controlul."	"In order to put an end to the incursions perpetrated by the Indians, federal troops dealt with the two Flemish, with the effect that Spain had no force to put in place control."	"[50, 45, 39]"	44.66666667	"[-0.490799920338356, -0.9039969066175905, -1.1178739171397456]"	-0.837556915	-0.485466003
1277	"El a susținut nominalizarea lui Polk pentru vicepreședinte la în locul controversatului deținător al funcției, Richard Mentor Johnson."	He supported Polk's nomination for the Vice-President in place of the controversial office-holder Richard Mentor Johnson.	"[82, 100, 100]"	94	"[0.797311705173256, 1.119444292482282, 0.8333627005754242]"	0.916706233	-0.164204076
1278	"thumbleftUnelte ale culturii Kunda, [[Muzeul de Istorie al Estoniei"	"Kunda Culture thumbleftTools, [Estonia's History Museum"	"[51, 56, 60]"	55.66666667	"[-0.7451648438471493, -0.5650241021258452, -0.4021983573265199]"	-0.570795768	-0.381768197
1279	"Un mare val de refugiați civili au însoțit armatele în retragere, de frica ocupantului străin."	"A large wave of civilian refugees accompanied armies in retreat, for fear of the foreign occupant."	"[80, 92, 100]"	90.66666667	"[0.5473017796882521, 1.0408188341611522, 0.8333627005754242]"	0.807161105	-0.358249843
1280	"La sfârșitul anului 1875, Dostoievski termină Adolescentul, deși părți ale romanului apar în Note patriotice încă din luna ianuarie."	"At the end of 1875, Dostoievski terminates Adolescent, although parts of the Roman appear in Patriotic Notes as early as January."	"[55, 53, 50]"	52.66666667	"[-0.5970676648724217, -0.6603686568554772, -0.7429962429518655]"	-0.666810855	-0.198982701
1281	În acest an populația orașului a fost evaluată la aproximativ 80.000 de locuitori.	This year the city's population has been valued at around 80.000 inhabitants.	"[100, 82, 100]"	94	"[1.031651381875285, 0.40258829320699024, 0.8333627005754242]"	0.755867459	-0.341721207
1282	"Renown a încercat să le urmărească fără rezultat, dar Scharnhorst și Gneisenau aveau viteză de deplasare mai mare."	"Renown tried to follow them up without result, but Scharnhorst and Gneisenau had higher travel speeds."	"[100, 98, 99]"	99	"[0.8333627005754242, 0.994977009105901, 1.3277779651139558]"	1.052039225	-0.234083831
1283	Aceată armată avea efective și dotare inferioare celorlate două armate franceze mai sus amintite.	These armed forces had a workforce and equipment lower than the other two French armies referred to above.	"[88, 89, 90]"	89	"[0.5662670826290181, 0.5861155109869823, 0.6987826511564457]"	0.617055082	-0.536910534
1284	"dreaptaminiatura are 46 de caractere, din care 3 sunt [[Digramădigrame și 18 conțin diacritice."	"the draught is 46 characters, of which 3 are [Digrammes and 18 contain diacritical."	"[77, 100, 89]"	88.66666667	"[0.3010080058167143, 0.8333627005754242, 0.5861155109869823]"	0.573495406	-0.438498825
1285	Bombardamentele italiene au scos din luptă fortul francez în cursul zilei următoare.	Italian hombardments brought the French force out of the struggle the next day.	"[53, 47, 41]"	47	"[-0.3869897503356952, -0.7177072052162347, -1.00242278988571]"	-0.702373248	-0.396187454
1286	Dar 61% din francezi aveau dreptul să participe la alegeri.	But 61% of French people were entitled to take part in the elections.	"[96, 94, 95]"	95	"[1.1924966787814748, 1.1211321436573312, 1.0663526297015562]"	1.126660484	-0.256274879
1287	“Fericiți sunt cei ce au plecat pe calea martirilor.	late Fericites are the ones who left the martyrs.	"[14, 16, 30]"	20	"[-1.940795735919406, -1.56564440215751, -1.3089248969053493]"	-1.605121678	-0.723733425
1288	Belgienii au deschis ecluzele de la Nieuport și au inundat Yser.	The Belgians opened the Nieuport locks and flooded Yser.	"[100, 98, 100]"	99.33333333	"[0.8333627005754242, 1.286448800822631, 0.9204040350903382]"	1.013405179	-0.087415017
1289	Au fost stabilite de asemenea partide politice și organizații sindicale.	Political parties and trade union organisations have also been established.	"[95, 92, 100]"	95.66666667	"[1.0663526297015562, 1.0408188341611522, 1.2524864452490692]"	1.11988597	-0.21238789
1290	"Schellendorf a produs, de asemenea, un plan de mobilizare și pregătirea forțelor pentru război."	Schellendorf also produced a mobilisation plan and the training of war forces.	"[96, 100, 82]"	92.66666667	"[1.100956019702443, 0.8333627005754242, 0.625182172161432]"	0.853166964	-0.20135504
1291	"Pentru prima dată, după 1914, manevrele militare au fost întrebuințate iarăși pe Frontul de Vest."	"For the first time, after 1914, military manoeuvres were again used on the Western Front."	"[90, 100, 100]"	96.66666667	"[0.643831132503396, 0.8333627005754242, 1.1112943359682248]"	0.86282939	-0.207425073
1292	"A doua zi, coreenii au abordat 13 nave japoneze la Jeokjinpo după ce au fost raportate de cercetași."	"The next day, Koreans approached 13 Japanese ships in Jeokjinpo after being reported by research."	"[76, 84, 67]"	75.66666667	"[0.2845739993069029, 0.4766368826943541, 0.005244707791558031]"	0.255485197	-0.256933033
1293	Marea majoritatea politicienilor aveau însă convingeri monarhice.	"However, the vast majority of politicians had monarchic convictions."	"[100, 100, 100]"	100	"[1.2393695797059907, 0.8333627005754242, 0.9609931851748625]"	1.011241822	-0.239982963
1294	"În timpul atacului, III./JG 1 a pierdut un singur avion deasupra obiectivului, din alte motive decât focul inamicului."	"During the attack, III / JG 1 lost one aeroplane above the target for reasons other than fire from the enemy."	"[100, 95, 90]"	95	"[1.126291054430693, 1.2627424535868919, 0.8982400475904309]"	1.095757852	-0.247776613
1295	Curând după aceea a obligat trupele germane să se retragă din Ucraina de Vest și Polonia de Est.	Soon he forced German troops to withdraw from Western Ukraine and Eastern Poland.	"[93, 74, 87]"	84.66666667	"[0.8931404793572869, 0.5108927830725571, 0.7919661282928393]"	0.731999797	-0.346856773
1296	"Pe durata armistițiului, Etzel a încercat să aducă o încărcătură de arme în vasul numit „Altalena”."	"This is because, on the basis of the criteria laid down in Article 6 (1) (c) (ii) of Directive 2006 / 112 / EC."	"[1, 1, 1]"	1	"[-2.409852130951188, -2.5963795810312456, -2.602239511708932]"	-2.536157075	-0.954550862
1297	"au fost citite de pe disc, deoarece sistemul nu poate preciza dacă în unitate se află același disc."	They have been read from the disc as the system cannot specify whether the unit is the same disc.	"[61, 66, 70]"	65.66666667	"[-0.26833897621150676, 0.2244738609718582, 0.07405752187955017]"	0.010064136	-0.381214499
1298	"74 dintre cele 155 de aparate erau biplane, iar doar 125 erau operaționale."	74 of the 155 were flat machines and only 125 were operational.	"[68, 69, 75]"	70.66666667	"[0.04657387208288296, -0.07872753846087473, 0.06210075844556236]"	0.009982364	-0.395950407
1299	"Justiția militară era dură, iar numărul execuțiilor era tot mai mare."	Military justice was tough and the number of executions was increasing.	"[99, 100, 91]"	96.66666667	"[1.2047661897051039, 0.8333627005754242, 1.0028993730060716]"	1.013676088	-0.233975038
1300	Odată cu venirea crizei clădirea actuală a rămas goală și teatrul își continuă activitatea în clădirea Teatrului Dramatic.	"With the crisis coming in, the current building has remained empty and the theatre is continuing its work in the Dramatic Theatre building."	"[82, 83, 100]"	88.33333333	"[0.6165085596900259, 0.6995436837654262, 0.8333627005754242]"	0.716471648	-0.28849718
1301	La acestea se mai adaugă biserica de la Brădet și prin tradiție cele de la Scoreiu și Rășinari.	"In addition to this, the Church in Brailt and in tradition in Scotland and Resşinari are added."	"[2, 13, 24]"	13	"[-2.151762640380929, -2.34238478766015, -1.7448208019265612]"	-2.079656077	-0.685040951
1302	"Președintele este șeful statului și este ales pentru un mandat de șapte ani, numărul maxim de mandate fiind de două."	"The President shall be the Head of State and shall be elected for a term of seven years, the maximum number of terms of office being two."	"[100, 100, 97]"	99	"[1.031651381875285, 1.0259160246377157, 1.245119636531306]"	1.100895681	-0.229569942
1303	Comănescu pentru a susține teoria profesorului Neagu Djuvara cu privire la sorgintea	Trainers to support the theory of Professor non-gu Djusummer on sorghum	"[17, 10, 32]"	19.66666667	"[-1.8340431767891145, -2.291903941710837, -1.448626443977106]"	-1.858191187	-0.663936555
1304	"În Mali, sarea era așa de cerutǎ încât era plǎtitǎ în aur."	"In Mali, the salt was such as a cerutbrus that it was a plbrus in gold."	"[35, 49, 21]"	35	"[-1.2324359852332691, -0.8192134333345132, -1.4942982303640773]"	-1.18198255	-0.953257442
1305	Noua Republică Irlandeză nu a fost recunoscută pe plan internațional decât de Rusia Sovietică.	The new Irish Republic has only been internationally recognised by Soviet Russia.	"[86, 100, 100]"	95.33333333	"[0.6129338655036903, 0.9845341654844935, 0.8333627005754242]"	0.810276911	-0.159388289
1306	Aceasta este și una dintre cele mai mari diferențe de timp înregistrate vreodată între primul și al doilea clasat.	This is also one of the greatest time differences ever recorded between the first and the second ranked.	"[88, 100, 80]"	89.33333333	"[1.0121258967487803, 1.0259160246377157, 0.32853970371962643]"	0.788860542	-0.352745384
1307	"A urmat Claudius la a cărui moarte, în 54, a fost succedat de Nero."	followed the Claudius where his death in 54 was followed by the Nero.	"[61, 60, 62]"	61	"[-0.1787647665248551, -0.41194619115401204, -0.39598778253886674]"	-0.32889958	-0.243056357
1308	Ocuparea Țărilor de Jos ar fi oferit de asemenea o bază pentru un război pe termen lung împotriva Regatului Unit.	Employment of the Netherlands would also have provided a basis for a long-term war against the United Kingdom.	"[56, 62, 68]"	62	"[-0.5650241021258452, -0.14787551546940456, -0.01924967157416006]"	-0.244049763	-0.15509896
1309	Domnitorii erau obligați să trimită anual un număr de șoimi la Instanbul.	They were obliged to send annually a number of falcons to the Court.	"[64, 91, 61]"	72	"[-0.36450151586351565, 0.7358069459001276, -0.40611651090979184]"	-0.011603694	-0.3602162
1310	Ultimatumul avea prevederi care nu puteau fi acceptate de niciun stat suveran.	The latter had provisions that no sovereign State could accept.	"[58, 76, 67]"	67	"[-0.8134497165219707, 0.10088278338275126, 0.0974577096767219]"	-0.205036408	-0.290325135
1311	"Se pare că sunt anumiți ani aflați sub semnul poeziei, după cum și anumite locuri care nasc poeți."	"There appear to be some years under poisoning, as are certain places that give birth."	"[24, 30, 17]"	23.66666667	"[-1.3904880603614163, -1.3089248969053493, -2.0039908651323346]"	-1.567801274	-0.581232309
1312	"Dar au existat și numeroase curente de rezistență, chiar dacă în cazul unora dintre ele orientarea lor politică era neclară."	"But there were also numerous tours of resistance, even if for some of them their political orientation was unclear."	"[100, 88, 94]"	94	"[0.8333627005754242, 0.6247340616690819, 1.1211321436573312]"	0.859742969	-0.425633401
1313	"În 1450, otomanii dețineau controlul asupra unor mari pǎrți din Grecia, Bosnia, Albania și Bulgaria și încercau sǎ cucereascǎ Ungaria."	"In 1450, the otomans had control over large pairs in Greece, Bosnia, Albania and Bulgaria, and were attempting at Hungarian branches."	"[55, 55, 54]"	54.66666667	"[-0.37253407104120334, -0.16935215691660283, -0.3770469839806669]"	-0.306311071	-0.647415876
1314	Armata franceză a pierdut în prima lună jumătate de milion de soldați.	The French army lost half a million soldiers in the first month.	"[100, 100, 84]"	94.66666667	"[1.119444292482282, 0.8333627005754242, 0.8689164356984308]"	0.940574476	-0.150089338
1315	"În 2010, poluarea aerului a cauzat 1,2 milioane de decese premature în China."	"In 2010, air pollution caused 1.2 million premature deaths in China."	"[100, 100, 92]"	97.33333333	"[1.0484593129562183, 1.031651381875285, 0.7728312406438095]"	0.950980645	-0.16084443
1316	Zola a ajuns la capătul puterilor dând naștere cărții Paris.	Zola reached the end of the powers giving rise to the Paris book.	"[89, 90, 90]"	89.66666667	"[0.72801824233788, 0.620963095241634, 0.6987826511564457]"	0.682587996	-0.243504465
1317	"Între Grete și Kafka se stabilește treptat o puternică legătură emoțională, iar cei doi încep să corespondeze."	"A strong emotional link is gradually established between the Grete and Kafka, and the two are starting to match."	"[80, 55, 83]"	72.66666667	"[0.2560108831315069, -0.5970676648724217, 0.20233134815494647]"	-0.046241811	-0.2541942
1318	"T4 a fost în principal orientat căre adulți, dar au fost „eutanasiați” și copii."	"This is because, as a result of the adoption of the second half of 2016, the first half of 2016 will be large."	"[1, 1, 1]"	1	"[-2.1863660303818158, -2.409852130951188, -2.2545528915714494]"	-2.283590351	-1.228714466
1319	"În campania din 334 î.en., a cucerit Asia Mică, apoi Siria și Egiptul."	"In campaign in 334., he conquered Asia Mother, then Syria and Egypt."	"[59, 71, 47]"	59	"[-0.24054326863575615, -0.004678948973510886, -0.8213385780349406]"	-0.355520265	-0.392753899
1320	Acestea ar putea fi produse de erodarea pietrei calcaroase moi de către roțile de lemn ale carelor.	They could be produced by the erosion of soft limestone by the sawdust wheels of the quarries.	"[69, 65, 67]"	67	"[0.08790303637420789, -0.32571949092632674, -0.15277612794823858]"	-0.130197528	-0.490064293
1321	"În cea mai mare parte, Polonia are o linie de coastă netedă, formată prin mișcarea continuă a nisipului datorită vânturilor."	"For the most part, Poland has a smooth coastline formed by the continuous sand movement due to winds."	"[92, 96, 99]"	95.66666667	"[0.9625424596988953, 1.1924966787814748, 1.2170618054832052]"	1.124033648	-0.252318829
1322	În 1996 școala din Ciutac Sat a primit numele de Jenő Balás.	In 1996 the school in Ciutac Sat was named Jenő Balás.	"[87, 82, 60]"	76.33333333	"[0.7895255096944607, 0.40258829320699024, -0.17260392280142897]"	0.339836627	-0.119039275
1323	"Cea mai mare problemă a italienilor era izolarea relativă a coloniilor lor africane, apovizionarea lor și aducerea de întării fiind problematică."	"The biggest problem for Italians was the relative isolation of their African colonies, with their apovionation and the bringing of reinforcement problematic."	"[43, 69, 50]"	54	"[-0.7347712855229647, 0.016334514802603756, -0.6174336875128995]"	-0.445290153	-0.422372222
1324	"În secolele următoare au fost făcute modificări interioare, astfel barocul barocul a devenit cea dominantă."	"In the following centuries, internal changes were made, so the barrel became the dominant one."	"[25, 24, 25]"	24.66666667	"[-1.3558846703605294, -1.4397861769565816, -1.4817976992534618]"	-1.425822849	-0.416823834
1325	"Cu ajutorul forțelor spaniole și malteze, cavalerii au învins și au respins atacul."	"With the help of the Spanish and Maltese forces, the cavaries defeated and rejected the attack."	"[70, 89, 100]"	86.33333333	"[-0.1318093662403822, 0.9144863222007066, 0.8333627005754242]"	0.538679886	-0.278644621
1326	"Prietenul din Rusia ar fi fost, conform tatălui, « un fiu pe placul inimii » lui, cu mult mai bun decât cel natural."	"Bone in Russia would have been, according to the father, one being on the mercy of its heart, much better than the natural one."	"[58, 48, 68]"	58	"[-0.061945061128840725, -0.8562377280781951, -0.01924967157416006]"	-0.312477487	-0.461463511
