index	original	translation	scores	mean	z_scores	z_mean	model_scores
1023	Congresul are calitatean necesară de a determina politică externă americană.	Congress has the quality to determine American foreign policy.	[91, 81, 100]	90.66666666666669	[0.9279390696980083, 0.5838530078701071, 1.0690255985932648]	0.8602725587204599	-0.2819085121154785
1027	De aici se deschide o priveliște minunată spre nordul și estul bazinului Gheorgheni.	From here opens a wonderful view to the north and east of the Gheorgheni basin.	[94, 100, 88]	94.0	[1.2269400883243045, 1.0690255985932648, 0.6924340559611162]	0.9961332476262283	-0.2659229636192322
1029	Totuși, chiar dacă nu este vorba despre o ruptură, există o clară diferență de orientare, care iese în evidență începând din 1933.	However, even if it is not a rupture, there is a clear difference of direction, which stands out since 1933.	[77, 100, 100]	92.33333333333331	[0.3010080058167143, 0.8333627005754242, 0.9609931851748625]	0.6984546305223337	-0.3421775698661804
1030	În anul 1914 a început Primul Război Mondial, la care au luat parte și cele trei state care își împărțeau teritoriul polonez.	In 1914, the First World War began, in which the three states that divided their Polish territory also took part.	[76, 99, 100]	91.66666666666669	[0.40888821968470435, 0.8015811823322135, 0.9609931851748625]	0.7238208623972602	-0.3306929469108581
1031	Și am scos la iveală fundația bisericii în a treia zi a lunii, după patru zile de lucru.	And I revealed the foundation of the church on the third day of the month, after four days of work.	[79, 100, 100]	93.0	[0.3772417524732545, 1.119444292482282, 1.1112943359682248]	0.8693267936412538	-0.21884065866470334
1032	Această convenție reglementa divizarea Albaniei după terminarea războiului.	This convention regulated the division of Albania after the end of the war.	[81, 100, 91]	90.66666666666669	[0.5838530078701071, 0.8333627005754242, 1.0028993730060716]	0.8067050271505343	-0.325090229511261
1034	În plus, Berlin este sediul multor catedrale ortodoxe, precum Catedrala Sf.	In addition, Berlin is home to many Orthodox cathedrals, such as St.	[100, 95, 100]	98.33333333333331	[1.0255927455802585, 0.8334921374573442, 0.8333627005754242]	0.8974825278710089	-0.2500554919242859
1035	În artele plastice actuale, sunt cunoscuți pictorii , , Helena Almeida, , și .	In today's fine arts, the painters are known,, Helena Almeida,, and.	[100, 87, 94]	93.66666666666669	[0.8333627005754242, 0.5877097669253999, 1.0317492397006691]	0.817607235733831	-0.40411022305488586
1037	Regatul Unit rămâne un membru cu drepturi depline al UE în tot acest timp.	The United Kingdom remains a full member of the EU throughout this time.	[100, 85, 93]	92.66666666666669	[0.8333627005754242, 0.7491696650354068, 0.6779108055270636]	0.7534810570459648	-0.2934037148952484
1042	În această perioadă, a construit un amplu stat social.	During this period, he built a large welfare state.	[100, 91, 100]	97.0	[1.2393695797059907, 0.8001232917416224, 0.8333627005754242]	0.9576185240076792	-0.4550403952598572
1043	În 1956, Josip Broz Tito, alături de alți lideri, a fondat Mișcarea de Nealiniere.	In 1956, Josip Broz Tito, along with other leaders, founded the Non-Alignment Movement.	[100, 91, 100]	97.0	[1.031651381875285, 0.9971446507833563, 0.8333627005754242]	0.9540529110780218	-0.1684981733560562
1047	Observarea păsărilor este o activitate populară pentru iubitorii avifaunei, dar și vânatul este popular.	Bird watching is a popular activity for avifauna lovers, but hunting is also popular.	[100, 100, 100]	100.0	[0.8333627005754242, 1.3691071294052808, 0.9204040350903382]	1.040957955023681	-0.4053135812282562
1050	Sectorul serviciilor domină economia Croației, fiind urmat de industrie și agricultură.	The services sector dominates Croatia's economy, followed by industry and agriculture.	[100, 98, 93]	97.0	[0.9204040350903382, 0.994977009105901, 1.0787382953162328]	0.9980397798374906	-0.17166656255722046
1052	Toshiba, este folosită sub licență de un număr de producători de dischete, toți fabricând dischete	Toshiba, is used under license by a number of floppy disk manufacturers, all manufacturing floppy disks	[95, 90, 100]	95.0	[1.0663526297015562, 0.9649799118509909, 0.8333627005754242]	0.9548984140426572	-0.5041724443435669
1056	Însă ambele grupuri înțelegeau că pentru câștigarea războiului era necesar sprijinul populației.	But both groups understood that winning the war required the support of the population.	[91, 84, 97]	90.66666666666669	[1.1195329925365423, 0.7374631449205068, 0.9579527143622191]	0.938316283939756	-0.488108366727829
1059	Fostul Președinte al Republicii Moldova, Vladimir Voronin a acuzat România de intervenții în politica internă a Republicii Moldova.	Former President of the Republic of Moldova, Vladimir Voronin accused Romania of interfering in the domestic policy of the Republic of Moldova.	[100, 100, 100]	100.0	[0.8333627005754242, 0.783766770321848, 1.4417542798998286]	1.019627916932367	-0.15846478939056394
1060	O a doua serie, ce acoperă nouă aspecte, a fost semnată în 2004 și ratificată ulterior.	A second series, covering nine issues, was signed in 2004 and subsequently ratified.	[97, 100, 100]	99.0	[0.9332482714713641, 0.8058994779769623, 1.119444292482282]	0.9528640139768696	-0.1822214126586914
1062	Din 2000, departamentul forțelor armate întreține și sistemul de colectare de informații Onyx pentru monitorizarea comunicațiilor prin sateliți.	Since 2000, the Armed Forces Department has also maintained the Onyx information collection system for monitoring satellite communications.	[91, 93, 96]	93.33333333333331	[0.9279390696980083, 0.8098555353874914, 1.1924966787814748]	0.9767637612889916	-0.22043725848197934
1065	Președintele este ales pentru cinci ani și pentru maxim două mandate consecutive.	The president is elected for five years and for a maximum of two consecutive terms.	[89, 97, 92]	92.66666666666669	[0.539343245776621, 0.9579527143622191, 1.0408188341611522]	0.8460382647666641	-0.22406244277954104
1066	Scrierile lui Abela prezintă Malta ca „bastion al civilizației europene creștine împotriva răspândirii islamului în Mediterana”.	"Abela's writings present Malta as ""the bastion of European Christian civilization against the spread of Islam in the Mediterranean."""	[75, 100, 98]	91.0	[0.3742848296838174, 1.031651381875285, 0.994977009105901]	0.8003044068883344	-0.39605268836021423
1068	miniatura[[Tratatul de la Lisabona a fost semnat în 2007, când Portugalia deținea președinția Consiliului European.	thumbnail [[The Treaty of Lisbon was signed in 2007, when Portugal held the presidency of the European Council.	[94, 88, 100]	94.0	[1.0317492397006691, 0.8891409895408295, 0.8333627005754242]	0.9180843099389744	-0.19957469403743744
1069	Această diviziune a puterilor a condus la o stare de confuzie și haos, pe front și în țară, iar armata a devenit din ce în ce mai puțin eficientă.	This division of powers led to a state of confusion and chaos, both on the front and in the country, and the army became less and less effective.	[95, 91, 100]	95.33333333333331	[1.0663526297015562, 0.8001232917416224, 1.0690255985932648]	0.9785005066788144	-0.16783511638641355
1071	Disk Change este un semnal de tip impuls care schimbă un registru de stare din controller	Disk Change is a pulse signal that changes a status register in the controller	[92, 100, 84]	92.0	[1.1553353577991297, 0.8333627005754242, 0.6857153396917999]	0.8914711326887845	-0.2489099204540253
1079	Trupele ruse și turce au conlucrat pentru înăbușirea revoluției române de la 1848.	Russian and Turkish troops worked together to quell the Romanian revolution of 1848.	[83, 100, 100]	94.33333333333331	[0.6511119496909129, 0.9609931851748625, 0.8333627005754242]	0.8151559451470666	-0.18749916553497314
1080	și criza datoriilor europene suverane au avut un impact semnificativ asupra economiei naționale.	and the sovereign European debt crisis have had a significant impact on the national economy.	[78, 100, 92]	90.0	[0.21724634179539834, 0.8333627005754242, 0.6937847711654458]	0.5814646045120894	-0.20983533561229706
1084	Au fost votate legi draconice împotriva emigranților, proprietățile fiind confiscate, iar cei care se întorceau în Franța erau executați.	Draconian laws were passed against the emigrants, the properties being confiscated, and those returning to France were executed.	[70, 100, 100]	90.0	[0.36768332202220766, 1.119444292482282, 0.8333627005754242]	0.7734967716933046	-0.3538280725479126
1087	În plus, Bulgaria putea să exploateze toată Dobrogea până la sfârșitul războiului.	In addition, Bulgaria could exploit all of Dobrogea until the end of the war.	[100, 100, 76]	92.0	[1.031651381875285, 1.0259160246377157, 0.37720718641348244]	0.8115915309754943	-0.16784974932670593
1089	În 1813, americanii au fost înfrânți în încercarea lor de a cuceri Canada.	In 1813, the Americans were defeated in their attempt to conquer Canada.	[100, 100, 100]	100.0	[1.031651381875285, 1.0690255985932648, 0.8333627005754242]	0.978013227014658	-0.12248246371746065
1091	pământului, fiind în fiecare an un spijin neclintit și generos în activitățile	earth, being every year an unwavering and generous support in the activities	[84, 92, 100]	92.0	[0.6857153396917999, 1.0408188341611522, 0.8333627005754242]	0.853298958142792	-0.4455282986164093
1095	În afară de Balzac, lucrările doctorului Lucas sunt o altă sursă de inspirație a seriei lui Zola.	Apart from Balzac, Dr. Lucas' works are another source of inspiration for Zola's series.	[93, 100, 88]	93.66666666666669	[0.9971458496997823, 0.8333627005754242, 0.8731571579093816]	0.901221902728196	-0.1541423797607422
1096	Jackson își reamintea și atacurile lansate la adresa soției lui.	Jackson also remembered the attacks on his wife.	[88, 100, 94]	94.0	[0.8241288996953475, 0.8333627005754242, 0.7565144537996552]	0.8046686846901423	-0.26992067694664
1099	Pe 25 iunie, Mr. Strong a ajuns în Alexandria, Egipt.	On June 25, Mr. Strong arrived in Alexandria, Egypt.	[86, 100, 100]	95.33333333333331	[0.7549221196935737, 1.0690255985932648, 0.8333627005754242]	0.8857701396207541	-0.13810384273529053
1100	Demonstrațiile, grevele, luptele de stradă slăbesc puterea lui Charles de Gaulle și acesta demisionează în 1969.	Demonstrations, strikes, street fights weaken Charles de Gaulle's power and he resigns in 1969.	[94, 91, 85]	90.0	[1.0317492397006691, 1.0028993730060716, 0.7211168487611117]	0.9185884871559508	-0.15153765678405762
1101	Mai multe sute de mii de prizonieri au fost eliberați pe motive de boală.	Hundreds of thousands of prisoners were released due to illness.	[88, 100, 100]	96.0	[1.0121258967487803, 1.0259160246377157, 1.0690255985932648]	1.0356891733265867	-0.1919783502817154
1102	Responsabilitatea pentru supravegherea învățământului la nivel primar și secundar din Slovenia revine Ministerului Educației și Sportului.	Responsibility for the supervision of primary and secondary education in Slovenia rests with the Ministry of Education and Sports.	[94, 100, 97]	97.0	[1.0317492397006691, 1.031651381875285, 1.245119636531306]	1.1028400860357532	-0.2657773196697235
1105	Secară, sorgul, hrișca, mazărea erau rar cultivate și în puține regiuni.	Rye, sorghum, buckwheat, peas were rarely cultivated in a few regions.	[100, 100, 100]	100.0	[1.2393695797059907, 0.8333627005754242, 0.9609931851748625]	1.011241821818759	-0.2843049168586731
1107	A fost unul dintre primii teoriticieni ai economiei sociale de piață.	He was one of the first theorists of the social market economy.	[97, 100, 94]	97.0	[1.3343471841120664, 1.0690255985932648, 0.9059391742216991]	1.1031039856423437	-0.11114363372325896
1109	Civilizația mesopotamiană a creat ziguratul, templu cu mai multe nivele, având la partea superioară un sanctuar.	The Mesopotamian civilization created the ziggurat, a multi-level temple with a sanctuary at the top.	[100, 100, 100]	100.0	[1.4417542798998286, 0.783766770321848, 0.8333627005754242]	1.019627916932367	-0.4788635075092316
1111	Deportările spre Kazahstan și Siberia au fost reluate între 1945 și 1954.	Deportations to Kazakhstan and Siberia resumed between 1945 and 1954.	[98, 100, 95]	97.66666666666669	[1.170162799704217, 1.031651381875285, 0.8839041248748553]	1.0285727688181192	-0.12648142874240875
1113	Deși mult mai lente, elicopterele iraniene au atacat ulterior inclusiv avioane de luptă, rata pierderilor irakiene fiind de 10 la 1.	Although much slower, Iranian helicopters later attacked fighter jets, with Iraqi casualties at 10 to 1.	[100, 94, 100]	98.0	[1.0259160246377157, 0.8468798301311734, 0.9204040350903382]	0.9310666299530758	-0.28535768389701843
1115	Soluția bilaterală a fost încurajată de reînarmarea deschisă a Germaniei.	The bilateral solution was encouraged by the open rearmament of Germany.	[95, 93, 96]	94.66666666666669	[1.2627424535868919, 1.0787382953162328, 0.9209284196185372]	1.087469722840554	-0.31760847568511963
1117	Pe măsură ce cei doi descoperă tot mai multe unul despre altul, fiecare are viziuni viitoare despre ei ca parteneri.	As the two discover more and more about each other, each has future visions of them as partners.	[100, 94, 96]	96.66666666666669	[0.8333627005754242, 0.8468798301311734, 1.100956019702443]	0.9270661834696804	-0.2743842303752899
1123	Vânzările de biciclete se prăbușiseră, iar fabricile de biciclete se închideau.	Bicycle sales had plummeted and bicycle factories were closing.	[93, 96, 91]	93.33333333333331	[0.9971458496997823, 0.9209284196185372, 0.9971446507833563]	0.9717396400338921	-0.346956342458725
1126	Erau mai multe motive serioase pentru care aliații aleseseră o asemenea atitudine.	There were several serious reasons why the Allies had chosen such an attitude.	[99, 92, 100]	97.0	[1.2047661897051039, 1.0408188341611522, 0.8333627005754242]	1.0263159081472266	-0.3933162391185761
1131	Irlanda de Nord are o frontieră terestră de cu Republica Irlanda.	Northern Ireland has a land border with the Republic of Ireland.	[100, 100, 100]	100.0	[1.2393695797059907, 0.9204040350903382, 0.8333627005754242]	0.9977121051239176	-0.09545709937810898
1135	Pe un teren normal un tanc poate ajunge la 30 sau 50 km/h.	On normal terrain a tank can reach 30 or 50 km / h.	[100, 100, 100]	100.0	[1.0259160246377157, 0.8058994779769623, 1.119444292482282]	0.98375326503232	-0.2234387695789337
1137	Biserica Catolică își joacă în continuare rolul tradițional, deținând încă o mare putere economică și socială.	The Catholic Church continues to play its traditional role, still holding great economic and social power.	[93, 87, 98]	92.66666666666669	[1.0787382953162328, 0.9763235314861929, 1.170162799704217]	1.0750748755022144	-0.27031147480010986
1138	Afacerea Dreyfus a tăiat Franța în două, chiar și în rândul aceleiași familii.	The Dreyfus affair cut France in two, even among the same family.	[96, 86, 100]	94.0	[1.100956019702443, 0.7904988293267318, 0.9609931851748625]	0.950816011401346	-0.2301508039236069
1141	Soldații au rezistat la primele încercări de fraternizare și au ucis mulți demonstranți.	The soldiers resisted the first attempts at fraternization and killed many demonstrators.	[100, 100, 95]	98.33333333333331	[1.0259160246377157, 1.0690255985932648, 1.162461307948656]	1.0858009770598789	-0.23112790286540985
1142	Se pare că 5 milioane de ruși sunt refugiați în propria țară ce va însemna dezrădăcinarea lor.	It seems that 5 million Russians are refugees in their own country, which will mean their uprooting.	[82, 97, 100]	93.0	[0.6165085596900259, 0.9579527143622191, 0.8333627005754242]	0.8026079915425565	-0.22750842571258545
1144	Imperiul este reorganizat din punct de vedere administrativ.	The empire is administratively reorganized.	[87, 100, 90]	92.33333333333331	[0.5274850576918293, 0.8333627005754242, 0.765548731272]	0.7087988298464177	-0.3734886050224304
1145	Culorile și proporțiile sunt asemănătoare, dar nu identice.	The colors and proportions are similar, but not identical.	[100, 98, 100]	99.33333333333331	[1.031651381875285, 0.994977009105901, 0.783766770321848]	0.9367983871010114	-0.17480894923210144
1146	Ca rezultat al acestor relații cu americanii, Arabia Saudită a rămas favorabilă acțiunilor Aliaților.	As a result of these relations with the Americans, Saudi Arabia remained favorable to Allied action.	[100, 100, 83]	94.33333333333331	[0.8333627005754242, 1.0259160246377157, 0.5145131240772971]	0.7912639497634789	-0.2620904445648193
1150	Slovacia are peisaje naturale, munți, , și orașe medievale, arhitectură populară, stațiuni balneare și .	Slovakia has natural landscapes, mountains,, and medieval towns, folk architecture, and spas.	[90, 100, 85]	91.66666666666669	[0.8933356796971215, 0.8333627005754242, 0.44979635673684415]	0.7254982456697966	-0.3644292652606964
1153	Ea are un apex dublu, o trăsătură neobișnuită printre mamifere.	It has a double apex, an unusual feature among mammals.	[95, 93, 92]	93.33333333333331	[1.0663526297015562, 1.0787382953162328, 1.1553353577991297]	1.1001420942723064	-0.19181402027606964
1159	Ele ofereau piloților o imagine a terenului deasupra căruia zburau avioanele.	They gave the pilots an image of the ground over which the planes were flying.	[97, 93, 100]	96.66666666666669	[1.13555940970333, 1.0787382953162328, 0.8333627005754242]	1.0158868018649956	-0.30192241072654724
1163	În 1979 îi apare lucrarea ''Civilizația materială, economie și capitalism.	In 1979 he published the work '' Material civilization, economy and capitalism.	[85, 100, 91]	92.0	[0.4499210078174514, 0.8333627005754242, 0.8001232917416224]	0.6944690000448327	-0.4682189524173737
1164	În ciuda tuturor piedicilor, efectivele Nachtgeschwader au crescut, de la 800 la 1.020 între 1 iulie și 1 octombrie 1944.	Despite all obstacles, the number of Nachtgeschwaders increased from 800 to 1,020 between 1 July and 1 October 1944.	[100, 99, 100]	99.66666666666669	[1.4417542798998286, 1.032001303849583, 1.119444292482282]	1.1977332920772312	-0.2548175752162933
1167	Nu se pune probleme unei retrageri belgiene spre Yser.	There is no question of a Belgian retreat to Yser.	[99, 100, 97]	98.66666666666669	[1.2047661897051039, 0.8333627005754242, 0.9579527143622191]	0.9986938682142488	-0.19870752096176147
1169	Neajunsurile, foametea și competiția au iscat jafuri reciproce sau conflicte violente între triburi.	Disadvantages, hunger and competition have led to mutual robberies or violent conflicts between tribes.	[82, 100, 100]	94.0	[0.625182172161432, 1.031651381875285, 1.0690255985932648]	0.9086197175433274	-0.2320424020290375
1180	Ultimul în clasament, Millocheau, a terminat cursa cu o întârziere de 64 de ore, 47 de minute și 22 de secunde față de lider.	Last in the standings, Millocheau, finished the race 64 hours, 47 minutes and 22 seconds behind the leader.	[96, 100, 85]	93.66666666666669	[1.100956019702443, 0.8333627005754242, 0.44979635673684415]	0.7947050256715705	-0.2656773924827576
1187	Forțele armate norvegiene în exil au continuat lupta cu Axa alături de Aliați.	The Norwegian armed forces in exile continued the fight with the Axis alongside the Allies.	[100, 93, 86]	93.0	[0.8333627005754242, 0.8098555353874914, 0.7549221196935737]	0.7993801185521631	-0.2684749066829681
1188	Tematica rurală a fost slab reprezentată la această expoziție.	The rural theme was poorly represented at this exhibition.	[92, 100, 89]	93.66666666666669	[0.9625424596988953, 0.8333627005754242, 0.9144863222007066]	0.9034638274916754	-0.21514181792736053
1189	Biroul Național de Statistică al Republicii Moldova.	National Bureau of Statistics of the Republic of Moldova.	[100, 70, 100]	90.0	[1.2393695797059907, -0.11885266303798148, 0.8333627005754242]	0.6512932057478111	-0.13896647095680234
1191	Verbicioara, Drobeta, 7, 1996; S. Morintz, Contribuții arheologice la istoria	"Verbicioara, Drobeta, 7, 1996;
 S. Morintz, Archaeological Contributions to History"	[83, 91, 100]	91.33333333333331	[0.8331140704358434, 0.7358069459001276, 1.119444292482282]	0.8961217696060843	-0.1441909819841385
1194	Circa o sută de vârfuri montane din Elveția se apropie de sau depășesc această altitudine.	About a hundred mountain peaks in Switzerland are approaching or exceeding this altitude.	[82, 100, 99]	93.66666666666669	[0.6165085596900259, 1.031651381875285, 1.032001303849583]	0.8933870818049646	-0.3413749635219574
1196	Primul stat polonez a fost creat în anul 966 de Mieszko I. Teritoriul său a fost similar cu limitele actuale ale țării.	The first Polish state was created in 966 by Mieszko I. Its territory was similar to the current borders of the country.	[96, 100, 90]	95.33333333333331	[0.9209284196185372, 0.8333627005754242, 0.6201952995495169]	0.7914954732478261	-0.2505785822868347
1197	Dar există o posibilitate ca mașina să aibă nevoie de o decizie care ar pune pe cineva în pericol.	But there is a possibility that the car will need a decision that would put someone in danger.	[92, 100, 92]	94.66666666666669	[0.9625424596988953, 0.8333627005754242, 0.7728312406438095]	0.8562454669727096	-0.2520788609981537
1198	Tot această soartă a avut Institutul Teatral Szentgyörgyi István care a primit noul sediu în 1952 în capitala Regiunii Autonome Maghiare.	All this fate befell the István Szentgyörgyi Theater Institute, which received its new headquarters in 1952 in the capital of the Hungarian Autonomous Region.	[92, 100, 83]	91.66666666666669	[0.9625424596988953, 0.8333627005754242, 0.5145131240772971]	0.7701394281172055	-0.18004542589187622
1201	Toate controlerele standard de mică și mare densitate acceptă această rată de date	All standard low and high density controllers support this data rate	[91, 95, 91]	92.33333333333331	[1.0028993730060716, 1.162461307948656, 0.9279390696980083]	1.0310999168842454	-0.1627398580312729
1206	Rommel a încercat pentru a doua oară spargera liniilor defensive britanice în timpul bătăliei de la Alam Halfa, dar fără succes.	Rommel tried for the second time to break the British defensive lines during the battle of Alam Halfa, but without success.	[100, 90, 100]	96.66666666666669	[1.031651381875285, 0.6987826511564457, 0.8333627005754242]	0.854598911202385	-0.2288568317890167
1207	În concluzie, luptele urbane au compromis serios conceptele de protecție și mobilitate.	In conclusion, urban struggles have seriously compromised the concepts of protection and mobility.	[83, 91, 100]	91.33333333333331	[0.8331140704358434, 0.7358069459001276, 1.2393695797059907]	0.9360968653473206	-0.32385656237602234
1209	Conform unor surse, populația Poloniei va scădea la 30 de milioane în anul 2060.	According to some sources, Poland's population will drop to 30 million in 2060.	[100, 100, 92]	97.33333333333331	[0.9424550146868682, 0.8333627005754242, 0.6937847711654458]	0.8232008288092459	-0.20970678329467773
1214	Turbina este mai sigură și mai ușor de întreținut, având o construcție mai simplă, cu puține piese în mișcare.	The turbine is safer and easier to maintain, with a simpler construction with few moving parts.	[100, 99, 93]	97.33333333333331	[0.8333627005754242, 1.032001303849583, 1.0798029793660062]	0.981722327930338	-0.26104336977005005
1225	Cea mai mare parte a motoarelor pas cu pas folosite în unitățile de dischetă se pot deplasa în	Most of the stepper motors used in floppy disk drives can move in	[74, 100, 100]	91.33333333333331	[0.33968143968293046, 0.9204040350903382, 0.8333627005754242]	0.6978160584495643	-0.4675806760787964
1227	Parașutiștii nu au reușit să cucerească aeroportul principal de la Ypenburg astfel încât să permită infanteriei aeropurtate să aterizeze în siguranță.	The paratroopers failed to conquer the main airport in Ypenburg so as to allow the airborne infantry to land safely.	[88, 100, 97]	95.0	[0.8241288996953475, 1.031651381875285, 1.245119636531306]	1.0336333060339795	-0.25086358189582825
1228	Austriei îi revenea președinția Confederației Germane, având o poziție privilegiată în spațiul german.	Austria held the presidency of the German Confederation, having a privileged position in the German space.	[92, 100, 100]	97.33333333333331	[0.9625424596988953, 0.8333627005754242, 1.119444292482282]	0.9717831509188672	-0.3282676339149475
1230	Reforma electorală a dublat astfel numărul alegătorilor la 700 000.	Electoral reform has doubled the number of voters to 700,000.	[100, 96, 95]	97.0	[1.0259160246377157, 0.9771075469752267, 0.9384215336201124]	0.9804817017443516	-0.17087304592132568
1235	Principalul obiectiv al germanilor era distrugerea RAF Fighter Command.	The main goal of the Germans was to destroy the RAF Fighter Command.	[100, 97, 88]	95.0	[0.8333627005754242, 0.9579527143622191, 0.8241288996953475]	0.8718147715443303	-0.18600699305534366
1242	În ceea ce privește Iranul, acestuia i se impută comiterea a trei crime de război.	As for Iran, it is accused of committing three war crimes.	[96, 92, 90]	92.66666666666669	[1.100956019702443, 1.0384738150746813, 0.6201952995495169]	0.9198750447755472	-0.16836941242218018
1246	Budismul Zen și Credința Bahá'í revendică fiecare câte circa 40 de membri.	Zen Buddhism and the Bahá'í Faith each claim about 40 members.	[100, 100, 100]	100.0	[0.8333627005754242, 1.3691071294052808, 0.9204040350903382]	1.040957955023681	-0.4558649659156799
1247	Iernile sunt destul de grele în platoul , datorită munților care îl înconjoară.	Winters are quite heavy in the plateau, due to the surrounding mountains.	[85, 100, 93]	92.66666666666669	[0.7491696650354068, 0.8333627005754242, 1.0787382953162328]	0.8870902203090213	-0.4173098802566528
1250	Ulterior, odată cu extinderea implicării SUA în conflict, irakienii au putut ataca în liniște orice obiectiv iranian, sub protecția US Navy.	Subsequently, with the expansion of US involvement in the conflict, the Iraqis were able to quietly attack any Iranian target, under the protection of the US Navy.	[98, 88, 87]	91.0	[1.170162799704217, 0.5662670826290181, 0.8318279936180567]	0.8560859586504307	-0.2629910707473755
1255	Datorită lipsei de succese, în 66 î.Hr., Pompei a primit o comandă militară extraordinară.	Due to its lack of success, in 66 BC, Pompey received an extraordinary military command.	[100, 100, 100]	100.0	[1.119444292482282, 0.8333627005754242, 0.9609931851748625]	0.9712667260775228	-0.4230279922485352
1258	Comunitatea maghiară număra, la recensământul din 2011, aproape 30.000 de locuitori.	The Hungarian community had a population of almost 30,000 at the 2011 census.	[96, 100, 100]	98.66666666666669	[1.100956019702443, 0.8333627005754242, 1.0690255985932648]	1.0011147729570442	-0.2695271074771881
1262	O opinie este că sunt filosofi români, dar nu și filosofie românească.	One opinion is that they are Romanian philosophers, but not Romanian philosophy.	[100, 100, 100]	100.0	[1.2393695797059907, 0.9609931851748625, 0.8333627005754242]	1.011241821818759	-0.16760066151618958
1263	În același an, a existat și o scădere a economiei britanice, care a dus la o reducere a investițiilor britanice în Statele Unite.	In the same year, there was a decline in the British economy, which led to a reduction in British investment in the United States.	[100, 91, 91]	94.0	[0.8333627005754242, 0.9971446507833563, 0.6086270256518422]	0.8130447923368743	-0.4497665762901306
1266	Locuințele tradiționale chinezești erau construite în general din lemn, fiind mai rezistente la cutremure.	Traditional Chinese dwellings were generally built of wood, being more resistant to earthquakes.	[82, 98, 93]	91.0	[0.4699095056396061, 0.994977009105901, 1.0798029793660062]	0.8482298313705045	-0.4028192460536957
1269	Petrolul a inundat rezervele de apă potabilă ale italienilor.	Oil flooded Italians' drinking water supplies.	[100, 97, 100]	99.0	[1.031651381875285, 0.9579527143622191, 0.783766770321848]	0.9244569555197841	-0.19363895058631894
1270	Despotismul luminat și iluminismul au fost reformatoare în concepția lui Montesquieu.	Enlightened despotism and enlightenment were reformers in Montesquieu's conception.	[100, 100, 71]	90.33333333333331	[0.9424550146868682, 0.8333627005754242, -0.07084282603457787]	0.5683249630759049	-0.2651326954364777
1271	Modernizarea a oferit Japoniei capacitatea expansiunii imperialiste în Coreea, Chian, Taiwan și unele insule din Pacific.	Modernization provided Japan with the capacity for imperialist expansion into Korea, Chian, Taiwan, and some Pacific islands.	[88, 100, 100]	96.0	[1.0121258967487803, 0.783766770321848, 0.8333627005754242]	0.8764184558820175	-0.18600398302078247
1275	Acumularea trebuie înlăturată periodic de pe capete, ca parte a programului normal de întreținere sau verificare.	Accumulation should be periodically removed from the ends as part of the normal maintenance or inspection program.	[96, 100, 91]	95.66666666666669	[0.8105988923429646, 0.8333627005754242, 0.6573739332035399]	0.7671118420406429	-0.2836818993091583
1277	El a susținut nominalizarea lui Polk pentru vicepreședinte la în locul controversatului deținător al funcției, Richard Mentor Johnson.	He backed Polk's nomination for vice president in place of the controversial incumbent Richard Mentor Johnson.	[82, 100, 100]	94.0	[0.797311705173256, 1.119444292482282, 0.8333627005754242]	0.9167062327436541	-0.16420407593250275
1279	Un mare val de refugiați civili au însoțit armatele în retragere, de frica ocupantului străin.	A large wave of civilian refugees accompanied the retreating armies for fear of the foreign occupier.	[80, 92, 100]	90.66666666666669	[0.5473017796882521, 1.0408188341611522, 0.8333627005754242]	0.8071611048082761	-0.3582498431205749
1281	În acest an populația orașului a fost evaluată la aproximativ 80.000 de locuitori.	This year the city's population was estimated at about 80,000.	[100, 82, 100]	94.0	[1.031651381875285, 0.40258829320699024, 0.8333627005754242]	0.7558674585525664	-0.34172120690345764
1282	Renown a încercat să le urmărească fără rezultat, dar Scharnhorst și Gneisenau aveau viteză de deplasare mai mare.	Renown tried to follow them to no avail, but Scharnhorst and Gneisenau had faster speeds.	[100, 98, 99]	99.0	[0.8333627005754242, 0.994977009105901, 1.3277779651139558]	1.0520392249317605	-0.23408383131027224
1286	Dar 61% din francezi aveau dreptul să participe la alegeri.	But 61% of French people had the right to run in elections.	[96, 94, 95]	95.0	[1.1924966787814748, 1.1211321436573312, 1.0663526297015562]	1.1266604840467875	-0.25627487897872925
1288	Belgienii au deschis ecluzele de la Nieuport și au inundat Yser.	The Belgians opened the locks at Nieuport and flooded Yser.	[100, 98, 100]	99.33333333333331	[0.8333627005754242, 1.286448800822631, 0.9204040350903382]	1.0134051788294645	-0.08741501718759538
1289	Au fost stabilite de asemenea partide politice și organizații sindicale.	Political parties and trade unions were also established.	[95, 92, 100]	95.66666666666669	[1.0663526297015562, 1.0408188341611522, 1.2524864452490692]	1.1198859697039258	-0.212387889623642
1290	Schellendorf a produs, de asemenea, un plan de mobilizare și pregătirea forțelor pentru război.	Schellendorf also produced a plan to mobilize and prepare the forces for war.	[96, 100, 82]	92.66666666666669	[1.100956019702443, 0.8333627005754242, 0.625182172161432]	0.8531669641464331	-0.2013550400733948
1291	Pentru prima dată, după 1914, manevrele militare au fost întrebuințate iarăși pe Frontul de Vest.	For the first time, after 1914, military maneuvers were used again on the Western Front.	[90, 100, 100]	96.66666666666669	[0.643831132503396, 0.8333627005754242, 1.1112943359682248]	0.8628293896823482	-0.2074250727891922
