index	original	translation	scores	mean	z_scores	z_mean	model_scores
6494	We will therefore denote this threshold by windfall revenue.	Daher werden wir diese Schwelle mit Windfall-Einnahmen bezeichnen.	[70, 72, 67]	69.66666666666667	[-2.542529447194751, -0.9439568253313346, -0.7693567586692285]	-1.418614343731771	-0.566985547542572
6481	As the 1950s progressed, the reinvigorated NE952 became increasingly competitive.	Mit dem Fortschreiten der 1950er Jahre wurden die wiederbelebten NE952 immer wettbewerbsfähiger.	[100, 100, 89]	96.33333333333333	[0.2654514735602496, 1.857303893757214, 0.06939028416347809]	0.7307152171603138	-0.549548327922821
4178	Seth strengthened into a strong typhoon on October 7, recurving around the periphery of the subtropical ridge, missing Taiwan to the east.	Seth wurde am 7. Oktober zu einem starken Taifun gestärkt, der sich an der Peripherie des subtropischen Bergrückens wiederfindet und Taiwan im Osten vermisst.	[62, 71, 70]	67.66666666666667	[-2.1142187257593044, -1.1024123569313533, -1.1657187729600478]	-1.4607832852169018	-0.4964452385902405
4912	Tuareg Rebels on Brink of Shutting Down Niger's Uranium Mining.	Tuareg Rebellen am Rande der Schließung Nigers Uranbergbau.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 1.5516777655955387]	0.7301135825973649	-0.29355335235595703
34	On 17 January around 100 bombers dropped a high concentration of incendiaries, some 32,000 in all.	Am 17. Januar warfen rund 100 Bomber eine hohe Brandkonzentration ab, insgesamt etwa 32.000.	[55, 68, 62]	61.666666666666664	[-1.5259978765984137, -0.05850269745893685, -2.549961409438979]	-1.3781539944987766	-0.4765413999557495
2228	Felippe prevails against the dragon, however, and NE953 flees with NE954.	Felippe siegt jedoch gegen den Drachen und NE953 flieht mit NE954.	[100, 88, 94]	94.0	[0.2654514735602496, 1.5913316802689625, 0.3136118280255572]	0.7234649939515898	-0.28348538279533386
844	He also published six bulletins on sweet potatoes, five on cotton, and four on cowpeas.	Er veröffentlichte auch sechs Bulletins auf Süßkartoffeln, fünf auf Baumwolle und vier auf Kautschukerbsen.	[75, 69, 62]	68.66666666666667	[-0.5198479236489196, -1.9235547637436115, -1.813846650243113]	-1.4190831125452146	-0.2701469957828522
663	However, the Liberal Democrats oppose the European federalism espoused by their counterparts.	Die Liberaldemokraten sind jedoch gegen den europäischen Föderalismus, der von ihren Amtskollegen befürwortet wird.	[85, 100, 89]	91.33333333333333	[1.115965085468907, 1.25756565838833, -0.13382149032827656]	0.7465697511763202	-0.4245240092277527
2698	East of Naath, the Basilisk Isles have been a festering sore of NE955, and a safe haven for pirates, slavers, sellswords, and outlaws.	Östlich von Naath sind die Basilisken eine eiternde Wunde NE955eres und ein sicherer Hafen für Piraten, Sklaven, Schwerter und Gesetzlose.	[94, 88, 100]	94.0	[1.1058435906920316, 0.7162710214022698, 0.2654514735602496]	0.6958553618848504	-0.3979673683643341
3884	On August 26, 2016, Hands of Stone premiered worldwide.	Am 26. August 2016 wurde Hands of Stone weltweit uraufgeführt.	[100, 100, 100, 90, 100, 100]	98.33333333333333	[0.2654514735602496, 0.8505318100501577, 0.37321150863630664, 0.7188577311296951, 1.214968665278659, 1.0987116526053302]	0.7536221402100663	-0.2490464895963669
3965	He struggled with NE808 and tried to stab her with a bayonet.	Er kämpfte mit NE956 und versuchte, sie mit einem Bajonett zu stechen.	[100, 100, 100, 100, 100, 91]	98.5	[0.2654514735602496, 0.8505318100501577, 0.37321150863630664, 1.1216191016511512, 1.214968665278659, 0.7742056155298102]	0.7666646957843891	-0.2285852432250977
1417	The Portuguese sought confirmation that they could enslave infidels in a crusade.	Die Portugiesen suchten die Bestätigung, dass sie Ungläubige in einem Kreuzzug versklaven konnten.	[100, 87, 95, 100, 95, 100]	96.16666666666667	[0.2654514735602496, 0.6211849487060245, 0.40309849169632395, 1.1216191016511512, 1.0070269605597013, 1.0987116526053302]	0.7528487714631301	-0.34134921431541443
5302	The work also lampoons male vanity and chauvinism in the military.	Die Arbeit lamentiert auch männliche Eitelkeit und Chauvinismus im Militär.	[90, 88, 82]	86.66666666666667	[0.9064431667947606, 0.6756935494242516, 0.6405984906688512]	0.7409117356292878	-0.28868368268013
2432	In 1392 Stibor became NE957 and Nyitra counties, where he appointed clan members as castellans of the county.	Im Jahr 1392 wurde Stibor der Ispán der Grafschaften Trencsén und Nyitra, wo er Clanmitglieder als Kastellane der Grafschaft ernannte.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 1.5516777655955387]	0.7301135825973649	-0.2719767689704895
1123	One of them tries to rush his captors and in a scuffle shoots NE958 in the stomach.	Einer von ihnen versucht, seine Gefangenen zu überstürzen und schießt NE958 in den Bauch.	[100, 100, 100]	100.0	[0.2654514735602496, 0.8505318100501577, 0.9553316582231767]	0.6904383139445279	-0.6281775832176208
3184	NE959 had no known experience with gunfighting prior to their arrival in Tombstone.	NE959 hatte vor ihrer Ankunft in Tombstone keine bekannten Erfahrungen mit Gewehrkämpfen.	[95, 89, 100]	94.66666666666667	[1.1801492865092829, 0.8113570940985152, 0.2654514735602496]	0.7523192847226826	-0.4193428158760071
2358	NE960 satirized NE145 as the CowaNE962hed in 1900.	NE960 satirized NE961 as NE962, veröffentlicht 1900.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 1.5516777655955387]	0.7301135825973649	-0.30025655031204224
5110	After being mustered out of the NE545, NE964 took up ranching, settling at Boggsville in Bent County.	Nachdem NE964 aus der NE963e ausgemustert worden war, nahm er die Ranching auf und siedelte sich in Boggsville in Bent County an.	[92, 97, 95]	94.66666666666667	[1.0966153121872513, 0.5820718190378574, 0.41046792195985854]	0.6963850177283223	-0.39975857734680176
4867	NE965 aggressive stance and persistent calls for Khanh to attack, prompted the general to threaten to leave.	NE965 aggressive Haltung und hartnäckige Aufrufe, Khanh anzugreifen, veranlassten den General, zu drohen, wegzugehen.	[61, 75, 68]	68.0	[-2.6394480731097456, -0.5198479236489196, -1.1243814481238537]	-1.4278924816275065	-0.4244225025177002
6209	Equites cataphractarii, or simply cataphractarii for short, were the heavily armoured cavalry of the Roman army.	Equites cataphractarii, kurz Cataphractarii, waren die stark gepanzerte Kavallerie der römischen Armee.	[67, 63, 70]	66.66666666666667	[-2.102528091085145, -1.1135300758995572, -0.9952782871301464]	-1.403778818038283	-0.2252112776041031
3182	NE966 condemned excessive consumerism, especially among youth.	NE966. verurteilte den exzessiven Konsumismus, insbesondere unter Jugendlichen.	[95, 90, 100]	95.0	[1.1801492865092829, 0.9064431667947606, 0.2654514735602496]	0.7840146422880978	-0.3613415658473969
3957	NE967's troops most probably never totalled more than 25,000.	NE967s Truppen beliefen sich höchstwahrscheinlich nie auf mehr als 25.000.	[100, 97, 100, 100, 100, 100]	99.5	[0.2654514735602496, 0.5820718190378574, 0.37321150863630664, 1.1216191016511512, 1.214968665278659, 1.0987116526053302]	0.7760057034615923	-0.3495640456676483
2011	administering medications, assessing, venepuncture, wound care and other clinical duties).	Verabreichung von Medikamenten, Bewertung, Venepunktur, Wundversorgung und andere klinische Aufgaben).	[66, 73, 70]	69.66666666666667	[-0.9747158921910012, -0.7100200690414104, -2.542529447194751]	-1.4090884694757209	-0.2952001690864563
938	They will eat sweet lupines, but will reject bitter lupines and other plants with high quinolizidine alkaloids.	Sie werden süße Lupinen essen, aber bittere Lupinen und andere Pflanzen mit hohen Quinolizidin-Alkaloiden ablehnen.	[65, 80, 73]	72.66666666666667	[-2.0531455465314647, -0.3993060917939222, -1.5656081090605445]	-1.339353249128644	-0.2407410889863968
3699	They hardly slept because of fusillades during the night.	Sie schliefen während der Nacht kaum wegen Fusilladen.	[100, 92, 96]	96.0	[0.2654514735602496, 1.0966153121872513, 0.78533117072346]	0.7157993188236537	-0.5015942454338074
4929	The assassination of Foreign Minister NE968 on 24 June 1922 resulted in serious rioting in Minden.	Die Ermordung von Außenminister NE968 am 24. Juni 1922 führte zu schweren Ausschreitungen in Minden.	[100, 82, 100, 100, 100, 100]	97.0	[0.2654514735602496, 0.14575458522479776, 0.8505318100501577, 1.1216191016511512, 1.214968665278659, 1.0987116526053302]	0.7828395480617242	-0.20930661261081696
1255	Around noon, a small Federal detachment drove the sharpshooters and skirmishers out of the ravine, capturing 125 men.	Gegen Mittag trieb eine kleine Bundesabordnung die Scharfschützen und Schütze aus der Schlucht und nahm 125 Männer gefangen.	[92, 93, 93]	92.66666666666667	[0.1346385006840237, 1.1917013848834965, 0.719441242453624]	0.6819270426737147	-0.5320746302604675
1865	These include the macropods, kangaroo rats and mice, springhare, hopping mice, pangolins and homininan apes.	Dazu gehören die Makropoden, Kängururatten und Mäuse, Springhasen, hüpfende Mäuse, Pangoline und homininanische Affen.	[100, 91, 96]	95.66666666666667	[0.8505318100501577, 1.0015292394910058, 0.46731419492592197]	0.7731250814890286	-0.26191002130508423
5267	Further, the skarns also contained zinc, magnetite, indium and cadmium.	Darüber hinaus enthielten die Skarns auch Zink, Magnetit, Indium und Cadmium.	[100, 89, 100]	96.33333333333333	[0.8505318100501577, 0.8113570940985152, 0.6946992867901757]	0.7855293969796162	-0.3151819705963135
4396	In 1925 Dr François Fougerat de David de Lastours wrote a thesis on heliotherapy.	1925 schrieb Dr. François Fougerat de David de Lastours eine Diplomarbeit über Heliotherapie.	[100, 100, 100, 100, 95, 100]	99.16666666666667	[0.2654514735602496, 0.8505318100501577, 0.37321150863630664, 1.1216191016511512, 1.0070269605597013, 1.0987116526053302]	0.7860920845104827	-0.1984340995550156
4264	The enzyme chitinase produced in the stomach helps digest the chitinous cuticle of arthropod prey.	Das im Magen produzierte Enzym Chitinase hilft, die chitinöse Nagelhaut der Arthropod-Beute zu verdauen.	[92, 94, 97]	94.33333333333333	[1.0966153121872513, 0.3136118280255572, 0.7899096892350707]	0.7333789431492929	-0.40703633427619934
3333	Allosaurus was a typical large theropod, having a massive skull on a short neck, a long, slightly sloping tail and reduced forelimbs.	Allosaurus war eine typische große Theropode, mit einem massiven Schädel auf einem kurzen Hals, einem langen, leicht abfallenden Schwanz und reduzierten Unterschenkeln.	[83, 96, 100]	93.0	[0.28848093670226876, 1.4769596029722325, 0.2654514735602496]	0.6769640044115836	-0.3600127696990967
5236	He concluded with NE969 recantation of her earlier testimony.	NE969s mit Tugendhalls Vorwurf ihrer früheren Zeugenaussage.	[100, 100, 84]	94.66666666666667	[0.2654514735602496, 0.8505318100501577, 0.9575095538688884]	0.6911642791597652	-0.5369712114334106
761	"\set Staff.midiInstrument = #""string ensemble 1"" \key aes \major \clef treble \time 4/4 \set Score.tempoHideNote = ##t \tempo ""Sehr langsam"" 4 = 37"	"\ set Staff.midiInstrument = # ""string ensemble 1""\ key aes\ major\ clef treble\ time 4 / 4\ set Score.tempoHideNote = # # t\ tempo ""Sehr langsam"" 4 = 37"	[100, 81, 92]	91.0	[0.2654514735602496, 0.4821429590688326, 1.0966153121872513]	0.6147365816054445	-0.06468340009450912
4886	On the left flank, Mendonça attacked the trenches.	An der linken Flanke griff Mendonça die Gräben an.	[92, 100, 92, 95, 89, 100]	94.66666666666667	[1.0966153121872513, 0.2654514735602496, 0.1346385006840237, 0.9202384163904231, 0.757496914896952, 1.0987116526053302]	0.7121920450540383	-0.2345852851867676
3328	NE970, May 2006; retrieved November 7, 2007 Z. Ornea, Anii treizeci.	NE970, Mai 2006; abgerufen 7. November 2007 Z. Ornea, Anii treizeci.	[100, 100, 86, 100, 90, 90]	94.33333333333333	[0.2654514735602496, 0.8505318100501577, 0.5260988760097791, 1.1216191016511512, 0.7990852558407435, 0.7381493891880857]	0.7168226510500277	-0.1086197942495346
4751	The NE971, a sentient race, inhabit the planet NE972 in orbit around NE973 in this novel.	Die NE971, eine fühlende Rasse, bewohnen in diesem Roman den Planeten NE972 im Orbit um NE973.	[100, 100, 85, 100, 91, 91]	94.5	[0.2654514735602496, 0.8505318100501577, 0.4310128033135338, 1.1216191016511512, 0.8406735967845351, 0.7742056155298102]	0.713915733481573	-0.25780951976776123
3151	More northerly and westerly buzzard usually bear larger clutches, which average nearer 3, than those further east and south.	Nord- und Westbussard tragen in der Regel größere Gelege, die im Durchschnitt näher 3, als die weiter östlich und südlich.	[100, 81, 84]	88.33333333333333	[0.2654514735602496, 1.2865954566810183, 0.33592673061728845]	0.6293245536195188	-0.5058830976486206
3886	The Puritans of NE974 seldom kept in touch with nonconformists in England.	Die Puritaner von NE974 hielten selten Kontakt zu Nichtkonformisten in England.	[100, 100, 85, 100, 90, 100]	95.83333333333333	[0.2654514735602496, 0.8505318100501577, 0.4310128033135338, 1.1216191016511512, 0.7990852558407435, 1.0987116526053302]	0.761068682836861	-0.32099995017051697
5826	With the invention of the teletypewriter, telegraphic encoding became fully automated.	Mit der Erfindung der Teletypewriter wurde die telegraphische Kodierung vollautomatisch.	[100, 100, 100]	100.0	[0.2654514735602496, 0.8505318100501577, 1.0083794836748325]	0.7081209224284133	-0.2886600196361542
4869	The NE948' second offensive drive ended in another touchdown.	Die zweite Offensive der NE975 endete mit einem weiteren Touchdown.	[88, 100, 88, 100, 100, 100]	96.0	[0.7162710214022698, 0.2654514735602496, -0.2233081539990433, 1.1216191016511512, 1.214968665278659, 1.0987116526053302]	0.6989522934164362	-0.3817797601222992
4077	In October, he negotiated with the Dutch a treaty of amity and commerce.	Im Oktober verhandelte er mit den Niederlanden einen Vertrag über Freundschaft und Handel.	[100, 100, 100, 100, 100, 92]	98.66666666666667	[0.2654514735602496, 0.8505318100501577, 0.37321150863630664, 1.1216191016511512, 1.214968665278659, 0.8102618418715346]	0.7726740668413431	-0.3157197833061218
3764	Such mythologies developed, not just as “official” sectarian doctrines, but as local tales.	Solche Mythologien entwickelt, nicht nur als offizielle fliegende sektiererische Lehren, sondern auch als lokale Geschichten.	[100, 99, 80]	93.0	[0.2654514735602496, 0.7610451463793909, 1.0636577994409213]	0.6967181397935206	-0.5505418181419373
6234	He began practicing elocution daily in the woods around Tudor Hall and studying NE976.	Er begann täglich Beredsamkeit im Wald um Tudor Hall zu üben und NE976 zu studieren.	[88, 85, 100]	91.0	[0.7162710214022698, 1.115965085468907, 0.2654514735602496]	0.6992291934771422	-0.34505608677864075
6851	The NE977 swept through in 1259, but were driven off by NE978 at the Battle of Ain Jalut in 1260.	Die NE977n fegten 1259 durch, wurden aber 1260 von NE978 in der Schlacht von Ain Jalut vertrieben.	[100, 93, 97]	96.66666666666667	[0.2654514735602496, 0.22412516435479046, 1.6414324139108671]	0.7103363506086358	-0.29527202248573303
6514	NE979 then took 3 wickets without conceding a run in his first 3 overs to knock NE980 back.	NE979 nahm dann 3 Dochte, ohne einen Lauf in seinen ersten 3 overs, NE980 zurück zu klopfen.	[81, 100, 91]	90.66666666666667	[0.4821429590688326, 0.37321150863630664, 0.8829265032402782]	0.5794269903151391	-0.3640399873256683
4856	Storage spaces at the north end of the skillions are accessed by double doors across the skillions.	Lagerräume am nördlichen Ende der Skillionen sind durch Doppeltüren über die Skillionen zugänglich.	[80, 64, 72]	72.0	[-1.6065358069430842, -2.2116010781314834, -0.47136646481847094]	-1.429834449964346	-0.4726463854312897
4088	After hitting him, NE981 nearly chokes him until the females intercede.	Nachdem NE981 ihn getroffen hat, erstickt er ihn fast, bis die Weibchen intervenieren.	[99, 80, 83]	87.33333333333333	[0.7610451463793909, 1.0636577994409213, 0.2408406579210431]	0.6885145345804516	-0.4206390380859375
5746	NE982, consul in 53 BC.	NE982, Konsul 53 v. Chr.	[100, 100, 84, 100, 100, 95]	96.5	[0.2654514735602496, 0.8505318100501577, 0.33592673061728845, 1.1216191016511512, 1.214968665278659, 0.918430520896708]	0.7844880503423691	-0.14950202405452728
614	"NE983, NE984 ""NE985 in Folklore."""	"NE983, NE984 ""Bibliographie von Franz Boas in Folklore""."	[100, 86, 100]	95.33333333333333	[0.2654514735602496, 1.2744206170689254, 0.8505318100501577]	0.7968013002264441	-0.16561953723430636
1664	The main themes are the extreme weakness, slowness, gauntness, and emaciation of a dystrophic patient.	Die Hauptthemen sind die extreme Schwäche, Langsamkeit, Höflichkeit und Ausmaße eines dystrophen Patienten.	[81, 75, 57]	71.0	[-1.5129364429179175, -1.386634781719011, -1.3893898805524227]	-1.4296537017297837	-0.4536890685558319
5852	Dvořák's cataloguer NE986 made another orchestration and abridgement, published in 1975.	Dvořáks Katalogist NE986 hat 1975 eine weitere Orchestrierung und Kürzung herausgegeben.	[100, 84, 92]	92.0	[0.8505318100501577, 0.16954984694766959, 1.0966153121872513]	0.7055656563950262	-0.34223780035972595
6660	On Day 63, NE987 nominated NE988 andNE989a for eviction.	Am 63. Tag ernannte NE987 NE988 und NE989 zur Räumung.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 1.5516777655955387]	0.7301135825973649	-0.3498812615871429
6020	He also kept the NE990 in contention for the 1951 pennant.	Er hielt auch die NE990 in Streit um die 1951 Wimpel.	[100, 84, 100]	94.66666666666667	[0.2654514735602496, 0.9575095538688884, 0.8505318100501577]	0.6911642791597652	-0.36590734124183655
6434	In the latter part of March the gunboat Panay shelled some NE853 at the mouth of the river Macklin.	Ende März beschoss das Kanonenboot Panay NE991 an der Mündung des Flusses Macklin.	[82, 100, 91]	91.0	[0.6405984906688512, 0.37321150863630664, 0.8829265032402782]	0.6322455008484787	-0.3612741529941559
3709	General NE992, the local military commander, banished Col. NE993 from the frontier in 1777 on suspicion of treason.	General NE992, der örtliche Militärkommandeur, verbannte Col. NE993 1777 unter Verdacht auf Verrat von der Grenze.	[73, 79, 66]	72.66666666666667	[-2.261731355119251, -1.028688127035944, -0.8875311764118344]	-1.3926502195223431	-0.3433857858181
4606	NE994 Massachusetts formed in 1741.	Das erste Kadettenkorps von Massachusetts wurde 1741 gegründet.	[100, 96, 92]	96.0	[0.2654514735602496, 1.4769596029722325, 0.5622828577720874]	0.7682313114348566	-0.34317120909690857
2694	NE995 shoots it with a grappling hook, but the gun catches as the airlock door closes, tethering the alien to the shuttle.	NE995 schießt es mit einem Greifhaken, aber die Waffe fängt, wie die Luftverriegelung Tür schließt, die Bindung der Alien an das Shuttle.	[70, 78, 62]	70.0	[-2.542529447194751, 0.6177824849607275, -2.549961409438979]	-1.4915694572243339	-0.4901297390460968
636	NE996 scored four touchdowns and averaged over seven yards on his 13 rushing attempts.	NE996 erzielte vier Touchdowns und durchschnittlich über sieben Meter auf seine 13 rauschenden Versuche.	[93, 90, 95]	92.66666666666667	[0.6180449360099306, 0.9064431667947606, 0.40309849169632395]	0.6425288648336718	-0.3414523005485535
1930	NE997, NE998, South African fastest centenarian over 100 metres, complications of a stroke.	NE997, NE998, Südafrika schnellster Hundertjähriger über 100 Meter, Komplikationen eines Schlaganfalls.	[70, 73, 66]	69.66666666666667	[-2.542529447194751, -0.7100200690414104, -0.8875311764118344]	-1.3800268975493322	-0.24678112566471103
6819	In the winter 11/10 BC the Dacians crossed the frozen NE999 and plundered the Pannonians.	Im Winter 11 / 10 v. Chr. überquerten die NE999r die gefrorene Donau und plünderten die Pannonier.	[100, 98, 95]	97.66666666666667	[0.2654514735602496, 1.6671317483647232, 0.37851600918774303]	0.7703664103709053	-0.17211401462554932
4982	She fashioned the handkerchiefs and ribbon into a simple bra.	Sie formte die Taschentücher und das Band zu einem einfachen BH.	[100, 87, 100]	95.66666666666667	[0.2654514735602496, 1.432876148668944, 0.37321150863630664]	0.6905130436218334	-0.3150030672550201
249	In October, she toured with NE1000 in Australia and New Zealand.	Im Oktober tourte sie mit NE1000 in Australien und Neuseeland.	[95, 89, 100]	94.66666666666667	[0.7295690924856169, 0.8113570940985152, 0.8505318100501577]	0.7971526655447633	-0.14931651949882507
6313	Apricots, plums, cherries, quinces, figs, chestnuts, almonds and strawberries were also grown on the estate.	Auch Aprikosen, Pflaumen, Kirschen, Quitten, Feigen, Kastanien, Mandeln und Erdbeeren wurden auf dem Hof angebaut.	[100, 88, 90, 100, 100, 100]	96.33333333333333	[0.2654514735602496, 0.7162710214022698, -0.0443348266575098, 1.1216191016511512, 1.214968665278659, 1.0987116526053302]	0.7287811813066917	-0.2321832627058029
4927	For NE1001's ire, NE1002 nominates his several years younger fiancée NE1003 as their newest admin.	Für NE1001 's Zorn nominiert NE1002 seine mehrjährige jüngere Verlobte NE1003 als ihren neuesten Admin.	[100, 100, 100]	100.0	[0.2654514735602496, 0.8505318100501577, 0.9553316582231767]	0.6904383139445279	-0.2480050474405289
5638	On 9 September, she joined NE1004 EBC 98, which departed from NE1005 and arrived at NE1006, France on 11 September.	Am 9. September trat sie dem NE1004 EBC 98 bei, der von NE1005 abfuhr und am 11. September in NE1006, Frankreich, ankam.	[100, 100, 100]	100.0	[0.2654514735602496, 0.8505318100501577, 1.0083794836748325]	0.7081209224284133	-0.3353371620178223
6665	Malaysia Day on 16 September commemorates federation in 1963.	Malaysia Day am 16. September gedenkt Föderation 1963.	[71, 78, 64]	71.0	[-2.4489300831695844, 0.6177824849607275, -2.3709880820974454]	-1.400711893435434	-0.3443777561187744
26	NE196 appointed six justices to NE1008.	NE1007 ernannte sechs Richter am Obersten Gerichtshof.	[100, 100, 87]	95.66666666666667	[0.9553316582231767, 1.5523622744336512, -0.31279481766981004]	0.7316330383290061	-0.3200836181640625
1312	NE1009, 26 September 1931 Ourselves in NE1010.	NE1009, 26. September 1931 Wir selbst in NE1010	[66, 73, 59]	66.0	[-2.192014754755912, -0.7100200690414104, -1.305435251280939]	-1.4024900250260872	-0.3668420910835266
3824	The streak ended at NE1011 against the Terriers.	Die Serie endete an der NE1011 gegen die Terrier.	[100, 100, 100, 100, 100, 80]	96.66666666666667	[0.2654514735602496, 0.8505318100501577, 0.37321150863630664, 1.1216191016511512, 1.214968665278659, 0.37758712577084125]	0.7005616141578943	-0.25926628708839417
1743	The Chinese armies now converged on attacking Kaungton.	Die chinesischen Armeen kamen nun beim Angriff auf Kaungton zusammen.	[72, 66, 78]	72.0	[-1.6550947727313112, -2.0574694019204354, -0.23458970556018363]	-1.3157179600706437	-0.39863455295562733
6421	Crumpets and pikelets are sometimes considered a variety of pancake.	Crumpets und Pikelets werden manchmal als eine Vielzahl von Pfannkuchen.	[78, 67, 56]	67.0	[0.006776364268776851, -2.3883419898431173, -1.717772850363513]	-1.366446158645951	-0.2376214563846588
5076	NE1012, Baron NE1013, 71, British footballer and trade unionist.	NE1012, Baron NE1013, 71, britischer Fußballer und Gewerkschafter.	[100, 99, 84, 100, 100, 100]	97.16666666666667	[0.2654514735602496, 0.7610451463793909, 0.33592673061728845, 1.1216191016511512, 1.214968665278659, 1.0987116526053302]	0.7996204616820116	-0.09842298179864883
1262	Of the 139 bombers dispatched 116 got through the defences and six more bombed alternate targets while 16 aborted the sortie.	Von den 139 entsandten Bombern kamen 116 durch die Verteidigung und sechs weitere bombardierte alternative Ziele, während 16 das Sortie abbrachen.	[100, 92, 79]	90.33333333333333	[1.857303893757214, 0.1346385006840237, -0.20262212469356555]	0.5964400899158907	-0.4639683365821838
2265	The word Ritualism refers to the introduction of new vestments and ceremonies in worship to symbolize certain doctrines.	Das Wort Ritualismus bezieht sich auf die Einführung neuer Gewänder und Zeremonien im Gottesdienst, um bestimmte Lehren zu symbolisieren.	[100, 82, 97, 96, 100, 100]	95.83333333333333	[0.2654514735602496, 0.14575458522479776, 0.5820718190378574, 0.9605145534425688, 1.214968665278659, 1.0987116526053302]	0.7112454581915771	-0.20883682370185846
4870	The liver can detoxify various metabolites; synthesise proteins and produce biochemicals needed for digestion.	Die Leber kann verschiedene Metaboliten entgiften, Proteine synthetisieren und Biochemikalien produzieren, die für die Verdauung notwendig sind.	[88, 100, 94, 95, 100, 100]	96.16666666666667	[0.7162710214022698, 0.2654514735602496, 0.3136118280255572, 0.9202384163904231, 1.214968665278659, 1.0987116526053302]	0.7548755095437482	-0.23176492750644684
4093	Her singing gets higher and louder as she employs melodic crescendos.	Ihr Gesang wird immer lauter, da sie melodische Crescendos einsetzt.	[100, 91, 86, 100, 100, 100]	96.16666666666667	[0.2654514735602496, 0.04515183701325695, 0.5260988760097791, 1.1216191016511512, 1.214968665278659, 1.0987116526053302]	0.7120002676864043	-0.3789839744567871
3435	This destabilized the Pontic army, slewing it towards its right flank.	Dies destabilisierte die Pontische Armee, die sie in Richtung ihrer rechten Flanke erschlug.	[100, 100, 100]	100.0	[0.2654514735602496, 0.8505318100501577, 0.9553316582231767]	0.6904383139445279	-0.4684228301048279
4702	In Mexico, rainfall peaked at 8.83 in near San Lucas, Michoacán.	In Mexiko erreichte die Niederschlagsmenge 8,83 in der Nähe von San Lucas, Michoacán.	[100, 84, 92]	92.0	[0.2654514735602496, 0.9575095538688884, 0.9339422904585575]	0.7189677726292318	-0.3384525179862976
4850	He opposed the bombing of Germany, lest the Germans retaliate.	Er widersetzte sich der Bombardierung Deutschlands, damit die Deutschen nicht revanchieren.	[74, 67, 59]	66.66666666666667	[-0.614933996345165, -2.102528091085145, -1.305435251280939]	-1.3409657795704166	-0.4608098566532135
2140	NE1014's announcements and exhortations to dancers would lead to the syncopated, rhymed spoken accompaniment now known as rapping.	NE1014 's Ankündigungen und Ermahnungen an Tänzer würden zu einer synkopierten, gereimten gesprochenen Begleitung führen, die jetzt als Rapping bekannt ist.	[100, 86, 100]	95.33333333333333	[0.2654514735602496, 1.2744206170689254, 0.37321150863630664]	0.6376945330884939	-0.4412122964859009
6366	His troubles with the neighbours stemmed from petty squabbles, many arising from his headstrong and impetuous nature.	Seine Schwierigkeiten mit den Nachbarn stammten aus kleinlichen Streitigkeiten, viele entstanden aus seiner eigenwilligen und ungestümen Natur.	[100, 99, 100]	99.66666666666667	[0.2654514735602496, 0.7610451463793909, 0.9553316582231767]	0.6606094260542724	-0.5240916013717651
3943	In contrast, oxygenated hemoglobin exhibits diamagnetism, a weak repulsion from a magnetic field.	Im Gegensatz dazu weist sauerstoffhaltiges Hämoglobin Diamagnetismus auf, eine schwache Abstoßung aus einem Magnetfeld.	[100, 100, 99, 100, 88, 100]	97.83333333333333	[0.2654514735602496, 0.8505318100501577, 0.28952806928844527, 1.1216191016511512, 0.7159085739531604, 1.0987116526053302]	0.7236251135180823	-0.264487087726593
4645	On 22 March, two squadrons from the 5th and 12th Regiments overran enemy positions west of NE1015.	Am 22. März überrannten zwei Staffeln des 5. und 12. Regiments feindliche Positionen westlich der NE1015.	[81, 83, 79]	81.0	[0.13986954506776642, 1.7324707711612122, 0.16523189586879544]	0.6791907373659246	-0.2603777348995209
6587	Counseled by NE1016 and NE1017 of Prague, ONE1018set out to reorganize the Empire.	Unter der Leitung von NE1016 und BNE1017 von Prag machte sich NE1018. auf den Weg, das Reich neu zu organisieren.	[100, 90, 95]	95.0	[0.8505318100501577, 0.9064431667947606, 0.41046792195985854]	0.7224809662682589	-0.39762601256370544
6423	Far from trying to hide its vigilante activity, the Dallas KKK loved to publicize it.	Weit davon entfernt, seine Wachsamkeit zu verbergen, liebte es die Dallas KKK, sie bekannt zu machen.	[89, 94, 83]	88.66666666666667	[1.7497872118689812, -0.1288891274508614, 0.28848093670226876]	0.6364596737067961	-0.4474690854549408
6559	NE1019 parsers were invented by NE1020 in 1965 as an efficient generalization of precedence parsers.	NE1019 Parser wurden 1965 von NE1020 als effiziente Verallgemeinerung von Präzedenzparsern erfunden.	[100, 100, 99]	99.66666666666667	[0.2654514735602496, 0.8505318100501577, 0.900191001893808]	0.6720580951680718	-0.20369130373001101
6036	Drugs, spices and condiments as well as crape ginger and other cosmetics fetched high prices.	Medikamente, Gewürze und Gewürze sowie Crape Ingwer und andere Kosmetika brachten hohe Preise.	[100, 100, 100]	100.0	[0.2654514735602496, 0.8505318100501577, 0.9553316582231767]	0.6904383139445279	-0.3469257354736328
