index	text_a	text_b	predictions
1651	Kafka îi arată abia în 1905 lui Max Brod noua sa povestire, iar acesta se arată încântat, crezând că descifrează în ea sămânța geniului.	It is only in 1905 that Kafka is showing Max Brod his new story, and he is showing great pleasure in believing that he is destroying gender seed in her.	-1.2432774594715046
1652	Cea mai importantă decizie a lui a fost să facă pace cu partii, dar mulți au crezut că termenii se degradează la romani .	His most important decision was to bring peace with the parties, but many thought that the terms were deteriorating in the Roma.	0.007459425059672036
1653	Pe 11 ianuarie 1923 Franța a ocupat Ruhr și guvernul german a organizat rezistență pasivă.	On 11 January 1923 France occupied Ruhr and the German Government organised passive resistance.	0.6380102021965721
1654	Este urmată în 1859 de nuvela comică Visul unchiului și romanul Satul Stepancikovo și locuitorii săi.	It is followed in 1859 comical nuvela to the Visul of the unmuscle and the romant of the Stepancikovo village and its inhabitants.	-1.1446423345011465
1655	Italienii dispuneau de o mică forță navală cu baza la Asmara, Eritreea, numită „Flotila Mării Roșii”.	The Italian authorities had a small naval force based in Asmara, Eritrea, called the BIP Flotila Red Sea.	-0.13915544149123432
1656	Ea are loc numai în zilele de sărbătoare și ține până noaptea târziu.	It takes place only on holidays and keeps until night.	0.350896972649712
1657	Spre deosebire de primul tip de dictatură, care are menirea de a restabili constituția, Schmitt arată că dictatura suverană și constituția se exclud.	Unlike the first type of dictatorship, which is intended to restore the constitution, Schmitt shows that sovereign dictatorship and the constitution are excluded.	0.6283755524213576
1658	Prefață de Petru Poantă, Bistrița, Editura Aleteia, 2001, pp.	Poant Petre Preface, Bistrița, Editura Aleteia, 2001, pp.	-0.7417438592204
1659	Amănuntele stilistice conduc la concluzia că obiectele au fost confecționate în nordul Mării Negre.	The great stylistic features lead to the conclusion that objects were made in the northern Black Sea.	0.5315276679390749
1660	Cu ocazia restaurării Tezaurului de la Pietroasa din anul 1884, Paul Telge a realizat și o copie a acestuia cu tehnica galvanoplastiei.	On the occasion of the 1884 restoration of Pietroasa, Paul Telge also carried out a copy of the Galvanoplastias technique.	-0.44508840295052937
1661	Aproximativ 77% din populație trăiește în partea vestică, europeană, a țării.	Around 77% of the population lives in the western, European part of the country.	0.7624676691099944
1662	În Anglia și Europa medievale se găseau puține magazine; în schimb, cumpărătorii mergeau în atelierele negustorilor, unde negociau direct cu aceștia.	There were few shops found in England and in medieval Europe; instead, buyers were going to the workshops of merchants, where they were negotiating directly with them.	0.5249422016002113
1663	Marcus Atilius Regulus și Manlius Vulso au obținut o victorie clară.	Marcus Atilius Regulus and Manlius Vulso have achieved a clear victory.	0.6653108688112541
1664	Mai slab dezvoltate sunt sporturile de masă și de sală.	More poorly developed are grassroots sport and hall sport.	0.7222048267316545
1665	Washington deținea comanda a 20 000 de soldați, reorganizând armata în cinci divizii.	Washington had command of 20 000 soldiers, reorganising the army into five divisions.	0.6423171830538271
1666	Cele două Universități din Galați includ 11 facultăți și 3 colegii.	The two Galats University include 11 faculties and 3 colleagues.	-0.2858593998669924
1667	Această poziție geografică era extrem de importantă pentru Aliați.	This geographical position was extremely important to the Allies.	0.7648557149578519
1668	Sărbătoare națională din timpul dominației cavalerilor, Mnarja este un tradițional festival maltez de mâncare, religie și muzică.	National holidays during caval domination, Mnarja is a Maltese festival tradition of food, religion and music.	0.2920537285373717
1669	De tricolor atârna un șnur albastru care prindea un corn poștal de aur.	De tricolor atârna a blue string attaching a postal gold corner.	-0.9629071152627164
1670	Cei mai mulți piloți germani nu au văzut aerodromul, fiind preocupați de menținerea formației strânse la joasă altitudine.	Most German pilots have not seen the aerodrome and are concerned about maintaining the close low-altitude formation.	0.6326017695221412
1671	În același timp, rușii și chiar au fondat așezări în California, cum ar fi .	At the same time, the Russians and even founded settlements in California, such as.	0.5879153533292205
1672	Dublajul în limba română a fost realizat de JP Studios	The Romanian doubling was carried out by JP Studios	0.4869398560757784
1673	Învățământul a fost un alt domeniu important pentru Sultan.	Education was another important area for Sultan.	0.6560424319629545
1674	În dimineața unei zile de august, în 1917, la ora cinci, Kafka începe să tușească cu sânge, din cauza unei hemoragii a plămânilor.	On the morning of August, in 1917, Kafka began to talk with blood because of a haemorrhage of the lungs.	-0.2721933357638218
1675	Guvernatorul Sámuel Teleki în timpul petrecut la Viena a planificat dezvoltarea bibliotecii școlii.	The Governor of Sámuel Teleki during his time in Vienna planned the development of the school library.	0.43689919517335535
1676	Elita conducătoare era formată din șeful statului, curtea sa de nobili și colectorii de triburi și taxe și marii proprietari de sclavi.	He was the head of State, his nobillions court, and the collectors of tribes and taxes, and the overwhelming owners of slaves.	-0.9909498312769126
1677	Pe poarta din fier forjat se vede monograma familiei, un „M” având o coroană cu cinci ramuri, care indică poziția socială a familiei.	Blanded iron gate is taken to see a family monogram, one another having a five-way crown, indicating the social position of the family.	-0.9568055652172114
1678	A făcut „marchiz de Pombal”, în 1770, și a guvernat efectiv Portugalia până la moartea lui Iosif I în anul 1779.	The second half of 2016, which was the second half of 2016, served as the second half of 2016, served as the second half of 2016.	-2.2042830566127054
1679	Este fiul unic al lui François Zola, născut în Veneția, și al lui Émilie Aubert, din Dourdan.	He is the unique son of François Zola, born in Venice, and Émilie Aubert in Dourdan.	0.42142986367718166
1680	Fasciștii trec la executarea oponenților, printre aceștia fiind și Ciano.	Shapers move to the execution of opponents, among them Cano.	-0.9538290025371376
1681	Caravlahii sunt vlahii de nord Vlahii din Croația au fost în mare parte slavizați și islamizați dar unii dintre ei au fost și ortodocși sau catolici.	Caravlahies are northern Vlahii vlahies from Croatia were mostly slurry and Islamised, but some were orthopaedox or Catholics.	-0.8078241577416876
1682	Cererea și ofertă sunt coordonate la nivel global, iar piață fixează prețul.	Demand and supply are coordinated globally and the market sets the price.	0.7272240980240776
1683	Doctrina militară poloneză reflectă aceeași natură defensivă ca și cea a partenerilor săi din NATO.	The Polish military doctrine reflects the same defensive nature as its NATO partners.	0.5382587459268653
1684	Unele dintre bunkerele avansate nu au fost afectate de bombardamente și au respins încercările de traversare ale 2. și 10.	Some of the advanced bunkers were not affected by bombing and rejected the crossing tests of 2 and 10.	-0.1468411381972443
1685	thumb[[Imperiul Suedez după tratatul de la Roskilde din 1658.	Maple of thumb (The South Empire after the Roskilde Treaty of 1658.	-1.1364660960607114
1686	Acest atribut este, în multe cazuri, o constrângere care împiedică implementarea unei acțiuni.	This attribute is in many cases a constraint that prevents the implementation of an action.	0.7149711035500596
1687	Până la eliberarea din 1945, olandezii au luptat alături de Aliați pe tot globul, de la bătăliile din Pacific până la bătălia Angliei.	Until release from 1945, the Dutch fought with the Alliance all over the globe, from the Pacific battles to the battle of England.	0.5939844054012234
1688	Toate planurile puterilor europene se bazau pe prezumția că un viitor război avea să fie unul decisiv și de scurtă durată.	All the plans of the European powers were based on the presumption that a future war would be a decisive and short-term war.	0.7340414918139267
1689	În interiorul țării sunt păduri tipice din Europa Centrală, predominant stejar și fag.	Within the country they are typical forests in Central Europe, predominantly oak and beech.	0.23433266387906504
1690	Era necesara o forta de munca masiva si o armata imensa pentru a sustine echilibrul intre ecomomie si razboi.	There was a need for a mafia labour force and a huge army to suppress the balance enter Ecomomy and razogy.	-0.7601346030771503
1691	Religiile indigene din Africa erau bazate pe credința comună în forțele naturii și ale strămoșilor tribului.	The indigenous religions in Africa were based on common faith in the forces of nature and of tribal brilliers.	-0.1644512274308328
1692	Însă au fost ofițeri activi care au participat la tentative de puci la Berlin și Munchen.	However, they were active officers who participated in attempts by well in Berlin and Munich.	-0.5600445061964614
1693	Materii prime au fost furnizate de Singapore, Olanda, Egipt, India și Germania de Vest.	Raw materials were supplied by Singapore, Holland, Egypt, India and West Germany.	0.7547023560702677
1694	Studiază istoria, mitologia evreilor și chiar hasidismul.	It is studying history, the mitology of Jews and even chasidism.	0.2111445824988203
1695	Concepția, realizarea și modul de purtare a lor, sugerează o contopire a modelelor și a valorilor lumii barbare cu cele ale Imperiului Roman Târziu.	The competent authorities of the Member States concerned shall cooperate closely with each other and shall coordinate closely with each other and shall coordinate closely with each other.	-2.196964618468863
1696	Abbas Ibn Firnas, un inginer, fizician și poet din Cordoba, a fabricat un planor cu care a încercat sǎ zboare.	Abbas Ibn Firnas, an engineer, physician and poet in Cordoba, manufactured a planet with which he tried sbrus flying.	-0.21956349690874505
1697	Primul Război Mondial a dus la cea mai mare catastrofă demografică de până atunci.	The First World War has led to the greatest demographic catastrophe since then.	0.7905510260978871
1698	De exemplu, a fost înființată compania de stat Valmet pentru a obține materiale pentru despăgubirile de război.	For example, Valmet was established to obtain war compensation materials.	0.19459504501325028
1699	Văcărescu ordonă tunurilor să tragă o salvă către pandurii lui Tudor.	Tudor panders order cannons to shoot a sallow to Tudor's panders.	-1.3058579335229674
1700	Cea mai înaltă cățărare inclusă vreodată pe harta Turului Franței a fost Col Agnel în anul 2011, cicliștii ajungând atunci până la 2.744 m altitudine.	The highest marshalling ever included on the Turk map of France was Col Agnel in 2011 and cyclists then reach 2.744 m altitude.	-0.7987510048434997
1701	Excepție există doar în opera lui Theodor Pallady și Octav Băncilă.	The exception only exists in the operation of Theodor Pallady and Octav Banking.	-0.7237453118639113
1702	Acesta este cel de al treilea mare antagonist după Lord Darkar.	This is the third largest antagonist after Lord Darkar.	0.7206693530041287
1703	Costul mediu pe oră al unui angajat în sectorul privat era în 2004 de 25,1 euro.	The average cost per hour of an employee in the private sector in 2004 was EUR 25,1.	0.6597237342961981
1704	Cea mai mare problemă apare când unitatea nu trimite semnalul DC pe pinul 34, deși ar trebui	The biggest problem arises when the unit does not send the DC signal to the 34 pin, although it should be.	0.49072709143882093
1705	La Versailles, lângă Paris, a fost construit un oraș regal, în stilul baroc, pentru Ludovic XIV.	In Versailles, near Paris, a royal town was constructed, in the barrel style, for Ludovic XIV.	-0.5843492890124274
1706	Ruisdael din Țările de Jos, Salvador Rosa din Italia și Claude Lorraine din Franța erau pictori peisagiști.	Ruisdael in the Netherlands, Salvador Rosa in Italy and Claude Lorraine in France were landscape pictors.	0.681624037209369
1707	Urmează alte traduceri, niciuna din ele însă nu se bucură de succes.	Next to other translations, none of them are successful.	-0.3778823346523951
1708	Jackson a numit șase judecători la Curtea Supremă.	He has been appointed by Jackson as six judges to the Supreme Court.	-0.3851214248113911
1709	Vipper îl invocă pe Dostoievski ca autoritate morală, atunci când vorbește despre « jidanii care vor distruge Rusia ».	As a matter of urgency, Dostoievski is a moral authority, when it speaks about the chopped jidans that will destroy Russia.	-1.2819472349027632
1710	După moartea lui Stalin și o perioadă scurtă de , noul lider Nikita Hrușciov a denunțat cultul personalității lui Stalin și a lansat politica de .	After Stalin's death and a short period of time, the new leader, Nikita Hrushciov, denounced the cult of Stalin's personality and launched the politics of.	0.5625200747327039
1711	V\tZone cu o probabilitate substanțială a necesității de a implementa măsuri de intervenție legate de alimente în cazul unui accident.	V HambtAreas with a substantial probability of the need to implement food-related intervention measures in the event of an accident.	-0.00848960317521383
1712	Este expresia arogantă a gratuitului prin care poetul contestă realitatea imundă.	It is the arrogant expression of the gratitude by which the poet contests the immense reality.	-0.9012475775195791
1713	Primăria este structura funcțională care asistă primarul în exercitarea atribuțiilor sale legale.	First is the functional structure which assists the mayor in the performance of his legal duties.	-0.5052992269318463
1714	Succesul recent al jucătorilor de tenis sârbi a dus la o creștere imensă a popularității tenisului în țară.	The recent success of Serbian tennis players has led to a huge increase in tennis popularity in the country.	0.7349731990906906
1715	Printre ele se numără și Hackesche Höfe, o conglomerație de clădiri dimprejurul diferitor curți, reconstruită în jurul anului 1996.	These include Hackesche Höfe, a conglomerate of buildings which diffuse various courts, rebuilt around 1996.	0.4762734141486857
1716	La data de 1 octombrie 1949, președintele Partidului Comunist Mao Zedong a proclamat crearea Republicii Populare Chineze.	On 1 October 1949, the Chairman of the Mao Zedong Communist Party proclaimed the creation of the People's Republic of China.	0.18227942346501144
1717	Sinuciderea era însă dificilă căci țeava puștii era lungă și nu puteau trage cu ele decât cu degetul de la picior.	The crushing was difficult, however, because the rifles were long and could only pull their finger at the foot.	-1.0436144259373636
1718	La cativa metri de aeroport, vizavi de Terminalul 2, se afla statia trenurilor de legatura.	The Commission notes that, according to Terminal 2, the operation of Terminal 2 constitutes an economic activity.	-1.776733212070228
1719	Frunzele sunt compuse și conțin substanțe aromatice.	The leaves consist of and contain aromatic substances.	-0.19948234023895553
1720	Funcționează că o structura de coordonare doar în situații de criză.	It functions as a coordination structure only in crisis situations.	0.66123063349577
1721	Campania aeriană aliată a continuat până în aprilie 1945, când au fost executate ultimele misiuni de bombardament.	The allied air campaign continued until April 1945, when the last bombardment missions were carried out.	0.7395304661630054
1722	Prima Republică a luat ființă pe 21 septembrie 1792, prin editarea Constituției anului I, avînd la conducere un guvern revoluționar.	The first Republic was founded on 21 September 1792 by publishing the Constitution of year I, leading a revolutionary government.	0.31982217349957265
1723	thumbleftRezervoarele de petrol de la Ploiești incendiate după Operațiunea Tidal Wave, august 1943	Oil thumbleftTanks from Fire Ploiests after Operation Tidal Wave, August 1943	-1.0084408476394797
1724	Ambele părți beligerante au folosit rachete balistice pentru atacarea centrelor populate, cu precădere Irakul.	Both warring parties have used ballistic missiles to attack populated centres, particularly Iraq.	0.5999706209530691
1725	Prin colonizare, civilizația greacă suferă influențe din alte zone geografice, dar la rândul ei este cunoscută în lume.	Through colonisation, Greek civilisation suffers influences in other geographical areas, but it is also known in the world.	0.35719476899989705
1726	Ingroziți de această pedeapsă cumplită oamenii din sat au numit locul respectiv ,,Groapa Bodonii”	This horrific punishment inflicted people in the village called that place, the Bodonia Grope	-1.0974999524360214
1727	De regula se ajunge aici la aeroportul de la Barcelona care se numeste El Prat de Llobregat.	The rule is reaching the airport at Barcelona, which is called El Prat de Llobregat.	-1.2018044562233967
1728	Comediile lui [[Eldar Reazanov]] și [[Leonid Gaidai]] din acea vreme erau extrem de populare, multe din replicile din ele fiind încă folosite astăzi.	[Eldar Reazanov] and [Leonid Gaidai] 's districts of [Eldar Reazanov at the time were extremely popular and many of their replicates are still in use today.	-0.943293440831348
1729	Scopul acestei campanii era să apere obiectivele civile și militare germane împotriva atacurilor aviației aliaților.	The aim of this campaign was to defend German civil and military objectives against attacks by allies' aviation.	0.7224776172381601
1730	Statul a luat parte la disputele religioase, a cărui interese nu corespundeau cu cele ale bisericii.	The state took part in religious disputes, whose interests were not in line with those of the church.	0.6259954274918708
1731	, un teolog în tradiția luterană, a fost unul dintre cei mai influenți din Slovenia.	, a theologist in the uterus tradition, was one of the most influential in Slovenia.	-1.0262849370877394
1732	După izbucnirea războiului, aceste unități au servit ca nucleu de instruire pentru creșterea rapidă a unităților britanice din zonă.	After the outbreak of war, these units served as a training core for the rapid growth of British units in the area.	0.6121460348434192
1733	Ori la nord, ori la sud de Leiw ar putea reechilibra situația.	Either north or south of Leiw could rebalance the situation.	0.5431034609060348
1734	De asemenea, compensarea de către stat sau regimul asigurărilor pot juca un rol important în anumite acțiuni.	Moreover, State compensation or the insurance regime can play an important role in certain actions.	0.5958125829720932
1735	În primăvară următoare, sunt trimise de la Atena alte 73 de corăbii comandate de Demostene, dar cucerirea Siracuzei se dovedește imposibilă.	Next spring, another 73 corners ordered by Demostene are sent from Athens, but the condemnation of Siraccused is proving impossible.	-0.6626382766839496
1736	Oamenilor li se spusese că Timișoara fusese atacată și devastată de derbedei unguri.	People had been told that the Timişoara had been attacked and devastated by the Hungarian skin.	-0.7829308210798683
1737	Un asemenea meci poate fi văzut în compania World Wrestling Entertainment.	"The World Wrestling Entertainment Company (""World Wrestling Entertainment"")."	-1.5394080438584037
1738	"În anul următor era cultivată a două ""sola"" și era lăsată în pârloagă prima ""sola"", ciclul fiind reluat în anul următor."	"In the following year, two ""wife"" was cultivated and left in fallow the first ""sola,"" the cycle being resumed the following year."	-1.2357038030454393
1739	Acest sistem a avut o eficiență considerabilă până în sec.	This system has been very efficient by the way.	-0.44008093900838813
1740	Tehnicile moderne de inteligență artificială sunt omniprezente și sunt prea numeroase pentru a fi prezentate exhaustiv aici.	Modern artificial intelligence techniques are ubiquitous and too numerous to be presented exhaustively here.	0.7264502168965319
1741	O bună parte din flota fluvială a fost vândută sau predată la fier uzat.	A large part of the river fleet has been sold or handed over to spent iron.	-0.18573103372920655
1742	Profitând de aceasta, Bulgaria a declarat război Serbiei și a trecut la atac pe 15 octombrie.	Taking advantage of this, Bulgaria declared war on Serbia and attacked on 15 October.	0.6315112737415903
1743	În jurul anului 600 î.en., egiptenii ii plăteau pe fenicieni ca să exploreze Africa de vest.	Around 600, the Egyptians paid for fenicians to explore West Africa.	0.48359656227786807
1744	adîncă pecete pe sufletul viitorului poet, iar opera lui o va mărturisi cu vădită	hallmark the soul of the future poet and his work will confess him clearly.	-1.0073485381907037
1745	În următoarele secole, islamul a înlocuit creștinismul ca religie dominantă în regiune.	Over the centuries ahead, Islam has replaced Christianity as a dominant religion in the region.	0.7438546213479429
1746	Merită o atenție deosebită aripa din partea dreaptă a clădirii.	Particular attention deserves to the wing on the right side of the building.	0.18530129083707467
1747	Cu aproape 10.000 de corpuri de apă acoperind mai mult de un hectar, Polonia este statul cu cele mai numeroase lacuri din lume.	With almost 10 000 water bodies covering more than one hectare, Poland is the country with the largest lakes in the world.	0.29404565443941927
1748	O primă propunere a fost respinsă de populație în 1872, dar modificările ulterioare au dus la acceptarea ei în 1874.	A first proposal was rejected by the population in 1872, but subsequent amendments led to its acceptance on 1874.	0.6571249327978602
1749	Materialele ușor transportabile, cum ar fi pielea animalelor, oasele, lemnele, lutul și nămolul, au constituit principalele materiale de construcție.	Easy transportable materials such as animal skin, bone wood, wool and sludge were the main building materials.	0.6620087341779618
1750	Acoperișurile au o streșini groase și sunt curbate ușor în sus.	The coatings have a thick streets and are curved slightly upwards.	-1.0527054934359787
1751	Precipitațiile sunt moderate, variind de la insuficienta cantitate de 400 mm din Dobrogea la 500 mm în Câmpia Română și până la 600 mm în cea de Vest.	The precipitation is moderate, ranging from a insufficient quantity of 400 mm from Dobrogea to 500 mm in the Roman field to 600 mm in the western field.	-0.40991412139353806
1752	exigențe superioare de ordin logic, dar și informativ.	higher logical as well as informative requirements.	0.6236409159993584
1753	Număra în jur de 30.000 de oameni, incluzând și Palmahul.	Around 30.000 people, including Palmahul.	-0.26817824444989097
1754	Tânăr negustor de vite și giuvaiericale, a urcat în ierarhie, devenind în 1588 ban mic de Mehedinți, și apoi stolnic.	A black man of cattle and gypsy, has climbed in the hierarchy and has become a small 1588 ban of Mehedints, and then stolnic.	-1.1318424265231768
1755	semiografii˝, ˝Răspunsuri liturgice˝, ˝Cântări din triod˝, ˝Cântări din penticostar˝), de	Bone, one half, one half, one half, one half, one half, one half, one half, one side, one side, and one side, one side, one side, one side, one side, one	-2.091509416219956
1756	Căile ferate din Irlanda de Nord sunt operate de NIR, o subsidiară a companiei de stat .	The railways in Northern Ireland are operated by the NIR, a subsidiary of the State-owned company.	0.6332010203091591
1757	Prin desființarea Imperiului Bizantin, civilizația romană se încheie dupǎ o existență de aproximativ 2200 de ani.	By dismantling the Bizantin Empire, Roman civilisation has ended up being an almost 2200-year-long existence in the midst.	-0.9234516143399932
1758	3 privind fixarea atribuțiunilor Prezidiumului Republicii Populare Române.	The Romanian People's Republic is hereby authorised to take part in the adoption of this Decision.	-2.079276927300972
1759	Vasele Marinei Regale Norvegiene, 121 de vase de luptă, cele mai multe depășite din punct de vedere moral, au fost distruse în cea mai mare parte.	The Norwegian Navy's vessels, 121 battle vessels, most morally outdated, have mostly been destroyed.	0.4490973354369748
1760	Aliații Occidentali au demarat și o , care avea drept scop slăbirea economiei țării și a efortului de război.	Western allies have also started, aimed at weakening the country's economy and war effort.	0.4712071355369599
1761	Conform Departamentului de Stat american, circa 97% din cetățenii greci se identifică drept creștini ortodocși.	According to the US Department of State, around 97% of Greek citizens identify themselves as Orthodox Christians.	0.720571266865426
1762	Apare în sezonul 2 legând astfel o relație cu Flora.	It appears in season 2, thus linking a relationship with Flora.	0.4200729437357319
1763	Rețelele de televiziune prin cablu și IPTV câștigă teren, 450.000 de abonați folosind televiziunea prin cablu, 10% din totalul populației.	On the basis of the above, the Commission concludes that the Measure constitutes State aid within the meaning of Article 107 (1) of the Treaty.	-2.193580729964303
1764	Bisericile, mai ales cele mari, impresionau prin dimensiuni, măreția cupolei, bogăția ornamentelor.	The churches, especially the big ones, impressed in size, the slaughter of the cupoline, the wealth of ornaments.	-1.126322656827909
1765	Românii au încercat să găsească un echilibru între pretențiile marilor puteri vecine, profitând de conflictele de interese.	Romanians have tried to strike a balance between the claims of the major neighbouring powers, taking advantage of conflicts of interest.	0.6522674111002037
1766	Numele Ierusalim a fost reinstaurat și a devenit un oraș creștin.	The name of Jerusalem was restored and became a Christian city.	0.7040049992158206
1767	între neamuri de viețuirea virtuoasă prin păzirea poruncilor.	between nephew of virtuous life through doorstep forest.	-1.334526031952077
1768	La universitățile din Moldova învață peste 10300 de studenți, circa 90 mii la Ciclul I și 14 mii la Ciclul II.	At Moldovan universities learn more than 10 300 students, around 90 thousand to Cycle I and 14 thousand to Cycle II.	-0.06842356514992849
1769	Zaraful din 1913 se apropie de chipurile cu evrei făcute de Nicolae Grigorescu.	The 1913 sand is close to Jewish chips made by Nicolae Grigorescu.	-0.5103595833616128
1770	În primul război mondial alte 3 sferturi de milion, își pierd viața în captivitate.	In the First World War another 3 quarters of a million, they are losing their lives in captivity.	0.48090618904098303
1771	Frankapan a reconfirmat în scris “Legea vlahilor” în 1436, care acorda privilegii vlahilor.	Frankapan reconfirmed in writing the vlahs' law in 1436, which granted the privileges of the eagerness.	-1.0619928812665482
1772	Democrația politică provine din democrația socială.	Political democracy comes from social democracy.	0.7762020233738844
1773	Pe 16 august 1945, Tailanda a revocat declarația de război.	On 16 August 1945, Thailand revoked the war statement.	0.5736506676708654
1774	"Cu ocazia coborârii pe suprafața Lunii, Armstrong a rostit ""Un pas mic pentru om, un salt uriaș pentru omenire"", citat devenit ulterior celebru."	"On the occasion of the fall to the surface of Luna, Armstrong a rostit ""A small human step, a giant leap for humankind,"" quoted later on."	-0.6591994877019438
1775	La vremea respectivă, Consiliul de Securitate al ONU a declarat faptul că „au fost folosite arme chimice în lupte”.	At that time, the UN Security Council stated that it had used chemical weapons in battle.	0.4880749162755737
1776	Televiziunile, prezente pe internet, au început în ultimii ani să ofere și posibilitatea vizionării programelor online.	Television, which is on the Internet, has started in recent years to offer the opportunity to broadcast on-line television.	0.5106740366599551
1777	măslinii), pentru nașterea lor în duh și pentru harul înfierii	olive trees), for their birth in duh and the har set up	-1.3501000010007462
1778	În 1988 volumul construcțiilor a atins 118 mii m².	In 1988 the construction volume reached 118 thousand m brus.	-0.009694989285777014
1779	III./JG 26 au pierdut șase avioane Bf 109, cinci piloți uciși și unul luat prizonier.	III. / JG 26 lost six Bf 109 aeroplanes, five murdered pilots and one taken prisoner.	0.5677524705483912
1780	Din partea familiei pictorului, doar nepotul Octav George Lecca a scris Familia Lecca în 1897 și Familiile boierești în 1899.	From the pictor's family, the nephew of Octav George Lecca wrote to the Lecca Family in 1897 and the Boundary Families in 1899.	-0.9649326125337463
1781	Cele mai multe dintre primele modele de unități foloseau un mecanism prin care motorul de	Most of the first unit models used a mechanism whereby the engine was running	0.6751510183004599
1782	Unele opriri de alimentare a acestora se fac la statie Santa Ana din Antequera.	Some reflows to feed them are done at the status of Santa Ana in Antequera.	-0.8121499415266638
1783	independenței, dar și favorizat de relieful vălurit, se pare, destul de	Independence, but also favoured by the surrounding relief, appears to be quite,	0.4888564222123923
1784	George Steiner evidențiază, din acest punct de vedere, contrastul dintre Dostoievski și Tolstoi.	George Steiner points out, in this respect, the contrast between Dostoievski and Tolstoi.	0.6386894764673162
1785	Crăciunul este cel mai fastuos sărbătorit, și cel puțin zilele de 24 și 26 decembrie sunt de obicei libere.	Christmas is the most fastest celebrated, and at least the days 24 and 26 December are usually free.	0.31646081704668644
1786	thumb250 pxBush salută trupele americane din Golful Persic	thumb250 pxBush welcomes US troops in the Persian Gulf	0.6596726554767982
1787	În Bagdad, penele de curent electric sunt la ordinea zilei, iar curentul electric este furnizat cu întreruperi.	In Baghdad, electricity shortages are the order of the day and electricity is supplied with interruptions.	0.2636802586607424
1788	Pictorul a făcut o puzderie de portrete din rațiuni financiare.	The pictogram has made a financial portrait.	-1.253130600747384
1789	Harris dorea să continue campania de bombardamente zonale ale orașelor industriale.	Harris wanted to continue the area bombardments campaign of industrial cities.	0.4840907683623809
1790	Mulți cercetători în domeniul inteligenței artificiale încearcă să se distanțeze de aplicațiile militare ale AI.	Many researchers in the field of artificial intelligence are trying to distance themselves from IA military applications.	0.5850844022980736
1791	Deci, după aproape doi ani de la descoperirea comorii, se mai găseau obiecte la locuitorii satului.	Therefore, almost two years after the discovery of the comers, objects were still found in the inhabitants of the village.	-0.25422321488073857
1792	Thomas Jefferson a afirmat că în 1778 din Virginia au fugit 30 000 de negri, mulți murind, alții fiind înrobiți în Florida, Indiile de Vest.	Thomas Jefferson said that in 1778 of Virginia, 30 000 negatives fled, many murdered, others drowned in Florida, West India.	-0.7094753702690669
1793	Abordarea sa a istoriei filosofiei este mai mult tipologică, nu cronologică.	His approach to the history of philosophy is more typological, not chronological.	0.6583424593814405
1794	Totuși, considerații, principii și metode similare se aplică și altor tipuri de urgențe.	However, considerations, principles and similar methods apply to other types of emergencies.	0.7038376975754675
1795	Cele mai multe sugerează că au murit aproximativ 60 de milioane de oameni în război, dintre care aproximativ și 40 de milioane de civili.	Most suggest that around 60 million people died at war, of which around 40 million civilians.	0.6113802226887929
1796	dreaptaminiatura200x200pxSemn bilingv în portugheză și [[Limba mirandezămirandeză în Miranda do Douro,	dreaptaminiatura200x200pxSemn bilingv in Portuguese and [[Hungarian miracle language in Miranda do Douro],	-1.090558044770476
1797	Califul abbasid al Bagdadului traversa o perioadă dificilă și a cerut ajutor selgiucizilor.	The abbasid horse of Bagdad was going through a difficult period and asked for help from selgiucides.	-0.7601100260220188
1798	Prin acest roman, Dostoievski investighează lumea celor striviți de o orânduire bazată pe exploatare și nesocotință a demnității umane.	With this Roman, Dostoievski investigates the world of those crushed by an ordeal based on exploitation and disobedience of human dignity.	0.07625385957295702
1799	Dar flotă franceză a fost învinsă la Trafalgar de către flotă engleză condusă de amiralul Horatio Nelson, impedicand invazia Angliei.	However, the French fleet was beaten at Trafalgar by the English fleet led by the Admiral Horatio Nelson, Heldicand the invasion of England.	-0.19962099332408034
1800	Un nou bloc de al centralei termoelectrice Šoštanj a fost terminat și a fost conectat în toamna anului 2014.	A new block of the Šoštanj thermoelectric power plant was terminated and connected in autumn 2014.	0.7051265124243838
1801	Scoția a legiferat prima educația obligatorie în 1496.	Scotland legislated for the first compulsory education in 1496.	0.328769331976574
1802	Mai mult, există în țară 1.685 de biblioteci, cu peste 23,5 milioane de volume, și 15 arhive.	Moreover, there are 1.685 libraries in the country, with over 21.5 million volumes, and 15 archives.	0.6797016229180705
1803	Britanicii plănuiseră să mobilizeze două armate a câte două corpuri fiecare, dar aceste efective nu au fost niciodată atinse.	The British had planned to mobilise two armies of two each hull, but these kills have never been reached.	-0.4219364838938744
1804	Disperat, Kafka apelează la prietena Felicei, Grete Bloch, să intervină în numele lui.	Disperate, Kafka calls on the friend of Felicei, Grete Bloch, to intervene on his behalf.	0.5780190171386748
1805	Marina germană nu a fost suficient de puternică să înfrângă pe cea britanică în timpul primei conflagrații mondiale.	The German Navy was not strong enough to defeat the British during the first world conflagration.	0.44538597803028745
1806	In unele porturi exista scoli autorizate de pilotaj unde se poate invata navigarea ambarcatiunilor sau se poate invata procesul scufundarii.	In some ports, there were schools permitted by flying where navigating traffic could be invaded or the diving process could be invaded.	-0.9857628882077637
1807	Președinția sa a marcat începutul creșterii „” în politica americană.	This is because its Presidency marked the beginning of an increase in US politics.	-0.6848185137356143
