index	original	translation	scores	mean	z_scores	z_mean	model_scores
1083	The collections focus on psychiatry, psychology, neuroscience, neurology, genetics and psychotherapy.	Die Sammlungen konzentrieren sich auf Psychiatrie, Psychologie, Neurowissenschaften, Neurologie, Genetik und Psychotherapie.	[100, 96, 71]	89.0	[0.2654514735602496, 0.4925851553670907, -0.9427811157199508]	-0.061581495597536826	-0.20097899436950686
1084	The pontificate of NE2389 coincided with the early aftermath of the First World War.	Das Pontifikat NE2390. fiel mit den frühen Nachwirkungen des Ersten Weltkrieges zusammen.	[93, 85, 98]	92.0	[0.22412516435479046, 0.4310128033135338, 1.0249364621791541]	0.5600248099491595	-0.26027557253837585
1085	"And Nestis, moistening mortal springs with tears."""	"Und Nestis, befeuchtet tödliche Quellen mit Tränen ""."	[79, 88, 100]	89.0	[0.16523189586879544, 0.6756935494242516, 0.2654514735602496]	0.3687923062844322	-0.4217525124549866
1086	The Greater Newark Conservancy maintains NE2391, and NE2393.	Die Greater Newark Conservancy unterhält NE2392 und NE2394.	[81, 95, 81]	85.66666666666667	[0.05066851252855241, 0.40309849169632395, 0.4821429590688326]	0.31196998776456963	-0.14159119129180908
1087	In 1665, a new weekly, NE2395 des savants appeared, followed in 1672 by Le Mercure Galant.	1665 erschien eine neue Wochenzeitung, NE2396 des savants, gefolgt 1672 von Le Mercure Galant.	[100, 73, 91]	88.0	[0.2654514735602496, -0.785501293731316, 0.04515183701325695]	-0.1582993277192698	-0.2738073170185089
1088	The foundations consist of concrete footings and slab.	Die Fundamente bestehen aus Betonböden und Platte.	[79, 73, 84]	78.66666666666667	[-1.028688127035944, -0.49690580123975703, 0.33592673061728845]	-0.3965557325528042	-0.4020897746086121
1089	Stephen's armies again broke into the Ottoman Empire, but they could not recapture Chilia or NE2397.	Stephans Armeen brachen wieder in das Osmanische Reich, aber sie konnten nicht zurückerobern Chilia oder NE2398nien.	[58, 56, 53]	55.666666666666664	[-1.3336278023145798, -2.326483304877581, -3.3553413824758795]	-2.33848416322268	-0.429480105638504
1090	Chauvel had the contingent dressed as light horsemen, wearing emu plumes, bandoliers and spurs.	Chauvel ließ das Kontingent als leichte Reiter anziehen und trug Emu-Federn, Bandolieren und Sporen.	[85, 76, 100]	87.0	[-0.4917681450113435, -0.31013469893126033, 0.2654514735602496]	-0.1788171234607848	-0.3046404719352722
1091	For fear of the Bolsheviks’ Asiatic will to annihilate, NE2399 himself committed an “Asiatic deed”.	Aus Angst vor den Bolschewiki war der asiatische Wille zur Vernichtung NE2400s selbst eine fromatische Tat.	[100, 98, 95]	97.66666666666667	[0.2654514735602496, 3.1758869962691483, 0.40309849169632395]	1.2814789871752408	-0.658547043800354
1092	Often, as a courtesy, motorists yield to funeral processions.	Oft, als Höflichkeit, Autofahrer geben Beerdigung Prozessionen.	[72, 77, 66]	71.66666666666667	[-2.3553307191444177, -0.15167916733124173, -2.192014754755912]	-1.5663415470771904	-0.4464005529880524
1093	The player can practice on decoys of pronghorn, wild boar, deer, lynx, and NE2401.	Der Spieler kann auNE2402ödern von Prunkorn, Wildschwein, Hirsch, Luchs und Fuchs üben.	[100, 72, 100]	90.66666666666667	[0.2654514735602496, -0.9439568253313346, 0.37321150863630664]	-0.10176461437825947	-0.3472171425819397
1094	On 14 June, Peruvian authorities released written transcripts of Van der Sloot's alleged confession.	Am 14. Juni veröffentlichten peruanische Behörden schriftliche Transkripte über Van der Sloots angebliches Geständnis.	[86, 78, 100]	88.0	[0.5260988760097791, 0.006776364268776851, 0.2654514735602496]	0.2661089046129352	-0.2952983975410461
1095	Soloists such as NE2403, NE2405 and DorotNE2407hala PNE2409 Steger.NE2411	Solisten wie NE2404, NE2406 und NE2408, NE2410, NE2412.	[79, 78, 94]	83.66666666666667	[-0.16262415931987353, -0.23458970556018363, 0.3136118280255572]	-0.02786734561816665	-0.0754566565155983
1096	The 2009 NE2413 softball team represented NE2415 softball program for the 2009 NCAA sofNE1898l season.	Die 2009 NE2414 Softball-Team vertreten NE2416 Softball-Programm für die 2009 NE2418 Softball-Saison.	[89, 87, 88]	88.0	[-0.13382149032827656, 0.6211849487060245, 0.4139460227280937]	0.3004364937019472	-0.2144242227077484
1097	Squirrel, raccoon, possum, NE2419, chipmunk, skunk, groundhog, pheasant, armadillo and rabbit are also consumed in the United States.	Eichhörnchen, WaschNE2420m, Bär, Bisamratte, Chipmunk, Skunk, Erdschwein, Fasan, Armadillo und Kaninchen werden auch in den Vereinigten Staaten konsumiert.	[90, 87, 93]	90.0	[0.36532628518930405, 0.6211849487060245, 0.22412516435479046]	0.40354546608337305	-0.2472321689128876
1098	"Writing in 1970, critic NE2421 described him as ""the master of the sexual simile, treating his guitar as both phallus and girl""."	"Der 1970 geschriebene Kritiker NE2422 bezeichnete ihn als ""den Meister des sexuellen Simils, der seine Gitarre als Phallus und Mädchen behandelte""."	[90, 94, 75]	86.33333333333333	[-0.0443348266575098, 1.2867874575797418, -0.3803415485582847]	0.2873703607879824	-0.429046094417572
1099	NE2423 9 aviators claimed several torpedo hits on Yamato just before the battleship exploded and sank.	NE2424 9 Piloten behaupteten mehrere Torpedoschläge auf Yamato kurz bevor das Schlachtschiff explodierte und sank.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 0.6419452159768436]	0.4268693993911333	-0.3565555512905121
1100	When NE744 knocks NE2427 unconscious, a cornered Jericho threatens to stab himself and Grant with a sword.	Wenn NE2426 NE2428 bewusstlos schlägt, droht ein kurvenreicher Jericho sich selbst zu stechen und Grant mit einem Schwert.	[90, 83, 65]	79.33333333333333	[-0.0443348266575098, 0.2408406579210431, -0.9913319880093451]	-0.26494205224860395	-0.4619384706020355
1101	NE2429 of Muscat capitalized on this opportunity and attacked the NE2431 garrisons in the easteNE2433	NE2430 von Muscat nutzte diese Gelegenheit und griff die NE2432tischen Garnisonen auf der östlichen Halbinsel an.	[100, 80, 95]	91.66666666666667	[0.8505318100501577, -0.04441756016769294, 0.41046792195985854]	0.40552739061410775	-0.2736074924468994
1102	Kyle Hendricks also shut out the NE2434, pitching seven shutout innings while allowing only two hits.	Kyle Hendricks schloss auch die NE2435, Pitching sieben Shutout Innings, während nur zwei Treffer.	[100, 87, 71, 35, 54, 30]	62.833333333333336	[0.2654514735602496, -0.31279481766981004, -0.9001922144339011, -1.4963298067383144, -0.698095018135752, -1.4252241913153814]	-0.7611974291221516	-0.3442915678024292
1103	The Nationalists suffered serious setbacks when entire divisions defected or surrendered.	Die Nationalisten erlitten schwere Rückschläge, als ganze Divisionen ausfielen oder kapitulierten.	[93, 87, 70]	83.33333333333333	[0.22412516435479046, 0.6211849487060245, -1.139524360883304]	-0.09807141594082973	-0.3626776039600372
1104	In order to lure Optimus in, NE2436 captured NE2438, Bumblebee, Jazz, Beachcomber, Grapple, Blaster and Inferno.	Um Optimus zu locken, eroberte NE2437 NE2439, Bumblebee, Jazz, Beachcomber, Grapple, Blaster und Inferno.	[89, 88, 89]	88.66666666666667	[-0.13382149032827656, 0.7162710214022698, 0.4750450666731998]	0.35249819924906434	-0.2089594453573227
1105	The music video parodies NE2440 Psycho.	Das Musikvideo parodiert NE2441 Psycho.	[100, 74, 90]	88.0	[0.2654514735602496, -0.614933996345165, 0.4507587012964011]	0.03375872617049525	-0.18764086067676544
1106	Halfway through a banquet NE2442 suddenly launched a sally from Bian.	Auf halbem Weg durch ein Bankett startete NE2443 plötzlich eine Kundgebung von Bian.	[100, 73, 90]	87.66666666666667	[0.2654514735602496, -0.785501293731316, -0.0443348266575098]	-0.1881282156095254	-0.2377416491508484
1107	Both the parashah and the haftarah discuss the Menorah.	Sowohl die Parascha als auch die Haftara diskutieren die Menora.	[100, 85, 70]	85.0	[0.2654514735602496, 0.4310128033135338, -1.2608678885313718]	-0.18813453721919607	-0.3650578558444977
1108	NE2444, 92, American scientist credited with inventing the wetsuit, complications of pneumonia.	NE2445, 92, US-Wissenschaftler gutgeschrieben mit der Erfindung des Wetsuit, Komplikationen der Lungenentzündung.	[100, 78, 94]	90.66666666666667	[0.2654514735602496, 0.006776364268776851, 0.3136118280255572]	0.19527988861819456	-0.3112768828868866
1109	With a substructure of 55 × 115 m, the Artemision outscaled all precedents.	Mit einer Unterkonstruktion von 55 × 115 m übertraf die Artemision alle Präzedenzfälle.	[88, 84, 78]	83.33333333333333	[-0.2233081539990433, 0.33592673061728845, -0.1970444167229666]	-0.028141946701573814	-0.25387927889823914
1110	NE2446, nominated for Best Original Screenplay, claims his limousine was pelted with stones.	NE2447, nominiert für Best Original Screenplay, behauptet, seine Limousine sei mit Steinen beworfen worden.	[95, 84, 100]	93.0	[0.40309849169632395, 0.33592673061728845, 1.1471345500693662]	0.6287199241276595	-0.3247976005077362
1111	He also wrestled dark matches before NE2448 and NE2450.	Er ringt auch dunkle Kämpfe vor NE2449 und NE2451.	[100, 73, 94]	89.0	[0.2654514735602496, -0.785501293731316, 0.3136118280255572]	-0.06881266404850306	-0.4098445773124695
1112	Of three orca ecotypes in the Antarctic, one preys on minke whales, the second on seals and penguins, and the third on fish.	Von drei Orca-Ökotypen in der Antarktis, einer auf Minke Wale, der zweite auf Robben und Pinguine, und der dritte auf Fische.	[89, 88, 59]	78.66666666666667	[-0.13382149032827656, 0.7162710214022698, -1.3579262516799813]	-0.258492240201996	-0.39492690563201904
1113	Happily Ever After featured NE2136 on lead vocals, and a lyric about counting each of twelve tears after a breakup.	Happily Ever After beinhaltete NE2453 als Lead Vocals und eine Lyrik über das Zählen von je zwölf Tränen nach einer Trennung.	[70, 72, 68]	70.0	[-2.542529447194751, -0.8051061417376557, -1.1243814481238537]	-1.49067234568542	-0.4459839463233948
1114	Proscribed paramilitary organisations in Northern Ireland	Verbotene paramilitärische Organisationen in Nordirland	[93, 86, 100]	93.0	[0.22412516435479046, 0.5260988760097791, 1.1471345500693662]	0.6324528634779786	-0.18061229586601255
1115	104 NE2454 I'll Spend Those Pennies / Jelly, Jelly 1947	104 NE2455 Ich verbringe diese Pennies / Jelly, Jelly 1947	[94, 92, 96]	94.0	[0.6738070142477738, 1.0966153121872513, 0.4925851553670907]	0.754335827267372	-0.2527861595153809
1116	Anemone fishes live together monogamously in an anemone, protected by the anemone stings.	Anemonenfische leben monogam in einer Anemone zusammen, geschützt durch die Anemonenstiche.	[100, 88, 87]	91.66666666666667	[0.2654514735602496, -0.2233081539990433, 0.568389231147961]	0.20351085023638912	-0.29379624128341675
1117	There reigned in Ifriqiya, current Tunisia, a NE2456 family, Zirid, somehow recognising the suzerainty of the NE2458 caliph of Cairo.	Dort herrschte in Ifriqiya, dem heutigen Tunesien, eine NE2457familie, Zirid, die irgendwie die Oberhoheit des NE2459 Kalifen von Kairo anerkannte.	[77, 87, 100]	88.0	[-0.15167916733124173, 0.568389231147961, 0.2654514735602496]	0.2273871791256563	-0.3176385462284088
1118	Spencer killed his attorney, NE2460, and nearly raped NE2462, until an unknown assailant stabbed him repeatedly from behind.	Spencer tötete seinen Anwalt NE2461 und vergewaltigte NE2463 beinahe, bis ihn ein unbekannter Angreifer wiederholt von hinten erstochen hatte.	[89, 90, 60]	79.66666666666667	[-0.13382149032827656, 0.9064431667947606, -1.2968272077348753]	-0.17473517708946376	-0.2523421347141266
1119	With his brigade in shreds, NE2464 attempted to rally the survivors.	Mit seiner Brigade in Fetzen versuchte NE2465, die Überlebenden zu versammeln.	[100, 79, 88]	89.0	[0.2654514735602496, 0.16523189586879544, 0.7162710214022698]	0.382318130277105	-0.2882280647754669
1120	The black rook moves behind the pawn as soon as the pawn moves up to its seventh rank.	Der schwarze Rok bewegt sich hinter dem Bauern, sobald der Bauer sich bis zu seinem siebten Rang bewegt.	[100, 76, 88]	88.0	[0.2654514735602496, -0.31013469893126033, 0.48220247550395334]	0.1458397500443142	-0.5253631472587585
1121	In the Spring, NE2466 enrolled for NE2468 lectures on botany.	Im Frühjahr schrieb sich NE2467 für NE2469s Vorträge über Botanik ein.	[87, 89, 100]	92.0	[-0.31279481766981004, 0.8113570940985152, 1.1471345500693662]	0.5485656088326905	-0.34226906299591064
1122	The cyclone moved ashore northern Vietnam on September 14 before dissipating.	Der Zyklon bewegte sich am 14. September an Land Nordvietnams, bevor er sich abfuhr.	[82, 95, 89]	88.66666666666667	[-0.7602281360236438, 1.3818735302759872, 0.4750450666731998]	0.3655634869751811	-0.441599577665329
1123	One of them tries to rush his captors and in a scuffle shoots NE2470 in the stomach.	Einer von ihnen versucht, seine Gefangenen zu überstürzen und schießt NE2471 in den Bauch.	[100, 100, 100]	100.0	[0.2654514735602496, 0.8505318100501577, 0.9553316582231767]	0.6904383139445279	-0.6281775832176208
1124	Ragnhild sailed on 5 September for Amsterdam, the Netherlands via NE2472.	Ragnhild segelte am 5. September über NE2473 nach Amsterdam, Niederlande.	[87, 90, 66]	81.0	[0.6211849487060245, -0.0443348266575098, -0.8875311764118344]	-0.10356035145443993	-0.2998757362365723
1125	"It ""triggered a myriad of clones"", writes NE2474."	"Es ""ausgelöst eine Vielzahl von Klonen"", schreibt NE2475."	[100, 94, 97]	97.0	[0.8505318100501577, 1.2867874575797418, 0.963837418234048]	1.0337188952879826	-0.2153104692697525
1126	NE2476—A firefighter who worked with NE2477.	Francis Duftinferno produzierte Devlin produzierte einen Feuerwehrmann, der mit der Feuerwehr von San Francisco zusammenarbeitete.	[100, 86, 93]	93.0	[0.2654514735602496, 0.5260988760097791, 0.29677537602773174]	0.3627752418659201	-0.7630742192268372
1127	"described the anapaest as a ""joy"" motif; to NE2478 it symbolised ""constancy""."	"beschrieb das Anapaest als ""Freudenmotiv""; NE2479 symbolisierte es ""Beständigkeit""."	[90, 75, 83]	82.66666666666667	[-0.0443348266575098, -0.5198479236489196, 0.10845080300256356]	-0.15191064910128865	-0.4013349115848541
1128	In 1854 NE2480 ordered 4,000 NE2481 Model Colt revoNE248NE2485	1854 bestellte die britische Admiralität 4.000 NE2482 NE2484 NE2486 Revolver.	[90, 87, 94]	90.33333333333333	[-0.0443348266575098, 0.6211849487060245, 0.78054028639873]	0.4524634694824149	-0.3141685426235199
1129	Soloists were NE2487, euphonium; NE2489, clarinet; William StNE2491	Solisten waren NE2488, euphonium; NE2490, Klarinette; NE2492, cornet.	[70, 70, 69]	69.66666666666667	[-2.542529447194751, -0.9952782871301464, -0.720244941698305]	-1.4193508920077342	-0.136089488863945
1130	The teeth consist of easily fossilized calcium phosphate, an apatite.	Die Zähne bestehen aus leicht versteinertem Calciumphosphat, einem Apatit.	[86, 79, 100]	88.33333333333333	[-0.4022814813405768, -0.13950363286393827, 1.1471345500693662]	0.2017831452882837	-0.16264842450618744
1131	sank 7 November 1944, after hitting a mine off Ostend.	sank am 7. November 1944, nachdem eine Mine vor Ostende getroffen.	[74, 80, 67]	73.66666666666667	[-2.1681319910940844, -0.04441756016769294, -1.0966875488312204]	-1.1030790333643326	-0.4843031764030457
1132	Goblin spirituality revolves around unggue, the collection of bodily secretions such as earwax in magical pots.	Goblin Spiritualität dreht sich um unggue, die Sammlung von körperlichen Sekrete wie Ohrenwachs in magische Töpfe.	[83, 75, 75]	77.66666666666667	[-0.6707414723528771, -0.05103048675956321, -0.5198479236489196]	-0.41387329425378666	-0.31684571504592896
1133	He pursued Bukka throughout his dominions and the slaughtered no less than 400,000 Hindus around Vijaynagara.	Er verfolgte Bukka während seiner Herrschaft und die schlachteten nicht weniger als 400.000 Hindus rund um Vijaynagara.	[70, 75, 78]	74.33333333333333	[-0.6774931089219965, -0.05103048675956321, 0.006776364268776851]	-0.24058241047092765	-0.3409077227115631
1134	Also a well travelled and explosive T20 batsman with a high strike rate	Auch ein gut gefahrener und explosiver T20-Schläger mit hoher Schlagfrequenz	[85, 94, 90]	89.66666666666667	[0.4310128033135338, 0.3136118280255572, 0.6657623711877506]	0.4701290008422805	-0.5477530956268309
1135	On 21 June, Wellington with 88,276 NE2493 with 90 guns attacked NE2495's 46,000 infantry, 9,000 cavalry and 2,300 gunners in NE2497.	Am 21. Juni griff Wellington mit 88.276 NE2494rten mit 90 Gewehren NE2496s 46.000 Infanterie, 9.000 Kavallerie und 2.300 Schützen in der Schlacht von Vitoria an.	[96, 82, 85]	87.66666666666667	[0.4925851553670907, 0.14575458522479776, -0.03409773666735789]	0.20141400130817685	-0.2393071949481964
1136	"The Red Wings wore alternative ""retro"" jerseys for the 2009 NHL Winter Classic in Chicago."	"Die Red Wings trugen alternative ""Retro"" Trikots für die NHL Winter Classic 2009 in Chicago."	[100, 93, 100]	97.66666666666667	[0.2654514735602496, 0.22412516435479046, 0.888964911753513]	0.4595138498895177	-0.1665562093257904
1137	Some jammed NE2498 terrestrial broadcast or expelled its correspondents.	Einige sperrten NE2499 terrestrische Sendung ein oder vertrieben ihre Korrespondenten.	[87, 92, 62]	80.33333333333333	[-0.31279481766981004, 1.0966153121872513, -1.1746291198446632]	-0.13026954177574068	-0.5107826590538025
1138	He then assigned emirates to over thirty of his own mamluks.	Danach vergab er Emiraten an über dreißig seiner eigenen Amluken.	[100, 82, 72]	84.66666666666667	[0.2654514735602496, 0.14575458522479776, -0.9439568253313346]	-0.17758358884876246	-0.5822857618331909
1139	He ends up in a fistfight with NE1130 over Mrs Gargery's taunting, and NE1130 easily defeats him.	Er endet in einem Fistfight mit NE2501 über Frau Gargery 's Verhöhnung, und NE2503 besiegt ihn leicht.	[84, 74, 70]	76.0	[0.24647627631908922, -0.6270457621312975, -1.1657187729600478]	-0.5154294195907521	-0.4401010274887085
1140	Florida immediately responded in the bottom of the inning.	Florida reagierte sofort in der Unterseite des Inning.	[100, 83, 92]	91.66666666666667	[0.8505318100501577, 0.2408406579210431, 0.6583421985085178]	0.5832382221599062	-0.30421996116638184
1141	On 14 February, NE2504 withdrew from NE2506.	Am 14. Februar zog sich das NE2505 aus NE2507 zurück.	[92, 79, 86]	85.66666666666667	[0.1346385006840237, -0.13950363286393827, 0.29174793483788164]	0.09562760088598904	-0.2396523803472519
1142	The 46th NE2508 assisted with the dispersal areas and revetments.	Das 46. IngNE2509 unterstützte die Streugebiete und Revisionen.	[100, 81, 91]	90.66666666666667	[0.2654514735602496, 0.05066851252855241, 0.16777264375646253]	0.16129754328175486	-0.6281866431236267
1143	Graduates of the NE2510' programs wear the traditional mortarboard, hood and gown.	Absolventen der NE2511rogramme tragen die traditionelle Mörtel, Kapuze und Gewand.	[92, 88, 95]	91.66666666666667	[0.5622828577720874, 0.7162710214022698, 0.40309849169632395]	0.5605507902902271	-0.3812600076198578
1144	The Canadian infantry continued their fight clearing the Faubourg de Vaucelles suburb of NE2512, south of NE2514.	Die kanadische Infanterie setzte ihren Kampf fort, indem sie den Vorort Faubourg de Vaucelles von NE2513 südlich NE2515 klärte.	[91, 81, 64]	78.66666666666667	[0.04515183701325695, 0.05066851252855241, -1.0524310319544512]	-0.3188702274708806	-0.3067366182804108
1145	"The reviewer also opined that ""Tighter editing would help considerably""."	"Der Rezensent meinte auch, dass ""eine strengere Bearbeitung wesentlich helfen würde""."	[90, 83, 90]	87.66666666666667	[-0.0443348266575098, 0.2408406579210431, 0.5361441106183058]	0.24421664729394635	-0.5440100431442261
1146	These include bulrush, pondweed, duckweed, waterweed, and some types of algae, all of which are typical for a stream in the eastern United States.	Dazu gehören Bollwerk, Pondweed, Entenalgen, Wasseralgen und einige Arten von Algen, die alle typisch für einen Bach im Osten der Vereinigten Staaten sind.	[91, 77, 96]	88.0	[0.04515183701325695, -0.32967577825642896, 0.902738374288942]	0.20607147768192333	-0.4092887043952942
1147	The Maple Leafs beat the Red Wings in the 1945 Finals.	Die Maple Leafs schlugen die Red Wings im Finale 1945.	[95, 85, 100]	93.33333333333333	[0.40309849169632395, 0.4310128033135338, 1.1471345500693662]	0.6604152816930746	-0.2620373368263245
1148	Disease, starvation, overwork, and torture decimated these tribes.	Krankheiten, Hunger, Überlastung und Folter dezimierten diese Stämme.	[100, 100, 86]	95.33333333333333	[0.2654514735602496, 0.8505318100501577, 0.22771038834502852]	0.4478978906518119	-0.3187626898288727
1149	In this treatment of the NE2516 mythos, the planet NE2518 revolves around AnNE2520	In dieser Behandlung der NE2517-Mythos dreht sich der Planet NE2519 um NE2521.	[100, 100, 80, 49, 22, 40]	65.16666666666667	[0.2654514735602496, 0.37321150863630664, -0.04441756016769294, -0.9324638880082756, -2.0289219283370814, -1.0646619278981369]	-0.5719670537024384	-0.2400926500558853
1150	In 1976 inventor NE2522 and businessman NE2524 partnered with Ali NE598promote The InterNE2528te the Beatles.	1976 arbeiteten der Erfinder NE2523 und der Geschäftsmann NE2525 mit NE2527 zusammen, um daNE2529 zur Wiedervereinigung der Beatles zu fördern.	[100, 79, 84]	87.66666666666667	[0.2654514735602496, 0.8407201422008245, 0.33592673061728845]	0.4806994487927875	-0.2663456499576569
1151	He lingers in NE2530's dreams as an emblem of her guilt.	Er verweilt in NE2531s Träumen als Sinnbild ihrer Schuld.	[100, 81, 100]	93.66666666666667	[0.2654514735602496, 0.4821429590688326, 0.37321150863630664]	0.37360198042179626	-0.3899431526660919
1152	NE2532 mentions this temple as NE2534 and equates Chitrakuta oNE2536his shrine.	NE2533 erwähnt diesen Tempel als NE2535 und entspricht NE2537mayana Ruhm mit diesem Heiligtum.	[71, 100, 100]	90.33333333333333	[-1.1024123569313533, 1.857303893757214, 0.2654514735602496]	0.3401143367953701	-0.2118745893239975
1153	She reprises the role in the 2003 sequel X2, where she impersonates Sen. NE2538, whom NE2540 killed in the previous film.	Sie spielt die Rolle in der Folge X2 von 2003, in der sie Sen. NE2539 verkörpert, den NE2541 im vorherigen Film tötete.	[90, 77, 92]	86.33333333333333	[0.4507587012964011, -0.32967577825642896, 0.1346385006840237]	0.08524047457466527	-0.4015616178512573
1154	He wrote an eclogue, heavily influenced by his favourite Spanish poet NE2542.	Er schrieb einen Exlog, der stark von seinem spanischen Lieblingsdichter NE2543 beeinflusst wurde.	[100, 73, 91]	88.0	[0.2654514735602496, -0.785501293731316, 0.04515183701325695]	-0.1582993277192698	-0.4143512547016144
1155	The ancient Romans accused Christians of being atheists for not worshiping the pagan deities.	Die alten Römer beschuldigten Christen, Atheisten zu sein, weil sie die heidnischen Gottheiten nicht angebetet hätten.	[90, 78, 80]	82.66666666666667	[-0.0443348266575098, -0.23458970556018363, -0.07484632883275455]	-0.11792362035014932	-0.23780708014965055
1156	1000 km raid of a partisan formation in NE2544 of Belarus.	1000 km Überfall der Partisanenformation in den MinNE2545n Weißrussland.	[95, 96, 96]	95.66666666666667	[0.40309849169632395, 1.4769596029722325, 0.902738374288942]	0.9275988229858328	-0.340162992477417
1157	NE1011's prowess as a runner and passer thrilled the NE2548 fans.	NE2547 's Können als Läufer und Passant begeisterte die NE2549 Fans.	[87, 78, 74]	79.66666666666667	[-0.31279481766981004, -0.23458970556018363, -0.44144059250339074]	-0.3296083719111281	-0.2353447824716568
1158	NE2550 buys most of the horses, one of them Tanja's favorite.	Der NE2551 kauft die meisten Pferde, darunter Tanja 's Favorit.	[90, 88, 81]	86.33333333333333	[-0.0443348266575098, 0.7162710214022698, -0.01374728488764851]	0.21939630328570384	-0.3906985223293304
1159	NE2552 entered as the new Yankee pitcher in the bottom of the fifth.	NE2553 trat als neuer Yankee Pitcher im unteren Teil des fünften ein.	[90, 83, 68]	80.33333333333333	[-0.0443348266575098, 0.2408406579210431, -0.8080348561740269]	-0.20384300830349789	-0.3919040262699127
1160	During the chase, the hunters guided their ponies with their knees and wielded bows and arrows.	Während der Jagd führten die Jäger ihre Ponys mit den Knien und schwenkten Bogen und Pfeile.	[100, 94, 86, 79, 81, 100]	90.0	[0.2654514735602496, 0.3136118280255572, 0.5260988760097791, 0.27582022355609315, 0.42479018734661966, 1.0987116526053302]	0.4840807068506048	-0.3888707458972931
1161	After defeating a new Haitian invasion in 1849, Santana marched on NE2554 and deposed Jimenes in a coup d'état.	Nach dem Sieg über eine neue haitianische Invasion 1849 marschierte Santana über NE2555 und legte Jimenes in einem Staatsstreich ab.	[77, 74, 70]	73.66666666666667	[-0.32967577825642896, -0.27396814399966013, -1.2608678885313718]	-0.6215039369291536	-0.2699418365955353
1162	NE2556 and NE2558 commentate on undercard action.	NE2557 und NE2559 kommentieren Undercard Action.	[96, 95, 90]	93.66666666666667	[0.4925851553670907, 1.3818735302759872, 0.3343778047379575]	0.7362788301270119	-0.3459914028644562
1163	Many influential early American settlers and black freemen, including NE2560 and NE2562	Viele einflussreiche frühe amerikanische Siedler und schwarze Freimänner, darunter NE2561 und NE2563	[86, 85, 78]	83.0	[-0.4022814813405768, 0.4310128033135338, -0.1970444167229666]	-0.05610436491666986	-0.21524277329444885
1164	He coached NE2481 fencers in intercollegiate competition between 1896 and 1914.	Zwischen 1896 und 1914 tNE2565ierte er Marinefechter im interkollegialen Wettkampf.	[77, 70, 77]	74.66666666666667	[-0.15735323820123828, -1.1657187729600478, -0.15167916733124173]	-0.491583726164176	-0.4287120699882507
1165	Rifting began as magma welled up through the weakness in the crust, creating a volcanic rift zone.	Die Spaltung begann, als Magma durch die Schwäche der Kruste aufstieg, wodurch eine vulkanische Spaltzone entstand.	[94, 83, 100]	92.33333333333333	[0.3136118280255572, 0.2408406579210431, 1.0713288875485882]	0.5419271244983962	-0.499708354473114
1166	Koreans offered brocades, jewelries, ginseng, silk, and porcelain, renowned famous worldwide.	Koreaner boten Brokaden, Juwelen, Ginseng, Seide und Porzellan, weltweit bekannt.	[91, 85, 88]	88.0	[0.04515183701325695, 0.4310128033135338, 0.4139460227280937]	0.2967035543516281	-0.2693741321563721
1167	The NE2566 agreed to divide England and Wales between the three of them.	Die NE2567 stimmte zu, England und Wales zwischen den drei zu teilen.	[100, 72, 86]	86.0	[0.2654514735602496, -0.9439568253313346, 0.3630063579636503]	-0.10516633126914493	-0.3278399705886841
1168	With the establishment of the new constitution in 1984, the biggest and longest black uprising exploded in the Vaal Triangle.	Mit der Gründung der neuen Verfassung 1984 explodierte der größte und längste schwarze Aufstand im Vaal-Dreieck.	[95, 89, 74]	86.0	[0.40309849169632395, 0.8113570940985152, -0.44144059250339074]	0.2576716644304828	-0.2455388605594635
1169	Rainfall totals in the county peaked at 9.62 in about 0.9 mi northeast of NE2568.	Die Niederschlagsmenge in der Grafschaft erreichte ihren Höhepunkt bei 9.62 in etwa 0.9 mi nordöstlich von NE2569.	[100, 97, 87]	94.66666666666667	[0.2654514735602496, 0.5820718190378574, 0.568389231147961]	0.4719708412486894	-0.3335324227809906
1170	NE2570, 75, English and Yorkshire cricketer, lung cancer.	NE2571, 75, englischer und Yorkshire Cricketer, Lungenkrebs.	[100, 95, 98]	97.66666666666667	[0.2654514735602496, 0.40309849169632395, 0.8968553271991463]	0.5218017641519066	-0.16473273932933807
1171	PCSOs were featured in the BBC Radio 4 sitcom by NE2572.	PCSOs wurden in der BBC Radio 4 Sitcom von NE2573 vorgestellt.	[71, 95, 84]	83.33333333333333	[-0.9001922144339011, 0.40309849169632395, 0.134417580881137]	-0.12089204728548004	-0.181370809674263
1172	Medical personnel attempted to evacuate as many of the wounded as possible under the ongoing firefight.	Das medizinische Personal versuchte, so viele Verletzte wie möglich während des andauernden Feuers zu evakuieren.	[93, 87, 66]	82.0	[0.22412516435479046, 0.6211849487060245, -0.9302329440642391]	-0.028307610334474712	-0.4467446804046631
1173	NE2574 would tangle with fellow rookie NE2576 and finish 30th.	NE2575 würde mit Kollegen Rookie NE2577 wirbeln und beenden 30.	[93, 84, 89]	88.66666666666667	[0.22412516435479046, 0.33592673061728845, 0.4750450666731998]	0.34503232054842625	-0.5381914973258972
