index	original	translation	scores	mean	z_scores	z_mean	model_scores
1472	or by viruses and bacteria from sewage effluent that sometimes contaminates coastal waters.	oder durch NE3976 und NE3977 aus Abwässern, die manchmalNE3978r verunreinigen.	[100, 88, 100]	96.0	[0.2654514735602496, 0.7162710214022698, 0.6946992867901757]	0.5588072605842317	-0.3001044988632202
1473	Senior pitcher NE3979 pitched seven scoreless innings for her 19th shutout of the year.	NE3980 schlug sieben torlose Innings für ihren 19. Shutout des Jahres.	[90, 77, 84]	83.66666666666667	[-0.0443348266575098, -0.32967577825642896, 0.07308115695327783]	-0.100309815986887	-0.26568230986595154
1474	Little Orphan Annie at Don Markstein's Toonopedia.	NE3981 in NE3982.	[100, 93, 76]	89.66666666666667	[0.2654514735602496, 0.22412516435479046, 0.1719071704805337]	0.2204946027985246	-0.2121344357728958
1475	The pronunciation of short and tends towards and , respectively, in many dialects.	Die Aussprache von kurz und neigt in vielen Dialekten zu bzw..	[100, 73, 70]	81.0	[0.2654514735602496, -1.5656081090605445, -1.2608678885313718]	-0.8536748413438889	-0.4867637157440186
1476	NE1866 reliever NE3984 pitched four innings of shutout relief, allowing only one hit in four innings after replacing BNE3985in the sixth.	Newport Reliefs Geoff Brown schlug vier Innings Shutout Relief, so dass nur ein Hit in vier Innings nach dem Austausch NE3985 in der sechsten.	[100, 73, 86, 40, 44, 20]	60.5	[0.2654514735602496, -1.5656081090605445, 0.5260988760097791, -1.2949491214775863, -1.1139784275736675, -1.7857864547326259]	-0.8281286272123992	-0.2004232406616211
1477	Juvenile vandalism and pilfering occurred in waves.	Jugendlicher Vandalismus und Plünderung ereigneten sich in NE3987.	[90, 100, 87]	92.33333333333333	[0.9064431667947606, 0.8505318100501577, 0.40008997603444385]	0.7190216509597874	-0.29332056641578674
1478	lathes, drills, gantry crane, mills and grinders etc.	Drehmaschinen, Bohrer, Portalkran, Mühlen und Schleifmaschinen usw.	[76, 81, 77]	78.0	[-0.4247618509526743, -0.0754366785097826, -0.15167916733124173]	-0.2172925655978996	-0.3525731861591339
1479	Numerous NE3988 cabooses remain in private collections.	Zahlreiche NE3989 bleiben in NE3990.	[89, 78, 84]	83.66666666666667	[-0.13382149032827656, -0.23458970556018363, 0.07308115695327783]	-0.09844334631172744	-0.4213898777961731
1480	The brickwork of the pit walling was originally bagged with lime slurry and featured drainage outlets to all pits.	Das Mauerwerk der Grubenummauerung war ursprünglich mit Kalk-Gülle gesackt und verfügte über Entwässerungsauslässe für alle Gruben.	[68, 67, 68]	67.66666666666667	[-2.7297281752450844, -1.8345317446803386, -1.577778951731409]	-2.047346290552277	-0.49890282750129705
1481	When NE3991's fake punt failed NE3992 soon passed tNE3993ch for the winning touchdown.	Als Yales gefälschter Fotze NE3992 scheiterte, ging er bald an NE3993 für den siegreichen Touchdown.	[35, 53, 44]	44.0	[-5.818507188075586, -3.559910140713176, -2.3084619000610833]	-3.8956264096166153	-0.3965135216712952
1482	NE3996, NE3997, aNE3998ign.	NE3996, NE3997 und die fünfte Einkreisungskampagne.	[100, 80, 91, 100, 100, 80]	91.83333333333333	[0.2654514735602496, -0.04441756016769294, 0.04515183701325695, 1.1216191016511512, 1.214968665278659, 0.37758712577084125]	0.4967267738510776	-0.2261237055063248
1483	Consequently, most of the homesteaders abandoned their properties.	Infolgedessen verließen die meisten Hausbesitzer ihre Besitztümer.	[100, 100, 75]	91.66666666666667	[0.2654514735602496, 0.8505318100501577, -0.4685902305312789]	0.21579768435970947	-0.6719090938568115
1484	NE4001's intransigence obliged the Japanese to invade Linfen.	NE4002 Unnachgiebigkeit zwang die NE4003NE4004en zu erobern.	[98, 68, 83]	83.0	[0.6715584827086242, -1.1854504325226372, 0.01794050062390915]	-0.1653171497300346	-0.3105911910533905
1485	This gave birth to American whiskey and Kentucky bourbon, and its cousins moonshine and NE4005.	Dies gebar amerikanischen Whiskey und NE4006, und seine Cousins NE4007 und Everclear.NE4005	[76, 87, 100]	87.66666666666667	[-0.31013469893126033, 0.6211849487060245, 0.2654514735602496]	0.19216724111167127	-0.3408936262130737
1486	The geology consists of weathered gravel, clays and silt over sandstone bedrock.	Die Geologie besteht aus verwittertem Kies, Tonen und Schlamm über NE4009.	[100, 70, 100]	90.0	[0.2654514735602496, -1.2608678885313718, 0.8505318100501577]	-0.04829486830698818	-0.3038630485534668
1487	NE4010 led the NE3451 with 54 yards on 9 carries.	NE4010 führte die NE3451 mit 54 Yards auf 9 Trägern.	[84, 76, 73]	77.66666666666667	[-0.5812548086821103, 0.1719071704805337, -0.7100200690414104]	-0.3731225690809956	-0.2439031302928925
1488	Israel retaliated against Egyptian shelling with commando raids, artillery shelling and air strikes.	NE828 hat gegen ägyptische Beschuss mit Kommandoangriffen, Artilleriebeschuss und Luftangriffen Vergeltung geübt.	[100, 90, 80, 68, 90, 65]	82.16666666666667	[0.2654514735602496, -0.0443348266575098, -0.04441756016769294, -0.1672172840175087, 0.7990852558407435, -0.16325626935502552]	0.10755179820054267	-0.5305141806602478
1489	"In 2010, NE4015 participated in NE4016 Now telethon performing ""HallNE4017"	"2010 nahm NE4015 an der NE4019 telethon mit ""HallNE4017il."	[94, 81, 67]	80.66666666666667	[-0.29614471059075054, -0.8497147996944105, -0.8317690981739914]	-0.6592095361530508	-0.3079288601875305
1490	Suddenly, Spangles peels off his head to reveal an alien underneath it.	Plötzlich schält NE4021 seinen Kopf ab, um einen Alien darunter zu enthüllen.	[61, 68, 54]	61.0	[-2.6394480731097456, -1.1854504325226372, -1.5811385329277825]	-1.8020123461867217	-0.4094488918781281
1491	Reform Judaism ordained its first woman rabbi in 1972, Reconstructionist Judaism in 1974, and Conservative Judaism in 1985.	Das Reformjudentum wurde 1972 zur ersten Rabbinerin geweiht, 1974 zum Wiederaufbaujudentum und 1985 zum konservativen Judentum.	[100, 85, 77]	87.33333333333333	[0.2654514735602496, 0.4310128033135338, -0.15167916733124173]	0.18159503651418052	-0.3034290671348572
1492	NE4022 then persuaded NE2683 to return, but Sigismund once again abdicated in March 1599.	Dann überredete NE4024 zur Rückkehr, doch im März 1599 verzichtete NE2683 erneut.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 1.0083794836748325]	0.5490141552904629	-0.43564921617507935
1493	NE4026 arrives at NE4027 to question ToyNE4028out Prankster.NE4029	NE4026 kommt auf NE4031 Insel an, um ToyNE4028ch PrankNE4029efragen.	[99, 78, 79]	85.33333333333333	[0.7610451463793909, -0.23458970556018363, -0.20262212469356555]	0.10794443870854724	-0.24155348539352414
1494	NE4034 populations in northern NE4035 declined during the 1940s, primarily because of poaching of gazelles, the wolf's main prey.	Die Wolfspopulationen in der nördlichen NE4036 gingen in den 1940er Jahren zurück, vor allem wegen der Wilderei von Gazellen, der Hauptbeute des NE4037.	[100, 71, 100]	90.33333333333333	[0.2654514735602496, -1.1024123569313533, 0.37321150863630664]	-0.15458312491159906	-0.3607383668422699
1495	This prompts NE4038 to confess to NE594 and then, formally, to Fowler, that she lied about NE4040.	Dies veranlasst NE4038, NE594 und NE4043 formell zu gestehen, dass sie RoNE4040elogen habe.	[100, 93, 100]	97.66666666666667	[0.2654514735602496, 1.1917013848834965, 0.6946992867901757]	0.7172840484113072	-0.3601807057857513
1496	Thus, Piquet won from NE4045, Prost, Berger, NE4046 and Patrese.	So gewann NE4047, NE434, Berger, BoutNE4049d NE4046.NE4051	[89, 81, 97]	89.0	[0.394996623058558, 0.05066851252855241, 0.5820718190378574]	0.3425789848749893	-0.1424085944890976
1497	"A headline in the NE4052 newspaper shrieked ""Tyranny!"	"Eine Schlagzeile in der NE4053 schrie ""NE4054"	[65, 70, 60]	65.0	[-3.0105262673205844, -0.9952782871301464, -1.5791516318523608]	-1.8616520621010304	-0.3455326557159424
1498	NE4055 threw his second shutout of the season on September 4 against the San Diego Padres.	NE4055 warf seinen zweiten Shutout der Saison am 4. September gegen die NE4057.	[85, 100, 87]	90.66666666666667	[0.4310128033135338, 0.8505318100501577, 0.23850312594138384]	0.5066825797683584	-0.1099436804652214
1499	In governing, NE1452 always depended on strong auxiliaries.	Im Regieren war NE4059 immer auf starke Hilfskräfte angewiesen.	[100, 80, 92]	90.66666666666667	[0.2654514735602496, -0.9392014633651773, 0.22045848511428265]	-0.15109716823021502	-0.4200031459331513
1500	"The ahtlatl could also throw spears as its name implies ""spear thrower""."	"Der Achtlatl könnte auch Speere werfen, wie der Name schon sagt ""Speerwerfer""."	[78, 77, 61]	72.0	[-0.23458970556018363, -1.2076614543774775, -1.1663415676010502]	-0.8695309091795704	-0.474093496799469
1501	Disguised as a Korean merchant, he infiltrated a heavily guarded Korean fort.	Als koreanischer Kaufmann verkleidet, infiltrierte er eine schwer bewachte koreanische Festung.	[100, 95, 100]	98.33333333333333	[0.2654514735602496, 0.40309849169632395, 0.888964911753513]	0.5191716256700288	-0.23530268669128415
1502	But Mrs. NE4060 denied that any gunmen burst in on her.	Aber Frau NE4060 bestritt, dass irgendein Schütze auf sie hereinbrach.	[91, 76, 84]	83.66666666666667	[0.04515183701325695, -0.4247618509526743, 0.07308115695327783]	-0.10217628566204652	-0.5708019137382507
1503	NE4062 portrayed NE4063 in the 2014 film TeenNE4064	NE4062 porträtierte NE4063 im Film Teenage Mutant Ninja Turtles 2014.	[100, 73, 78]	83.66666666666667	[0.2654514735602496, -0.7100200690414104, 0.006776364268776851]	-0.1459307437374613	-0.199109748005867
1504	In that era, offences punishable by caning were similar to those punishable by birching or flogging in England and Wales.	In dieser Zeit waren Straftaten, die mit Stacheln geahndet wurden, denen ähnlich, die mit Birken oder Auspeitschen in NE846 und NE2085 geahndet wurden.	[77, 73, 81]	77.0	[-0.48107322703145927, -0.7100200690414104, -0.8497147996944105]	-0.6802693652557602	-0.4819474518299103
1505	NE4069 chose a weighted catenary over a normal catenary curve because it looked less pointed and less steep.	NE4069 wählte eine gewichtete Oberleitung über eine normale Oberleitungskurve, weil sie weniger spitz und weniger steil aussah.	[100, 78, 94]	90.66666666666667	[0.8505318100501577, -0.23458970556018363, 0.35362164899379517]	0.32318791782792305	-0.39941757917404175
1506	NE2148, Bo Beetle, Steeewwww, NE4072, anNE4073ly talk about America's ChristianNE4074	Paul, NE4075, NE4076, StaNE4072d Andy DNE4073hen über Amerikas christliNE4079opplung.	[100, 80, 80]	86.66666666666667	[0.2654514735602496, 0.323687427468814, 1.0636577994409213]	0.550932233489995	-0.1376698762178421
1507	These early galleys apparently lacked a keel meaning they lacked stiffness along their length.	Diesen frühen Galeeren fehlte es anscheinend an einem Kiel, was bedeutet, dass ihnen entlang ihrer Länge Steifigkeit fehlte.	[83, 78, 74]	78.33333333333333	[0.2408406579210431, 0.6177824849607275, -0.6270457621312975]	0.07719246025015769	-0.4298480153083801
1508	NE4080's Reminiscences and NE4081's Cavalry Campaigns.	NE4080 's Reminiszenzen und Stuart' s Cavalry Kampagnen.	[72, 81, 63]	72.0	[-2.3553307191444177, 1.2865954566810183, -2.460474745768212]	-1.1764033360772042	-0.33003294467926025
1509	effectively foreshadowed the lush orchestration and maturity of NE4083.	die üppige Orchestrierung und Reife von NE4083.	[66, 71, 61]	66.0	[-2.9169269032954177, -0.9001922144339011, -2.686967672931539]	-2.1680289302202858	-0.4829333126544952
1510	In 40 matches and 38 innings for NE4085 Ganguly scored 1,031 runs and took eight wickets.	In 40 Spielen und 38 Innings für NE4086 erzielte 1.031 Läufe und nahm acht Pforten.	[100, 81, 100]	93.66666666666667	[0.2654514735602496, 0.4821429590688326, 0.37321150863630664]	0.37360198042179626	-0.21397879719734192
1511	Just before the restart on lap 161, NE4087 ducked into the pits, and topped off the fuel.	Kurz vor dem NE4088 in Runde 161 duckte NE4087 in die Gruben und holte den Treibstoff ab.	[92, 93, 93]	92.66666666666667	[0.1346385006840237, 1.1917013848834965, 0.5693470639175959]	0.6318956498283721	-0.3770526051521301
1512	He demands $479,000 or he will kill NE2822 and kidnap NE4091.	Er fordert $479.000 oder er wird NE2822 töten und NE4091 entführen.	[100, 81, 100]	93.66666666666667	[0.8505318100501577, 0.05066851252855241, 1.0713288875485882]	0.6575097367090995	-0.2397100329399109
1513	The System Changer, also released in 1983 by NE740, is an Intellivision peripheral that plays NE4095 cartridges through the Intellivision.	Der System Changer, ebenfalls 1983 von NE740 veröffentlicht, ist eine Intellivision Peripherie, die Atari 2600 Patronen durch die Intellivision spielt.	[91, 79, 85]	85.0	[0.04515183701325695, -0.13950363286393827, 0.1282218132826465]	0.011290005810655064	-0.2284412682056427
1514	Her suppressed anger drove her to kill her abuser husband.	Ihre unterdrückte Wut trieb sie dazu, ihren Missbraucherehemann zu töten.	[84, 81, 91]	85.33333333333333	[-0.5812548086821103, 0.05066851252855241, 0.45906575125885857]	-0.023840181631566443	-0.4035992026329041
1515	By 5 December, when the counteroffensive drove NE4097 back, they could muster 1,376 aircraft against just 600 German.	Bis zum 5. Dezember, als die Gegenoffensive das NE4097 zurücktrieb, konnten sie 1.376 Flugzeuge gegen nur 600 Deutsche aufbringen.	[100, 76, 73]	83.0	[0.2654514735602496, -0.4247618509526743, -0.785501293731316]	-0.3149372237079136	-0.3428083658218384
1516	Sr. NE4099 became a notable portraitist, mainly of clergy.	NE4100. NE4099 wurde eine bemerkenswerte Porträtistin, hauptsächlich des Klerus.	[77, 97, 75]	83.0	[-0.32967577825642896, 0.5820718190378574, -0.4685902305312789]	-0.07206472991661682	-0.2925994694232941
1517	She kidnaps NE4102 and tries to force a confession out of him.	Sie entführt Ste und versucht, ihm ein Geständnis aufzuzwingen.	[84, 94, 93]	90.33333333333333	[0.33592673061728845, 0.3136118280255572, 0.6180449360099306]	0.4225278315509254	-0.2914639711380005
1518	As a result, NE4103, NE4104 of Württemberg issued an edict in 1696 banning the adulteration of wines with litharge.	So erließ der württembergische Herzog NE4103 1696 ein Edikt über das Verbot der Verfälschung von Weinen mit NE4106.	[93, 70, 94]	85.66666666666667	[0.22412516435479046, -0.9952782871301464, 0.6244877202469645]	-0.048888467509463816	-0.3956504166126251
1519	After a long simmering feud, Belloc replied with a booklet, NE4107, in 1938.	Nach einer langen kochenden Fehde antwortete NE4108 1938 mit einem Heft, The Case of Dr. Coulton.	[82, 72, 100]	84.66666666666667	[0.14575458522479776, -0.9439568253313346, 0.2654514735602496]	-0.17758358884876238	-0.35381987690925604
1520	From 2000 to 2003, NE4109 toured with NE4110, and with WNE4111in 2004.	Von 2000 bis 2003 tourte NE4109 mit NE4110 und 2004 mit WNE4111	[100, 75, 79]	84.66666666666667	[0.2654514735602496, -0.05103048675956321, -0.13950363286393827]	0.024972451312249386	-0.1504603773355484
1521	The sound quality of these gongs are more like cymbals clashing and shrills.	Die Klangqualität dieser NE4115 ähnelt eher Zimbeln, die aufeinanderprallen und schrillen.	[100, 100, 88]	96.0	[0.2654514735602496, 0.37321150863630664, 0.3392345448207148]	0.3259658423390904	-0.3552657961845398
1522	The NE4116's ghost appears, terrifying the Tyrant and comforting NE4117.	Der Geist der Frau erscheint, erschreckt den Tyrannen und tröstet NE4117.	[100, 75, 83]	86.0	[0.2654514735602496, -0.5198479236489196, 0.7990540222688698]	0.1815525240600666	-0.293975830078125
1523	Later in September 1851 he arrived in NE4119 territory.	Später im September 1851 kam er in NE4120.	[78, 85, 100]	87.66666666666667	[-0.23458970556018363, 1.115965085468907, 0.2654514735602496]	0.38227561782299097	-0.24860726296901706
1524	However, the apical cells do contain organelles like large vacuoles and starch grains, like the angiosperm meristematic cells.	Die apikalen Zellen enthalten jedoch Organellen wie große Vakuole und Stärkekörner, wie die meristematischen Angiospermzellen.	[100, 100, 100]	100.0	[0.2654514735602496, 3.4927980594691856, 0.37321150863630664]	1.3771536805552471	-0.3388872146606445
1525	To keep himself warm, he placed a kid goat inside his greatcoat.	Um sich warm zu halten, legte er eine Ziege in seinen großen Mantel.	[86, 94, 84]	88.0	[0.5260988760097791, 0.3136118280255572, 0.07308115695327783]	0.3042639536628713	-0.30148786306381226
1526	Cobber Kain, a New Zealander, was responsible for 73 NE1001's first victory on 8 November 1939 while stationed at NE4122.	NE4123, ein Neuseeländer, war für 73 Squadrons ersten Sieg am 8. November 1939 verantwortlich, als er in NE4122 stationiert war.	[70, 81, 98]	83.0	[-0.9368268105349472, 0.05066851252855241, 0.6715584827086242]	-0.07153327176592354	-0.25719085335731506
1527	A bibliography of the economic impacts of naturism	Eine Bibliographie der ökonomischen Auswirkungen des NE3784	[80, 71, 71]	74.0	[-0.04441756016769294, -0.9427811157199508, -1.1024123569313533]	-0.6965370109396657	-0.3781653940677643
1528	Apart from appetisers, shrimps also features as toppings for some fish servings.	Neben Appetithäppchen, Garnelen auch als Belag für einige Fischportionen.	[91, 64, 65]	73.33333333333333	[0.04515183701325695, -1.5657947233076184, -0.974591313304727]	-0.8317447331996961	-0.5931240320205688
1529	NE4126 became increasingly independent under the Nawabs of Bengal in the 18th century.	NE4127 wurde zunehmend unabhängig unter den Nawabs von NE2180 im 18. Jahrhundert.	[100, 84, 92]	92.0	[0.2654514735602496, 0.33592673061728845, 0.5622828577720874]	0.3878870206498752	-0.21763423085212708
1530	Bart fought the Rogues before chasing after NE4129, distracting them while NE4130 released tNE4131	NE4132 kämpfte gegen die Schurken, bevor er Inertia nachjagte und sie ablenkte, während NE4130 diNE4134ce freisetzte.	[100, 97, 86]	94.33333333333333	[0.2654514735602496, 0.5820718190378574, 0.1833624696120152]	0.34362858740337404	-0.35732391476631165
1531	NE4135 P.06 on display at Hermeskeil.	XX948 Tornado Prototyp P.06 auf der Hermeskeil.	[94, 87, 100]	93.66666666666667	[2.542064869869074, 0.6211849487060245, 0.2654514735602496]	1.1429004307117827	-0.2486804276704788
1532	She instantly regrets it, and confides in NE4136, who persuades NE1390 not to tell NiNE4138	Sie bedauert es sofort und vertraut NE4136 an, die NE1390 davon überzeugt, NiNE4138icht zu sagen.	[57, 62, 51]	56.666666666666664	[-3.759321179521918, -2.806759186582424, -1.7239623499794816]	-2.763347572027941	-0.3487947881221771
1533	The reforms occasioned the reawakening of nationalism in the Baltic republics.	Die Reformen führten zur Wiederbelebung des Nationalismus in den baltischen Republiken.	[72, 77, 100]	83.0	[-0.8051061417376557, -0.2741483157955598, 0.9553316582231767]	-0.041307599770012936	-0.30487245321273804
1534	Annoyed and angered, the traveller introduces herself as Mokera, and tells Helios he will regret his rudeness toward her.	NE4142 und verärgert stellt sich der Reisende als Mokera vor und sagt NE4143, er werde seine Grobheit gegenüber ihr bereuen.	[93, 81, 87]	87.0	[0.22412516435479046, 0.05066851252855241, 0.23850312594138384]	0.17109893427490888	-0.31722643971443176
1535	On 11 August 1964, the frigate sailed for the western NE1510 for a NE4145 deployment.	Am 11. August 1964 segelte die Fregatte für einen Fernost-Einsatz in den NE4146.	[78, 92, 100]	90.0	[-0.23458970556018363, 0.1346385006840237, 0.9553316582231767]	0.2851268177823389	-0.2994100153446197
1536	Elsewhere, beech trees, sugar maples, basswoods, pin oaks, red maples and blackgum trees grow.	An anderer Stelle wachsen Buchen-, Zuckermapel-, Bassholz-, Nadeleichen, rote Ahorn- und Schwarzgummi-Bäume.	[96, 76, 100]	90.66666666666667	[0.4925851553670907, -0.4247618509526743, 0.6946992867901757]	0.2541741970681974	-0.5174980759620667
1537	His three brigades instead marched to the banks of Bull Run Creek, where NE4147 brigade forded the creek.	Seine drei Brigaden marschierten stattdessen an die Ufer des NE4148, wo NE4149 den Bach verließ.	[100, 72, 76]	82.66666666666667	[0.2654514735602496, -0.719843458479854, -0.4247618509526743]	-0.2930512786240929	-0.2896219491958618
1538	Stoddart, scoring 20 in his only innings in the match.	Stoddart, erzielte 20 in seinen einzigen Innings im Spiel.	[100, 81, 91]	90.66666666666667	[0.2654514735602496, 0.4821429590688326, 0.6609966518144079]	0.4695303614811634	-0.2560041546821594
1539	Aboriginals on Taiwan often attacked and massacred shipwrecked western sailors.	Aborigines auf NE4150 angegriffen und massakriert oft Schiffbrüchigen westlichen Matrosen.	[85, 75, 95]	85.0	[0.17194831010718536, -0.5198479236489196, 0.40309849169632395]	0.01839962605152989	-0.4224583804607392
1540	The Israelis responded by rapidly devising new tactics to thwart Egyptian air defenses.	Die NE4151 reagierten, indem sie schnell neue Taktiken erarbeiteten, um ägyptische Luftverteidigungen zu verhindern.	[100, 95, 73]	89.33333333333333	[0.2654514735602496, 0.40309849169632395, -0.49690580123975703]	0.05721472133893887	-0.4339337050914765
1541	NE4152 ordered him not to testify, in defiance of the NE4153 subpoena.	NE4152 befahl ihm, trotz der Vorladungen des Kongresses nicht auszusagen.	[100, 76, 100]	92.0	[0.2654514735602496, -0.31013469893126033, 0.37321150863630664]	0.10950942775509864	-0.473627507686615
1542	The keel was a flattened plank about twice as thick as a normal strake plank but still not strong enough to withstand the downwards thrust of a mast.	Der NE4155 war eine abgeflachte Planke etwa doppelt so dick wie eine normale Streckenplatte, aber immer noch nicht stark genug, um dem NE4156 eines Mastes standzuhalten.	[72, 79, 72]	74.33333333333333	[-0.9439568253313346, -0.13950363286393827, -0.719843458479854]	-0.6011013055583757	-0.3377622961997986
1543	NE4157 transliterated the Greek word into the Latin átheos.	NE4157 übersetzte das griechische Wort ins lateinische átheos.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 1.0083794836748325]	0.5490141552904629	-0.2448144108057022
1544	The defeat demoralized the Austrians so heavily that they agreed to an armistice shortly afterwards.	Die Niederlage demoralisierte die NE4159 so stark, dass sie kurz darauf einem Waffenstillstand zustimmten.	[93, 99, 93]	95.0	[1.1917013848834965, 0.7610451463793909, 0.6180449360099306]	0.8569304890909394	-0.26982590556144714
1545	Method for countering interference over NE4160.	Methode zur Bekämpfung von Störungen über NE4160.	[100, 83, 95]	92.66666666666667	[0.2654514735602496, 0.7990540222688698, 0.40309849169632395]	0.4892013291751478	-0.4582869708538056
1546	Elongated stigmas, called silks, emerge from the whorl of husk leaves at the end of the ear.	NE4162, Seiden genannt, tauchen am Ende des NE4163 aus dem Maulkorb der Schalenblätter auf.	[91, 81, 86]	86.0	[0.04515183701325695, 0.05066851252855241, 0.1833624696120152]	0.09306093971794152	-0.5331914424896239
1547	However, Steelers' quarterback NE4164 dove in front of Harper and tackled him by the leg, saving a touchdown.	Doch NE4165 NE4166 tauchte vor Harper und griff ihn am Bein an und rettete einen Touchdown.	[100, 94, 88]	94.0	[0.2654514735602496, 1.3195194590819954, -0.2233081539990433]	0.4538875928810672	-0.4022613167762756
1548	The limestone occurs in the Dundas and Sheffield Elements and the Florentine Synclinorium.	Der Kalkstein kommt in den NE4167 und NE4168 und im NE4169 Synclinorium vor.	[100, 91, 82]	91.0	[0.2654514735602496, 0.04515183701325695, 0.6405984906688512]	0.3170672670807859	-0.21288210153579712
1549	Unlike the previous tours for NE4170, Down the NE4171 scaled back the theatrics and introduced NE4172 as a live guitarist.	Im Gegensatz zu den vorhergehenden Tourneen für Weapon hat Down the SocioPath die Theaterstücke verkleinert und NE4172 als Live-Gitarrist vorgestellt.	[100, 80, 100]	93.33333333333333	[0.2654514735602496, 0.323687427468814, 0.37321150863630664]	0.3207834698884568	-0.4334147572517395
1550	He retook NE4174, but his siege of NE4175 failed in November 1606.	Er holte NE4174 zurück, aber seine Belagerung von NE4175 scheiterte im November 1606.	[100, 81, 84]	88.33333333333333	[0.2654514735602496, 0.4821429590688326, 0.33592673061728845]	0.3611737210821235	-0.26132774353027344
1551	"For many Marxian libertarian socialists, ""the political bankruptcy of socialist orthodoxy necessitated a theoretical break."	"Für viele marxistische libertäre Sozialisten ""erforderte der politische Bankrott der sozialistischen Orthodoxie einen theoretischen Bruch."	[89, 82, 92]	87.66666666666667	[-0.13382149032827656, 0.14575458522479776, 0.5142064075882272]	0.1753798341615828	-0.21579790115356445
1552	Emilio NE4178 immediately rushed to the hospital, clad only in his pajamas.	Emilio Aguinaldo eilte sofort ins Krankenhaus, nur in den NE4179 gekleidet.	[90, 77, 65]	77.33333333333333	[-0.0443348266575098, -0.32967577825642896, -0.974591313304727]	-0.4495339727395553	-0.3178260922431946
1553	Full of rage and guilt, Daedalus kills the vulture.	Voller Wut und Schuld tötet NE4180 den Geier.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 0.6419452159768436]	0.4268693993911333	-0.1933920979499817
1554	NE4181 occur in both testate and intestate succession; legatees occur only in testate succession.	Erben treten sowohl in der Test- als auch in der immateriellen Nachfolge auf; NE4182 treten nur in der Testnachfolge auf.	[68, 59, 77, 25, 52, 30]	51.833333333333336	[-2.7297281752450844, -2.818421400451279, -0.32967577825642896, -1.8990911772597705, -0.7812717000233351, -1.4252241913153814]	-1.6639020704252134	-0.4296889007091522
1555	He also creates duplicates modeled after NE4183 to distract the League.	Er erstellt auch Duplikate nach dem Vorbild der NE4184, um die Liga ablenken.	[100, 81, 78]	86.33333333333333	[0.2654514735602496, 0.4821429590688326, -1.1181747907067108]	-0.1235267860258762	-0.4127473831176758
1556	Vermigli weighed in again on Eucharistic controversy in England in 1559.	NE4185 wog wieder auf eucharistische Kontroverse in NE846 im Jahr 1559.	[90, 63, 77]	76.66666666666667	[-0.0443348266575098, -1.6608807960038638, -0.3129034373523029]	-0.6727063533378922	-0.3717484772205353
1557	It can attack with NE4187 and NE4188.	Es kann mit den NE4189 und dem Gyro Typhoon angreifen.	[100, 81, 85]	88.66666666666667	[0.8505318100501577, 0.05066851252855241, 0.1282218132826465]	0.34314071195378554	-0.2517079710960388
1558	NE4190, NE4191, Chinese general, last survivor of the original ShangNE4192	NE4190, 104, chinesischer General, letzter Überlebender des ursprünglichen Shang Jiang.	[100, 79, 87]	88.66666666666667	[0.2654514735602496, 0.8407201422008245, 0.6211849487060245]	0.575785521489033	-0.15889668464660645
1559	The Quran discusses apostasy in many of its verses.	Der Qur 'an spricht in vielen seiner Verse über NE4194.	[91, 67, 79]	79.0	[0.04515183701325695, -1.2805365052188824, -0.20262212469356555]	-0.4793355976330637	-0.3652251660823822
1560	From the last day of 405 or 406, NE4195, the Suebi, the Alans, and other Germanic tribes crossed the Rhine, possibly at Mainz.	Ab dem letzten Tag 405 oder 406 überquerten die NE4196, die Suebi, die Alanen und andere germanische Stämme den NE4197, möglicherweise in Mainz.NE4198	[100, 100, 79]	93.0	[0.2654514735602496, 0.37321150863630664, -0.46445745253737897]	0.05806850988639242	-0.3254809081554413
1561	The Soviets sought to forestall dissent in these new East European territories with mass repressions.	Die NE4199 versuchten, Dissens in diesen neuen osteuropäischen Gebieten mit Massenrepressionen zu verhindern.	[100, 74, 83]	85.66666666666667	[0.2654514735602496, -0.27396814399966013, 0.2408406579210431]	0.07744132916054419	-0.4035126864910126
1562	After the fall of Kush the Nubians formed the three Christian kingdoms of Nobatia, Makuria and Alodia, with the latter two lasting until around 1500.	Nach dem Fall von Kush bildeten die Nubianer die drei christlichen Königreiche Nobatia, NE4200 und NE4201, wobei letztere zwei bis um 1500 andauerten.	[100, 73, 91]	88.0	[0.2654514735602496, -0.785501293731316, 0.04515183701325695]	-0.1582993277192698	-0.31607335805892944
1563	The city of NE4202 engulfs the village of Los Ranchos de Albuquerque.	Die Stadt NE4202 umschließt das Dorf NE4204.	[99, 75, 100]	91.33333333333333	[0.7610451463793909, -0.5198479236489196, 0.9553316582231767]	0.3988429603178827	-0.1781555861234665
1564	Faults along the border with the South Province have deposited metamorphic schists and quartzites, with some granite.	NE4205 entlang der Grenze zur NE4206 haben metamorphe Schisten und Quarziten mit etwas Granit hinterlegt.	[100, 90, 100, 35, 46, 20]	65.16666666666667	[0.2654514735602496, 0.9064431667947606, 0.8505318100501577, -1.4963298067383144, -1.0308017456860843, -1.7857864547326259]	-0.38174859279197615	-0.4188495874404907
