index	text_a	text_b	predictions
2013	The resulting formulae for the reflection coefficients and reflectivities became known as the Fresnel equations.	Die daraus resultierenden Formeln für Reflexionskoeffizienten und Reflexionen wurden als Fresnel-Gleichungen bekannt.	-0.2825300279386661
2014	If an umpiring vacancy occurs, he oversees the recruiting of a replacement to the crew.	Kommt es zu einem aufsteigenden Leerstand, überwacht er die Rekrutierung eines Ersatzes für die Besatzung.	-0.34034798113638787
2015	He matched breaths with harmony and cherished the abstruse.	Er passte Atemzüge mit Harmonie und liebte die abstruse.	-0.31277104501383574
2016	Prostitution in Paris Prostitution in Overseas France	Prostitution in Paris Prostitution in Übersee Frankreich	-0.28493444361917114
2017	"10 on Rolling Stones list of ""The 100 Greatest Metal Albums of All Time"", with Abbott's ""serrated rhythms and squealing solos"" highlighted."	"10 auf der Rolling Stones Liste von ""The 100 Greatest Metal Albums of All Time"", mit Abbotts ""gezähmten Rhythmen und squealing solos"" hervorgehoben."	-0.38988739386854604
2018	Antonio Pigafetta, Magellan's chronicler, first documented this pastime in the kingdom of Taytay.	Antonio Pigafetta, Magellans Chronist, dokumentierte diesen Zeitvertreib erstmals im Königreich Taytay.	-0.3488427277446058
2019	Most of these emulators require a dump from the CoCo ROMs.	Die meisten dieser Emulatoren benötigen einen Dump von den CoCo ROMs.	-0.3146067392731841
2020	The other bays contain either a tracery or paired lancet window, which alternate down the nave.	Die anderen Buchten enthalten entweder einen Tracery oder gepaart Lancet Fenster, die abwechselnd das Schiff hinunter.	-0.46955475730564
2021	Admirals Struble and Joy concurred and forwarded this recommendation to General MacArthur.	Admirale Struble und Joy stimmten dieser Empfehlung zu und übermittelten sie an General MacArthur.	-0.27201655029187705
2022	On January 11, 800,000 workers for agencies shutdown or furloughed missed their first paycheck.	Am 11. Januar verpassten 800.000 Arbeiter für die Schließung von Agenturen oder Furloughed ihren ersten Lohnscheck.	-0.4766358111177171
2023	Hoxie, Frederick E. Encyclopedia of North American Indians.	Hoxie, Frederick E. Encyclopedia of North American Indians.	-0.2587678107227734
2024	Average daily and weekday ridership also set new highs of 9.2786 million and 10.0876 million, respectively.	Die durchschnittliche Tages- und Wochentagszugehörigkeit erreichte ebenfalls neue Höchststände von 9,2786 Millionen bzw. 10,0876 Millionen.	-0.34459547549656794
2025	They will sometimes deliberately consume insects such as cicadas as well.	Manchmal fressen sie auch absichtlich Insekten wie Zikaden.	-0.3053193175126178
2026	""", Bradbury wisecracked, ""Putting one foot in front of another."""	""", Bradbury wisecracked,"" einen Fuß vor einem anderen ""."	-0.40291242181859954
2027	when Russian bombers flew past more than one battalion.	als russische Bomber an mehr als einem Bataillon vorbeiflogen.	-0.38968607762261553
2028	The other two battalions crossed the Euphrates River and occupied El Qurna.	Die anderen beiden Bataillone überquerten den Euphrat und besetzten El Qurna.	-0.26781784152827576
2029	It runs 34 mi between South Haven, Michigan, to a trailhead just west of Kalamazoo.	Es läuft 34 Meilen zwischen South Haven, Michigan, zu einem Trailhead westlich von Kalamazoo.	-0.3462509172663243
2030	The Greys captured the eagle of the 45th Ligne and overwhelmed Grenier's brigade.	Die Greys eroberten den Adler der 45. Ligne und überwältigten Grenier 's Brigade.	-0.33686761909759433
2031	These guardsmen swear oaths of duty and consider themselves wedded to their distinctive long axes.	Diese Wachmänner schwören Pflichtgelübde und halten sich für mit ihren markanten langen Achsen verbunden.	-0.3870258704642678
2032	Vancouver dueled the Minnesota Wild in the standings before pulling away in April and winning the division.	Vancouver duellierte die Minnesota Wild in der Gesamtwertung vor dem Abziehen im April und gewann die Division.	-0.37077602984112046
2033	"In addition, the Blazers wore an ""Earned"" uniform by virtue of qualifying in the 2018 playoffs."	"Darüber hinaus trug die Blazers eine ""Earned"" Uniform aufgrund der Qualifikation in den Playoffs 2018."	-0.4251667646151804
2034	This ended with the advent of the Scottish Parliament in 1999, which legislates for Scotland.	Dies endete mit dem Aufkommen des schottischen Parlaments 1999, das Rechtsvorschriften für Schottland erlassen hat.	-0.30274651283747084
2035	Smith and starring Denys Hawthorne as Valentine, Michael N. Harbour as Proteus, Judi Dench as Julia and Kate Coleridge as Silvia.	Smith mit Denys Hawthorne als Valentine, Michael N. Harbour als Proteus, Judi Dench als Julia und Kate Coleridge als Silvia.	-0.3166565817219808
2036	On lap 14, Prost sliced ahead of Berger who then pitted for tyres.	In Runde 14 schnitt Prost vor Berger in Scheiben, der dann für Reifen anlegte.	-0.45434406199522365
2037	The game started with the Badgers kicking off to the Gamecocks.	Das Spiel begann mit dem Auftakt der Badgers zu den Gamecocks.	-0.36241626075197275
2038	Voiced by Nobuyuki Hiyama and portrayed by Kyōji Kamui in his human guise.	Gesungen von Nobuyuki Hiyama und dargestellt von Kyōji Kamui in seiner menschlichen Gestalt.	-0.3317516684846735
2039	She taunts him and then hits him again, with a fatal blow.	Sie verhöhnt ihn und schlägt ihn dann wieder, mit einem tödlichen Schlag.	-0.308014994099744
2040	These include middens and palaeoenvironmental deposits at Binnel Bay, Woody Bay, St Catherine's Point and Rocken End.	Dazu gehören Middens und Paläoumweltvorkommen in Binnel Bay, Woody Bay, St. Catherine 's Point und Rocken End.	-0.33763656726004326
2041	Wave and particle phenomena induced by an electrodynamic tether.	Wellen- und Partikelphänomene, die durch einen elektrodynamischen Tether induziert werden.	-0.24327118097285721
2042	The monsoon trough spawned a tropical depression on June 23 near Guam.	Der Monsuntrog löste am 23. Juni bei Guam eine tropische Depression aus.	-0.2562889455586559
2043	Apart from the ten wickets against the Victorians, Simpson had little success with the ball totalling 13 wickets at 42.30.	Abgesehen von den zehn Pforten gegen die Victorianer, Simpson hatte wenig Erfolg mit dem Ball insgesamt 13 Pforten bei 42,30.	-0.4354065344856312
2044	In Prince Caspian he duels the usurper King Miraz to restore Caspian's throne.	In Prinz Caspian duelt er den Usurpator König Miraz, um den Thron von Caspian wiederherzustellen.	-0.34350354973691805
2045	"The Kremlin dismissed the Inquiry as ""a joke"" and ""whitewash""."	"Der Kreml wies die Untersuchung als ""Witz"" und ""Whitewash"" ab."	-0.306624786181361
2046	Seminaries and theological colleges in New South Wales	Seminar und theologische Hochschule in New South Wales	-0.29842263209654407
2047	"To deceive Lidia, she joins the manor as a ""rigorous"" janitor named Greta."	"Um Lidia zu täuschen, tritt sie als ""rigorose"" Hausmeisterin namens Greta in das Herrenhaus ein."	-0.3530749690398499
2048	Sulfur inlays were particularly popular in the late 18th and early 19th centuries, notably amongst Pennsylvania German cabinetmakers.	Besonders beliebt waren die Schwefeleinlagen im späten 18. und frühen 19. Jahrhundert, vor allem bei den deutschen Schreinern Pennsylvania.	-0.3291563473803358
2049	Upon sending Molly away, she loses all sympathy for them, saddening them immensely.	Nachdem sie Molly weggeschickt hatte, verlor sie jede Sympathie für sie und trauerte sie immens.	-0.35879620000734336
2050	The Sikhs quickly attacked and put siege to Jabardast Khans fort.	Die Sikhs griffen schnell an und belagerten die Festung Jabardast Khans.	-0.2939973063681907
2051	Mattock and Mark Refoy, both peeved, left the meeting prematurely and effectively resigned from Spacemen 3.	Mattock und Mark Refoy, beide erbost, verließ das Treffen vorzeitig und effektiv zurückgetreten von Spacemen 3.	-0.5253704430904351
2052	Initially, fences created corrals at the ranch headquarters.	Zunächst schufen Zäune Korallen am Ranch-Hauptsitz.	-0.3909847671513871
2053	Despite constant thefts, particularly of livestock, Seacole's establishment prospered.	Trotz ständiger Diebstähle, insbesondere der Viehzucht, gedeihte das Seacole-Establishment.	-0.34368779707685027
2054	The interracial marriage sparked a furore among both the tribal elders of the Bamangwato and the apartheid government of South Africa.	Die gemischte Ehe löste sowohl unter den Stammesältesten der Bamangwato als auch unter der Apartheidregierung Südafrikas Furore aus.	-0.3281303971793348
2055	Without warning, Mystique ambushed Sinister and shoved his face onto Rogue's.	Ohne Vorwarnung, Mystique Hinterhalt Sinister und schob sein Gesicht auf Rogue.	-0.4470285225737853
2056	Fossilized bryozoans and tiny shells, or ooids, make the limestone porous.	Fossilized bryozoans und winzige Muscheln oder Ooide, machen den Kalkstein porös.	-0.32633670937659354
2057	Including Pomona and Romoland with high Mexican percentages.	Einschließlich Pomona und Romoland mit hohen mexikanischen Prozentsätzen.	-0.25954172218413024
2058	"Norman concluded his exhortation with ""In the Balkans one learns to hate the Turk."""	"Norman schloss seine Ermahnung mit ""Auf dem Balkan lernt man, die Türken zu hassen""."	-0.3106045045126772
2059	In doubles, Lisicki again partnered with Peng Shuai.	Im Doppel arbeitete Lisicki wieder mit Peng Shuai zusammen.	-0.2967311156176543
2060	Morgan went to Raglan, Birch to Ludlow, and Brereton to Lichfield.	Morgan ging nach Raglan, Birch nach Ludlow und Brereton nach Lichfield.	-0.33034584433314257
2061	Australia then headed to The Oval for the Fifth Test.	Australien ging dann zu The Oval für den fünften Test.	-0.3153892457155757
2062	"Klingman, Peter D. ""Race and Faction in the Public Career of Florida's Josiah T."	"Klingman, Peter D. ""Race and Faction in the Public Career of Florida 's Josiah T."	-0.40259041266996703
2063	Darman battled Kemp and his allies such as Gingrich, James Pinkerton, and Vin Weber.	Darman kämpfte gegen Kemp und seine Verbündeten wie Gingrich, James Pinkerton und Vin Weber.	-0.28971301096245305
2064	The Mohawk wear three upright feathers, the Oneida two upright and one down.	Die Mohawk tragen drei aufrechte Federn, die Oneida zwei aufrecht und eine unten.	-0.39964293945533896
2065	Under Charest, they rebounded to 20 seats in 1997.	Unter Charest stiegen sie 1997 auf 20 Sitze zurück.	-0.3525035843851329
2066	He objected to the frequent use of the racial slur nigger.	Er widersprach der häufigen Verwendung der Rasse Slur nigger.	-0.3435632303798792
2067	The Grover Tributary joins the Hancock Branch from the east near Koenig Lane and Arroyo Seco.	Der Grover Tributary verbindet die Hancock Branch von Osten in der Nähe von Koenig Lane und Arroyo Seco.	-0.38246435665613554
2068	He slid down the banking and into the infield grass as a plume of flames erupted from his car.	Er rutschte das Ufer hinunter und ins Infield Gras, als eine Flamme aus seinem Auto ausbrach.	-0.39026896260406924
2069	Flying above Gaia, a winged Nike crowns the victorious Athena.	Über Gaia fliegend, krönt ein geflügelter Nike die siegreiche Athena.	-0.3558668852033525
2070	Harold originally resided here, before relocating to the Sodor Search & Rescue Centre.	Harold wohnte ursprünglich hier, bevor er in das Sodor Search & Rescue Centre umzog.	-0.3354656687403324
2071	Abdullah Ariff, a pioneer Malay watercolourist, drew cartoons for the newspaper.	Abdullah Ariff, Pionier des malaiischen Aquarells, zeichnete Karikaturen für die Zeitung.	-0.28662051257486915
2072	In theology, the dominant philosophical idea of each of these epochs results in pantheism, polytheism, theism.	In der Theologie führt die vorherrschende philosophische Idee jeder dieser Epochen zu Pantheismus, Polytheismus, Theismus.	-0.3274012764642165
2073	United States Tennis Association Official Encyclopedia of Tennis.	United States Tennis Association Official Encyclopedia of Tennis.	-0.26452087943691777
2074	It also similar to the one it precedes in DC Comics Batman and Catwoman.	Es ähnelt auch dem, dem es in DC Comics Batman und Catwoman vorausgeht.	-0.39032864324702965
2075	"Yet, as Crohmălniceanu writes, Aderca manages to avoid ""lewdness"", and instead carries out, ""with deftness"", a ""plunge into the unconscious""."	"Doch, wie Crohmălniceanu schreibt, Aderca schafft es, zu vermeiden ""Unzucht"", und stattdessen führt "", mit Gewissenhaftigkeit"", ein ""Sprung in das Unbewusste""."	-0.4172926724825422
2076	The Tudor rose represents England, a thistle Scotland, the flax flower and shamrock Northern Ireland, and the leek and daffodil Wales.	Die Tudor Rose repräsentiert England, eine Distel Schottland, die Flachsblume und den Shamrock Nordirland und den Lauch und Narzissen Wales.	-0.3505238334013964
2077	The common Jacobite supporters fared better than the ranking individuals.	Den gemeinsamen Jakobiten ging es besser als den Ranking-Individuen.	-0.32207662518503855
2078	The maxillary palps of the males are longer than their proboscises, whereas the females’ maxillary palps are much shorter.	Die Kieferpalmen der Männchen sind länger als ihre Wahrscheinlichkeiten, während die Weibchen die Kieferpalmen viel kürzer sind.	-0.3590148272714151
2079	Under this they wore a white waistcoat and either blue or brown trousers.	Darunter trugen sie eine weiße Weste und entweder blaue oder braune Hose.	-0.3157625826382762
2080	Haroun and S.A. Mourad, Proceedings of International Colloquium on Structural Engineering, Cairo, Egypt, April 1992, pp.	Haroun and S.A. Mourad, Proceedings of International Colloquium on Structure Engineering, Cairo, Egypt, April 1992, pp.	-0.3618566185361347
2081	Citrus includes oranges, limes, tangerines, lemons, etc.	Citrus umfasst Orangen, Limetten, Mandarinen, Zitronen, etc.	-0.2917761695790501
2082	It shares characteristics with cognitive psychology’s dissociation logic and philosophy’s forward chaining.	Es teilt Merkmale mit kognitiven Psychologie war Dissoziation Logik und Philosophie Fliegt vorwärts Verkettung.	-0.41353509204135336
2083	Prior to entering the naval base, Wahoo donned topside embellishments to celebrate her victory.	Bevor Wahoo in den Marinestützpunkt kam, schmuckte Wahoo Topside-Verzierungen an, um ihren Sieg zu feiern.	-0.3920759665746108
2084	"The Homeric Hymn to Demeter mentions the ""plain of Nysa""."	"Die Homerische Hymne an Demeter erwähnt die ""Ebene von Nysa""."	-0.306360520778554
2085	Other groups immigrating from 1969 through 1979 included Pakistanis, Sri Lankans, and Ismaili Muslims and Gujarati Hindus from East Africa.	Andere Gruppen, die von 1969 bis 1979 einwanderten, waren Pakistaner, Sri Lanka und Ismaili-Muslime und Gujarati-Hindus aus Ostafrika.	-0.2989078248287697
2086	Geert marries Hélène and William convinces Marianne to marry him.	Geert heiratet Hélène und William überzeugt Marianne, ihn zu heiraten.	-0.2884466434046157
2087	When the bonfire burnt down, they scattered the ashes, vying with each other who should scatter them most.	Als das Feuer brannte, zerstreuten sie die Asche und stritten miteinander, wer sie am meisten zerstreuen sollte.	-0.3743574736991286
2088	Shortly afterwards, the Spartans accused the Athenian statesman Themistocles, then in exile in Argos, of complicity in Pausanias's treason.	Kurz darauf beschuldigten die Spartaner den Athener Staatsmann Themistocles, damals im Exil in Argos, der Komplizenschaft am Verrat Pausanias.	-0.34590421267922516
2089	She employs Jo as governess to her two daughters, Kitty and Minnie.	Sie beschäftigt Jo als Gouvernante für ihre beiden Töchter Kitty und Minnie.	-0.30729495258994366
2090	Doug Ring—who was only selected in one Test—bowled 542.4 overs, while all rounders Colin McCool and Loxton bowled 399.4 and 361.2 overs respectively.	Doug Ring löste nur in einem Test ermittelt 542.4 overs, während alle rounders Colin McCool und Loxton bowled 399.4 bzw. 361.2 overs.	-0.4037816044077664
2091	They contain a brushed internal mechanical commutation to reverse motor windings' current in synchronism with rotation.	Sie enthalten eine gebürstete interne mechanische Kommutation, um den Strom der Motorwicklungen synchron mit der Rotation umzukehren.	-0.36579081978478745
2092	In 2007, Tartaglione testified against Vincent Basciano and Patrick DeFilippo.	2007 bezeugte Tartaglione gegen Vincent Basciano und Patrick DeFilippo.	-0.26361186940042025
2093	Grant, A., and Stringer, K. J., Uniting the Kingdom?	Grant, A., and Stringer, K. J., Uniting the Kingdom?	-0.2789480998563748
2094	Anoiapithecus Chororapithecus Pierolapithecus Samburupithecus Monkey Day	Anoiapithecus Chororapithecus Pierolapithecus Samburupithecus Monkey Day	-0.3731337178782527
2095	The contusion frequently heals on its own with supportive care.	Die Contusion heilt häufig alleine mit unterstützender Pflege.	-0.3344589664546068
2096	Empire, but Alexander as well, to Cobra Commander.	Reich, aber Alexander als auch, Cobra Commander.	-0.37591292315430996
2097	Thus, they already objected to Nkrumah's dismissal of British officers in 1961.	So lehnten sie bereits 1961 die Entlassung britischer Offiziere durch Nkrumah ab.	-0.3098048081082155
2098	"Randall blamed the ineptitude of a ""blundering generation"" of leaders."	"Randall beschuldigte die Unfähigkeit einer ""tadelnden Generation"" von Führern."	-0.3278398626091398
2099	State finances nosedived during the third Edwards administration.	Staatliche Finanzen während der dritten Edwards-Verwaltung.	-0.3862417902929541
2100	Metalder then throws his severed arm at Zargen's torso, triggering the bomb and destroying him.	Dann wirft Metalder seinen durchtrennten Arm auf Zargens Oberkörper, löst die Bombe aus und zerstört ihn.	-0.36673360446507014
2101	The controversy over Eaton dragged on into 1830 and 1831, as the other cabinet wives continued to ostracize Eaton.	Die Kontroverse um Eaton zog sich bis in die Jahre 1830 und 1831 hinein, als die anderen Kabinettsfrauen Eaton weiterhin verbannten.	-0.3623149368206173
2102	His statues sparked similar outrage in South Africa.	Seine Statuen lösten eine ähnliche Empörung in Südafrika aus.	-0.2641885805222573
2103	In 1977, he directed and starred in The Gauntlet opposite Locke, Pat Hingle, William Prince, Bill McKinney, and Mara Corday.	1977 drehte und spielte er in The Gauntlet gegenüber Locke, Pat Hingle, William Prince, Bill McKinney und Mara Corday.	-0.37292005391308897
2104	The system then began recurving, and dissipated on August 18.	Das System begann sich zu rekurvieren und zerstreute sich am 18. August.	-0.30355286732583237
2105	Today, most cooks buy schnitzel already breaded and serve it with hummus, tahina, and other salads for a quick main meal.	Heute kaufen die meisten Köche Schnitzel bereits paniert und servieren es mit Hummus, Tahina und anderen Salaten für eine schnelle Hauptmahlzeit.	-0.36626233318099993
2106	The herd now numbers near 100 and roams a 14000 acre grassland expanse on American Prairie Reserve.	Die Herde zählt nun fast 100 und durchstreift eine 14000 Hektar große Grünfläche im amerikanischen Prairie Reserve.	-0.33294322339068566
2107	From 1942 onwards the Vatican protested the deportations of Jews by the Nazi allied Slovakian government.	Ab 1942 protestierte der Vatikan gegen die Deportationen von Juden durch die nationalsozialistisch verbündete slowakische Regierung.	-0.2697144269912946
2108	Horton Foote, 92, American playwright and screenwriter, after short illness.	Horton Foote, 92, amerikanischer Dramatiker und Drehbuchautor, nach kurzer Krankheit.	-0.2756125208783942
2109	He has a buzzsaw on one arm and a clamper on the other.	Er hat eine Bugsäge auf dem einen Arm und eine Klammer auf dem anderen.	-0.32011926957442105
2110	Leaves, bark, twigs and shoots, along with garbage.	Blätter, Rinde, Zweige und Triebe, zusammen mit Müll.	-0.33741237141670993
2111	Rivers and creeks throughout the county rose significantly.	Flüsse und Bäche in der ganzen Grafschaft stiegen deutlich.	-0.3029147807760416
2112	But somehow, a small misunderstanding arose between Mahatma Gandhi and Sree Narayana Guru, regarding the modus operandi of the Satyagraha.	Aber irgendwie entstand ein kleines Missverständnis zwischen Mahatma Gandhi und Sree Narayana Guru über den Modus operandi der Satyagraha.	-0.348466243364061
2113	Geelhaar, Köln, 1960 Gedichte, poems, edited by Felix Klee 1962 Some poems by Paul Klee ed Anselm Hollo.	Geelhaar, Köln, 1960 Gedichte, Gedichte, herausgegeben von Felix Klee 1962 Einige Gedichte von Paul Klee ed Anselm Hollo.	-0.31897335280714345
2114	He even jeers at Bufan's monogamous and “boring” lifestyle, which the latter laughs off.	Er jauchzt sogar über Bufan 's monogamen und langweiligen Lifestyle-, den letzteren lacht.	-0.4728735094897626
2115	Afterschool, Joe ignores Sarah's pleas for the doll.	Nachschule ignoriert Joe Sarahs Plädoyer für die Puppe.	-0.35178015330534745
2116	Hearings Before the Subcommittee of the Committee on Appropriations on H.R.	Anhörung vor dem Unterausschuss des Ausschusses für Aneignungen zu H.R.	-0.32588444389565646
2117	Afterward, he subdued Tughlaqpur's fort and the town of Salwan before besieging Loni's fort and ultimately marching on Delhi.	Danach unterwarf er Tughlaqpur Fort und die Stadt Salwan, bevor Loni Fort belagern und schließlich marschieren auf Delhi.	-0.42466535036945247
2118	857 Doctor Ross and the Orbits Cat Squirrel / The Sunnyland 1961	857 Doktor Ross und das Orbits Cat Squirrel / The Sunnyland 1961	-0.36946353992026465
2119	"""Easter, 1916"", a poem by the poet and playwright W.B."	"""Ostern 1916"", Gedicht des Dichters und Dramatikers W.B."	-0.2486006744948713
2120	In 1867, she wrote to Abby Kelley Foster, an abolitionist, to protest the plan to enfranchise black men first.	1867 schrieb sie an Abby Kelley Foster, einen Abolitionisten, um gegen den Plan zu protestieren, zuerst schwarze Männer zu gewinnen.	-0.34134935695499347
2121	Archaeological Encyclopedia of the Holy Land, Continuum International Publishing Group, 2005.	Archäologische Enzyklopädie des Heiligen Landes, Continuum International Publishing Group, 2005.	-0.29140150103956974
2122	After the firefight with Chief American Horse at the ravine, Mills sent yet another messenger, the third, to Crook.	Nach dem Brand mit Chief American Horse an der Schlucht schickte Mills einen weiteren Boten, den dritten, nach Crook.	-0.4013678674098005
2123	No grass, no buffalo, no pony, no Indian, all starve.	Kein Gras, kein Büffel, kein Pony, kein Inder, alle hungern.	-0.31544420517177113
2124	To the aristocracy, this rebellion represented a protest against and a reversal of their political demotion from vassals to courtiers.	Für die Aristokratie stellte diese Rebellion einen Protest gegen und eine Umkehr ihres politischen Abbruchs von Vasallen zu Höflingen dar.	-0.34562917328610704
2125	In Mid January, the former Ag Bahanga faction military commander, Lt. Col. Hassane Fagaga, returned to ceasefire and cantonment near Kidal.	Mitte Januar kehrte der ehemalige Militärkommandeur der Ag Bahanga-Fraktion, Lt. Col. Hassane Fagaga, in Waffenruhe und Kantonment bei Kidal zurück.	-0.37279621355254333
2126	The episodes also starred James Callahan as Private Riggs and Robert Sorrells as Fergus.	Die Episoden spielten auch James Callahan als Private Riggs und Robert Sorrells als Fergus.	-0.31306521126615816
2127	After routing the Ugandans and their Libyan allies in Entebbe, the Tanzanians revised their existing offensive designs for Kampala.	Nach der Führung der Ugander und ihrer libyschen Verbündeten in Entebbe überarbeiteten die Tansanier ihre bestehenden Offensive-Entwürfe für Kampala.	-0.3358150365609919
2128	He romanced Laura for months to convince her that they belonged together, and she agreed to remarry.	Er romanerte Laura monatelang, um sie davon zu überzeugen, dass sie zusammen gehörten, und sie stimmte zu, wieder zu heiraten.	-0.3422928679717016
2129	"Whatever mystifies, excites curiosity; whatever in turn baffles this curiosity, works the marvelous."""	"Was auch immer mystifiziert, erregt Neugier; was wiederum diese Neugier verblüfft, wirkt wunderbar ""."	-0.3974724041038409
2130	Alberta has one of the greatest diversities and abundances of Late Cretaceous dinosaur fossils in the world.	Alberta hat eine der größten Verschiedenheiten und Überfüllungen von Spätkreide Dinosaurier Fossilien in der Welt.	-0.3161782891857973
2131	Alternative spellings with y in place of either or both is—tympani, tympany, or timpany—are occasionally encountered in older English texts.	Alternative Schreibweisen mit y anstelle von Beidem oder Beidem finden sich gelegentlich in älteren englischen Texten.	-0.4340342428657438
2132	Early on July 9, the JMA upgraded the depression to Tropical Storm Nakri near western Taiwan.	Am frühen 9. Juli steigerte die JMA die Depression auf den Tropensturm Nakri im Westen Taiwans.	-0.3392738506191631
2133	If Iran Gets Nukes by Abolghasem Bayyena, Antiwar.com, 17 January 2006	If Iran Gets Nukes by Abolghasem Bayyena, Antiwar.com, 17. Januar 2006	-0.27507321608246976
2134	"""The Assimilation of the American Indian"", The American Journal of Sociology, Vol."	"""The Assimilation of the American Indian"", The American Journal of Sociology, Vol."	-0.2767953597473005
2135	With its reputation as a prolific breeder, the rabbit juxtaposes sexuality with innocence, as in the Playboy Bunny.	Mit seinem Ruf als produktiver Züchter stellt das Kaninchen Sexualität der Unschuld gegenüber, wie im Playboy Bunny.	-0.38173051475425157
2136	On November 17, 2013, an EF4 tornado touched down and ripped through Washington, Illinois.	Am 17. November 2013 landete ein EF4 Tornado durch Washington, Illinois.	-0.3177131591089227
2137	Stomata are absent from liverworts, but occur on the sporangia of mosses and hornworts, allowing gas exchange.	Stomata fehlen bei Lebwürmern, treten aber auf der Sporangia von Moosen und Hornwürmern auf, was den Gasaustausch ermöglicht.	-0.34423000721847663
2138	On Day 35, Cory nominated Dane and Estefania for eviction.	Am Tag 35 ernannte Cory Dane und Estefania zur Räumung.	-0.30073456093887063
2139	Within the Odyssey, omens frequently involve birds.	Innerhalb der Odyssee, Omen häufig beteiligt Vögel.	-0.37091790755623283
2140	Campbell's announcements and exhortations to dancers would lead to the syncopated, rhymed spoken accompaniment now known as rapping.	Campbell 's Ankündigungen und Ermahnungen an Tänzer würden zu einer synkopierten, gereimten gesprochenen Begleitung führen, die jetzt als Rapping bekannt ist.	-0.38499394431396666
2141	Appius Claudius M. f. Sabinus Regillensis, consul in 495 BC.	Appius Claudius M. f. Sabinus Regillensis, Konsul 495 v. Chr.	-0.22463375146306222
2142	A poll of sportswriters elected the Commodores as best team in the south, awarding them the Champ Pickens Trophy.	Eine Umfrage von Sportlern wählte die Commodores zum besten Team im Süden und verlieh ihnen die Champ Pickens Trophy.	-0.34614705115747957
2143	46256 Sir William A. Stanier, F.R.S which hauled a special train on 26 September 1964.	46256 Sir William A. Stanier, F.R.S, der am 26. September 1964 einen Sonderzug schleppte.	-0.3601950029067617
2144	Offended by Kaoyo's rebuff, Moronō hurls insults at Hangan, accusing him of incompetence and of being late for his duties.	Moronō, der von Kaoyos Zurechtweisung beleidigt wird, wirft Hangan Beleidigungen vor und beschuldigt ihn der Inkompetenz und der Verspätung wegen seiner Pflichten.	-0.3872770618114153
2145	Cain later joined the Neo Shadow Alliance with Joshua where he sported a different outfit.	Später trat Cain der Neo Shadow Alliance mit Joshua bei, wo er ein anderes Outfit trug.	-0.35442982858552563
2146	He despatched Khiêm to Washington as the ambassador with Thảo, his main confidant, as his press attaché.	Er schickte Khiêm nach Washington als Botschafter mit seinem Hauptvertrauten, dem Journalisten-Attaché, zusammen.	-0.35822299951156333
2147	Chicago architecture List of concert halls List of contemporary amphitheatres Park conservancy	Chicago Architektur Liste der Konzertsäle Liste der zeitgenössischen Amphitheater Park Conservancy	-0.3602390673165742
2148	Other malignant tumors include liposarcoma, leiomyosarcoma, malignant fibrous histiocytoma and mesothelioma.	Andere bösartige Tumoren sind Liposarkom, Leiomyosarkom, maligne faserige Histiozytom und Mesotheliom.	-0.2772769207973987
2149	A large number of mine seeps, outfalls, and boreholes occur within the watershed.	In der Wasserscheide treten eine große Anzahl von Bergwerken, Ausläufen und Bohrlöchern auf.	-0.31932768392671085
2150	Insect larvae use water for breeding, feeding upon smaller copepods and amphipods that live in microscopic algae and periphyton formations.	Insektenlarven nutzen Wasser für die Zucht und ernähren sich von kleineren Kopepoden und Amphipoden, die in mikroskopischen Algen und peripheren Formationen leben.	-0.2808612700011087
2151	Because of the encroachment of humans into tiger habitat, it also preys on domestic livestock.	Wegen des Eingreifens des Menschen in den Tigerlebensraum, wird auch auf Hausvieh geplündert.	-0.3512919341713494
2152	Sociological reasoning predates the foundation of the discipline.	Die soziologische Argumentation ist der Grundlage der Disziplin vorausgegangen.	-0.30329973908154995
2153	We kidded him a bit with our cocaine and our pills.	Wir haben ihn ein wenig mit unserem Kokain und unseren Pillen entführt.	-0.3344542452678412
2154	Leonardo DiCaprio as Dom Cobb, a professional thief who specializes in conning secrets from his victims by infiltrating their dreams.	Leonardo DiCaprio als Dom Cobb, ein professioneller Dieb, der sich darauf spezialisiert, Geheimnisse von seinen Opfern zu konservieren, indem er ihre Träume infiltriert.	-0.3324352721171277
2155	In it Boccaccio tells the loves of Florio and Biancafiore.	Darin erzählt Boccaccio die Liebe von Florio und Biancafiore.	-0.2942087913240787
2156	Roof with iron arched trusses with decorative bracing, with a large central ridge light supported on foliate trusses.	Dach mit eisernen gewölbten Bügeln mit dekorativer Verankerung, mit einem großen zentralen Grat Licht auf Laub Träger unterstützt.	-0.48358600331713525
2157	Of these five institutions, only one in Australia—Sydney's Taronga Zoo—managed to breed echidnas, in 1977.	Von diesen fünf Institutionen, nur eine in Australien Sydney Taronga Zoo war es gelungen, Echidnas zu züchten, im Jahr 1977.	-0.3708842539685181
2158	"Consequently, other Daleks shun it, ironically for being a mutant, naming it ""the Abomination""."	"Infolgedessen meiden andere Daleks es, ironischerweise weil sie ein Mutant sind, und nennen es ""den Greuel""."	-0.40271764260049847
2159	The animals chase each other around, the fool rings his bells and the rooster caws.	Die Tiere jagen einander herum, der Narr klingelt seine Glocken und der Hahn stöhnt.	-0.33361048445356634
